,baseline,v5,v5(compound),defensive,defensive(fixed),balanced,balanced(fixed),aggressive,aggressive(fixed),SOXL 보유
2021-10-15,399688859.85174346,355327691.21398497,272012184.66703236,556986691.2572287,283304738.1897979,1241313307.838113,382082550.0191847,1545437993.7760003,468150448.51162386,38482176.82426414
2021-10-18,399688859.85174346,355606651.5858339,272775144.92443323,558541356.2057405,283593788.56273097,1245854390.6089597,382465179.4420728,1554618065.290199,468777969.02495295,39420317.9378077
2021-10-19,399688859.85174346,355606651.5858339,272775144.92443323,559741496.1302626,283816866.2746814,1249373702.449206,382761627.3446825,1562010649.5011594,469282981.0527353,40864312.89407701
2021-10-20,399681367.3780129,355599159.11210334,272754707.26403296,559680172.8561993,283805618.2384016,1249199871.4117734,382746990.53736407,1561582458.1546926,469254104.39517415,40652776.530896544
2021-10-21,399909261.60707724,355827053.3411676,273376347.7299595,560460003.3964097,283946699.32528883,1249999718.353665,382813959.0205072,1566452490.0035005,469574701.85498995,41931219.68241864
2021-10-22,399901769.13258016,355819560.86667055,273355865.02314776,559613976.309109,283793463.04002464,1249007690.2921557,382731066.33278483,1561226620.8711383,469230059.68197656,40514809.58361919
2021-10-25,400065897.436532,355983689.1706224,273804554.161917,561610256.4621298,284158625.52575916,1253860355.5697825,383133540.9777026,1572484870.2874177,469985343.44441557,41443760.80066428
2021-10-26,400058404.9438459,355976196.6779363,273784039.3699882,561450702.8181703,284129630.1536427,1253480653.9538522,383102339.00776774,1571477097.6789603,469917734.8616551,41351779.35981858
2021-10-27,399905930.2960391,355823722.0301295,273366558.1882681,559815009.0258644,283833040.5130594,1249443054.1317515,382771928.2551859,1562344008.4061635,469304840.80025876,40551608.98554597
2021-10-28,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1614979354.6306098,472847767.9272199,43228063.48290252
2021-10-29,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615045694.8146431,472852286.0919335,43825900.662470765
2021-11-01,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,45950513.91467313
2021-11-02,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,47661239.59702105
2021-11-03,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,49362764.954888076
2021-11-04,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,54338595.26165752
2021-11-05,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,56021727.55454996
2021-11-08,400869567.8013722,356787359.53546256,276004947.196501,569437616.5278409,285579226.18533814,1275174506.5787916,384876365.6023256,1615254824.5171282,472866529.0798916,58440663.97428801
2021-11-09,400862075.32502866,356779867.059119,275984267.53613985,569419860.8186841,285576108.07219607,1275121491.4002934,384872208.1181362,1615254824.5171282,472866529.0798916,58311897.35149155
2021-11-10,400205518.87445295,356123310.60854334,274172136.06009084,567828702.6466247,285296456.4138541,1270373063.8825846,384499464.6941973,1614913963.190391,472843492.9972611,53299284.70676656
2021-11-11,401416178.43064404,357344048.2262659,277541339.3354718,572918409.9873948,286204382.7135636,1285415426.007545,385702181.5212824,1636255951.1422782,474285826.75411576,56693149.31799573
2021-11-12,401416178.43064404,357613271.6412648,278284410.40286505,573299221.7215577,286271257.7711836,1286553633.3569446,385791440.469256,1636255951.1422782,474285826.75411576,58265905.20907109
2021-11-15,401408685.98331517,357605779.19393593,278263559.9716259,573269046.2120922,286265958.5937865,1286463441.8434896,385784367.5931132,1636153927.2379746,474279591.5496398,58127945.84578095
2021-11-16,401750571.6602761,357947664.87089694,279214979.9130946,573849203.3152903,286367841.0627979,1288197472.1251936,385920351.356336,1640809350.233675,474564108.3449768,60841206.38105307
2021-11-17,401743079.1558071,357940172.3664279,279194059.75443107,573779724.2510017,286355398.1794164,1287993096.357545,385903929.8275219,1640429971.7107038,474539476.05175567,59342007.58190161
2021-11-18,402136983.3672376,358334076.57785845,280293897.41690975,577432454.2750733,287009559.17278516,1298737764.7022731,386767260.55821335,1660375077.9888656,475834472.14779294,62524325.40196792
2021-11-19,402136983.3672376,358334076.57785845,280293897.41690975,577432454.2750733,287009559.17278516,1298737764.7022731,386767260.55821335,1660375077.9888656,475834472.14779294,63103776.152550384
2021-11-22,402129490.8805342,358326584.091155,280272896.3757791,577364535.8593988,286997395.7832183,1298537958.1100805,386751206.1612139,1660004181.132071,475810390.5522937,60178984.9420882
2021-11-23,402042985.41138756,358240078.6220083,280030427.7934068,576648293.4942766,286869125.1982111,1296430872.0607667,386581902.45818454,1656092840.7498043,475556434.99774975,59544359.736573994
2021-11-24,402520305.53101254,358717398.74163336,281368278.1538103,578862728.8429172,287265704.5287039,1302945434.808576,387105345.53122854,1668185689.239127,476341599.6073155,61512607.28853403
2021-11-26,402512813.0652879,358709906.2759087,281347196.6367547,573649702.7608774,286332112.8595109,1287609548.9411552,385873111.9129411,1639718000.5509462,474493249.1798843,56444809.76089489
2021-11-29,403363952.98508584,359561046.19570667,283742045.1946756,587645816.3310952,288838652.213928,1328770971.253048,389180419.2825784,1716125099.9821548,479454210.23434025,62919828.43883339
2021-11-30,403356460.50341976,359553553.7140405,283720785.8363581,584841100.2101618,288336360.5384697,1320519706.5057597,388517432.7487128,1700808447.3844352,478459730.433542,59479974.529178955
2021-12-01,403174023.5783744,359371116.7889952,283203136.24246335,582358529.0149341,287891761.2309718,1313056880.7225459,387917797.03826237,1686955357.777008,477560276.86786634,58091156.87183659
2021-12-02,403192160.0366523,359389253.2472732,283254595.17987597,582496091.418324,287916397.0397665,1313688191.6613655,387968522.6741423,1688127247.254221,477636365.32168627,58173930.40421419
2021-12-03,403124641.0696446,359321734.2802654,283063057.9404528,582022607.4754072,287831601.63348097,1311515246.2551157,387793927.19244456,1683904594.101492,477361596.0189523,57879619.560657725
2021-12-06,403015952.76485777,359213045.9754786,282754911.8628038,581534305.378525,287744152.47007287,1309274296.3471923,387613867.5703716,1680641512.6367917,477153406.1360462,57576097.96463795
2021-12-07,406988559.12217015,363185652.332791,294013720.15123355,595321930.3568131,290213353.9693778,1372549422.7962782,392698004.1299418,1784197449.6358247,483710013.59592074,66212500.85675355
2021-12-08,406981066.6720708,363178159.8826917,293991691.19848555,595321930.3568131,290213353.9693778,1372388306.3161051,392685058.47130513,1783887905.6175184,483690595.10796577,65016849.24957869
2021-12-09,406460886.4860811,362657979.696702,292462283.3899772,595269899.4876304,290204035.8525595,1361318608.6099167,391795611.7333883,1762620318.9266503,482356425.00109035,60611270.316909224
2021-12-10,406953062.9806657,363150156.1912865,293909314.6322736,596606788.5094733,290443456.9553482,1369092422.6905077,392420235.25597,1777555710.05167,483293360.2849629,62174842.947474904
2021-12-13,406178154.29821014,362375247.50883096,291630973.1186295,592815013.5087138,289764394.6417411,1347199760.9769218,390661166.7554289,1735494572.2278929,480654757.53415126,57336960.62801481
2021-12-14,405920594.24399644,362117687.45461726,290873990.8976712,591521178.2205547,289532683.95636874,1341727663.29576,390221485.423449,1724981339.1745682,479995235.53618133,56582775.76017385
2021-12-15,408708086.26708996,364915249.0630932,299079454.7241196,601856083.6864635,291383496.7772926,1385496275.645261,393738109.97349906,1809180809.1054916,485277283.6326315,62653094.86875957
2021-12-16,408700593.7738687,363591113.88271177,295185937.63461024,598089436.8829279,290715296.3563078,1361982322.1098692,391871305.2601826,1749716511.6299455,481546800.84971404,54476558.41694127
2021-12-17,408658946.54455715,363498101.9930902,294910651.80360574,597764778.6529474,290658252.0687826,1360643879.9400868,391766187.9028987,1747374367.895491,481403145.12934345,54228225.49582923
2021-12-20,408293912.49096644,362864832.0773035,293037547.35334975,596069352.6594291,290360356.1310829,1353512831.510872,391206277.3111588,1733559711.7219653,480560855.2155707,52931384.539340556
2021-12-21,410558879.5820462,366262240.6831316,303079904.93842846,603186238.9172654,291610868.20002043,1397404185.1160865,394639004.53569734,1818400178.6494179,485720092.4810702,58418087.39237019
2021-12-22,410558879.5820462,366546439.785614,303915488.26169324,603782624.4106461,291716686.02173245,1401180761.109987,394938872.82818496,1825720220.34842,486169894.91980165,60147635.58296831
2021-12-23,410558879.5820462,366785447.3600476,304618202.1079514,604362282.1481254,291819535.805638,1404851409.575352,395230330.24607074,1832834945.3989015,486607081.04663026,62015160.20082777
2021-12-27,410558879.5820462,366785447.3600476,304618202.1079514,605782265.5131956,292071486.1770451,1413890618.079407,395948062.9287782,1850355414.5441065,487683680.07069135,67148608.51372716
2021-12-28,410551387.1131602,366777954.89116156,304595378.6255085,605782265.5131956,292071486.1770451,1412156936.0321374,395810656.0281809,1847029943.0383468,487479677.12471366,64876268.670710005
2021-12-29,410594841.3753603,366827443.9679941,304746131.6353776,605782265.5131956,292071486.1770451,1413367026.122821,395905055.2907665,1848761863.475244,487582838.0409114,65317851.06584882
2021-12-30,410587348.9318342,366595558.62292695,304039759.32737803,605733470.4132042,292062960.6025198,1407142955.4524043,395419582.79876024,1839772100.5029497,487047823.9455106,62889133.19861011
2021-12-31,410541497.04115987,366519958.85874665,303809462.387739,605483651.9784151,292019311.8409846,1405598897.513614,395299478.5710393,1837144065.5500433,486893622.7735368,62567156.917719714
2022-01-03,411424511.00856376,367744483.44744915,307537596.2840466,608397928.1137382,292528499.8205904,1423611223.9713185,396700563.6626737,1867801609.1077006,488692468.38675874,66329828.93084456
2022-01-04,411417018.5219374,367736990.96082276,307514554.03926206,607736227.1633354,292412886.1469391,1419521435.2956452,396382440.2956075,1860840660.7393441,488284031.5068524,65382242.90923265
2022-01-05,410660238.65053606,366980211.08942145,305187169.94985104,603156192.601439,291612653.6237301,1391357420.8070688,394191740.64473087,1812864529.3537745,485469197.91390675,58887268.86495488
2022-01-06,411109941.1005721,367429913.53945756,306570136.5251939,605195950.9674964,291969044.16226166,1400539791.0569396,394905218.37774277,1829447519.4684243,486437733.20810705,60294816.12670416
2022-01-07,410248798.47231364,366568770.9111991,303921875.89012426,598159562.9725991,290739632.8022953,1368937174.8172626,392449691.69758946,1772346452.9379802,483102849.53424203,54958997.647162765
2022-01-10,410326264.4417147,366646236.88060015,304159812.4678372,598666537.9299672,290828212.4502992,1370908796.2206097,392602792.05892015,1776026244.366006,483317242.065947,55198192.81168836
2022-01-11,411140150.3531324,367460122.7920178,306659685.0665351,604565132.836632,291858826.39474815,1393848382.8779655,394384097.0295682,1818840191.4051766,485811674.3394995,58224888.16225865
2022-01-12,411292944.64581245,367612917.08469784,307129583.6789186,606598879.6344372,292214166.5804131,1401796228.8397374,395001277.08122474,1833656734.1751313,486674991.2496594,59411651.33642652
2022-01-13,410860551.27737665,367180523.71626204,305799852.11677194,602983408.2023534,291582464.3983474,1385161452.6745672,393708630.02850217,1803752681.266388,484927825.5959972,55382187.92532541
2022-01-14,412185760.55621666,368505732.99510205,309873231.6363644,609837911.6137153,292780056.080537,1411255269.4834242,395734650.7780528,1852721608.027144,487779713.02939105,59319659.46759841
2022-01-18,412178268.0679395,368498240.5068249,309850014.37523544,605594321.8095405,292044135.97359467,1384309578.7475939,393640395.43293864,1804735757.473281,484974141.85329163,51499905.05796015
2022-01-19,411475155.6595913,367795128.09847677,307671254.8432038,598112635.6863087,290758385.7382722,1361165770.8590848,391862086.3373459,1746864435.7972345,481605074.3852147,46752868.477261454
2022-01-20,409629378.51079726,365949350.94968265,301952019.67985964,586520590.8075106,288770261.8450345,1325945100.2831697,389172433.515619,1666061434.3868563,476907755.2375097,42309412.268483385
2022-01-21,408137399.3827805,364457371.8216659,297337677.448561,578721600.9531738,287433721.137582,1302408492.9388285,387379972.5505543,1614572900.941502,473916841.34184897,40211873.85061119
2022-01-24,409554844.5447456,365874816.983631,301700646.0246209,584603073.8041382,288427680.44529176,1319658732.5981789,388667618.7379294,1664912213.5309482,476839594.747865,41812622.23846881
2022-01-25,406796661.7418533,363116634.1807387,293169889.29692304,568513596.4505159,285708549.5169243,1272466710.695288,385144896.9767196,1527329297.3334596,468851412.1485604,36973583.36095959
2022-01-26,408670738.16389394,364990710.6027794,298935945.4402339,576439481.5420839,287049721.9670374,1295803401.2469308,386890143.258085,1589445367.5680108,472457630.48491096,38749127.48597176
2022-01-27,405006490.03179514,361326462.4706805,287612136.83887583,575011641.44486,286802647.7591318,1291569485.2013738,386560753.5645791,1548098411.5648036,469930705.7715528,33450109.356355533
2022-01-28,407089270.91193855,363409243.350824,294007146.0415586,576123595.3273412,286995060.8488578,1294836340.2376046,386814907.9614858,1566152339.1634536,471034073.957077,35336041.25916561
2022-01-31,411106856.9949321,367426829.4338175,306423841.2544917,579119493.9585941,287513472.73736084,1303638114.0213401,387499667.30431104,1614989771.6049507,474018780.1338462,41012253.7325304
2022-02-01,411536985.7969573,367856958.2358427,307756640.8867687,579119493.9585941,287513472.73736084,1303638114.0213401,387499667.30431104,1620798116.7181144,474373757.917677,42235808.72463784
2022-02-02,411961986.2529997,368281958.6918851,309073599.34187204,579119493.9585941,287513472.73736084,1303638114.0213401,387499667.30431104,1634264363.7318184,475196749.39430404,45391314.30593103
2022-02-03,411954493.76373637,368274466.2026217,309050442.00610834,579110946.7938273,287511993.73143524,1303613322.0614223,387497738.5423821,1616186364.748901,474091910.08292997,39218312.750550054
2022-02-04,412092733.42472667,368412705.86361206,309477704.8466513,579276487.8925985,287540639.05098766,1304093491.6144261,387535094.715767,1619321874.0596468,474283537.15133315,39981889.43854889
2022-02-07,412085240.92523545,368405213.36412084,309454517.2211435,579267465.3087103,287539077.7782851,1304067320.6508121,387533058.6702737,1619150977.551175,474273092.7884966,39935889.71214123
2022-02-08,412627786.90586305,368947759.34474844,311133576.7972349,579834681.8307498,287637229.2261722,1305712592.4646735,387661057.32982916,1629991380.932125,474935605.48239285,42870593.1938834
2022-02-09,412627786.90586305,368947759.34474844,311133576.7972349,579834681.8307498,287637229.2261722,1305712592.4646735,387661057.32982916,1639064146.5526123,475490088.75954473,46936856.95490969
2022-02-10,412620294.41898644,368940266.8578718,311110265.1012302,579826143.3778516,287635751.727753,1305687858.0307934,387659133.043304,1639064146.5526123,475490088.75954473,42704994.93721454
2022-02-11,411497330.4094362,367817302.84832156,307616340.8851403,578552776.5085542,287415407.6491572,1301999142.0207283,387372158.75687236,1639064146.5526123,475490088.75954473,36375602.0856344
2022-02-14,411517411.7336606,367837384.17254597,307678818.78068477,578570403.0854375,287418457.7613722,1302050192.1829686,387376130.3512811,1639064146.5526123,475490088.75954473,36421598.020048454
2022-02-15,413950882.1425758,370270854.5814612,315249940.00543815,580772793.4377786,287799560.5563291,1308428768.6584527,387872370.080094,1639064146.5526123,475490088.75954473,42327804.385459565
2022-02-16,413950882.1425758,370270854.5814612,315249940.00543815,580783987.3593092,287801497.55844915,1308461197.3672876,387874892.9649006,1639064146.5526123,475490088.75954473,42410604.461792395
2022-02-17,413943389.66348577,370263362.10237116,315226319.9165213,580159097.6379303,287693366.3095522,1306650931.6278298,387734058.1276794,1639064146.5526123,475490088.75954473,37599164.66172905
2022-02-18,413708575.16456115,370028547.6034465,314486067.47298723,579774233.3548476,287626769.1898336,1305512465.648153,387645487.8877225,1639064146.5526123,475490088.75954473,36458405.00596244
2022-02-22,413316254.57957494,369636227.0184604,313249377.6620718,579457650.8307,287571987.58190525,1303963427.1806486,387524975.9785231,1639064146.5526123,475490088.75954473,35520036.37280265
2022-02-23,411420070.135532,367740042.5744174,307275967.81969815,578619634.4288034,287426976.7791459,1299863012.4580336,387205972.40495276,1639064146.5526123,475490088.75954473,33036108.026692983
2022-02-24,416148929.4548836,372468901.8937689,322156581.3757653,579869207.6283468,287643203.5885046,1305977174.82144,387681641.2763375,1639064146.5526123,475490088.75954473,36743588.520914875
2022-02-25,416598768.5736602,372918741.0125456,323574695.1884397,580382022.938036,287731941.4217463,1308486380.4182198,387876852.1528814,1639064146.5526123,475490088.75954473,38436336.36158782
2022-02-28,416591276.0971344,372911248.5360198,323550451.34678054,580179637.9757799,287696927.13896394,1307512727.3931592,387801140.375009,1639014408.022003,475487054.1906589,37727967.308464736
2022-03-01,415769433.0194425,372089405.4583279,320891167.93499005,578097838.7675449,287337401.88078356,1299154717.2233145,387154866.9989748,1633549528.7091336,475153639.4976245,33652500.37896236
2022-03-02,417603625.6758654,373923598.1147508,326825981.3457056,581347562.7069626,287898582.3201999,1310457397.5709825,388027833.67020446,1646596812.3627083,475949667.87242734,36909186.77758375
2022-03-03,417596133.18070734,373916105.61959267,326801493.91412896,580820622.4835767,287807400.3043987,1307770184.2975314,387818774.17374706,1646572235.9500122,475948168.4095443,34544865.49372089
2022-03-04,417028942.1353723,373348914.5742576,324947767.12126535,579922676.1032958,287652019.18638635,1303913145.3400886,387518704.7188117,1644728131.1862042,475835655.3800809,31987351.615735292
2022-03-07,414116910.47312224,370436882.9120077,315430885.7823453,577587911.5867686,287248010.29583305,1294804157.645002,386810044.7848997,1637635492.8503454,475402917.3698996,27212706.477606714
2022-03-08,415654206.1239902,371974178.5628756,320447653.7142453,578523613.0321672,287409924.5703428,1298228465.9281387,387076448.7106543,1641046549.6604657,475611033.71063614,28666254.413762055
2022-03-09,417835823.6502725,374155796.0891579,327577456.82575715,580530575.0361624,287757210.3402254,1305576616.6249273,387648119.25863093,1648354195.5592651,476056889.82166445,32134539.743458357
2022-03-10,417345457.5763259,373665430.01521134,325974762.73491013,579765989.2551587,287624906.01106095,1302563846.718514,387413732.14622736,1646106302.4359329,475919740.74522376,30129002.674398288
2022-03-11,416154556.50675565,372474528.94564104,322079073.2993401,579043493.2085311,287499884.9118619,1299716926.986467,387192247.8258288,1643982153.733198,475790141.597569,28233868.551110532
2022-03-14,413420622.12880176,369740594.56768715,313141853.34309655,578068472.4893199,287331166.8093524,1295874960.3243184,386893350.96351784,1641115578.884076,475615245.3407032,25676352.777128138
2022-03-15,418529094.7608738,374849067.1997591,329789925.38169813,579329985.2906046,287549459.6537305,1300845818.9234364,387280073.2255577,1644824444.5489345,475841531.67758375,28988246.810625277
2022-03-16,421323529.81179875,377643502.25068414,338934055.82262486,580840825.6479865,287810896.2706862,1306799126.5511818,387743227.9394796,1649266336.7920172,476112541.63462514,33394909.30546698
2022-03-17,421323529.81179875,377643502.25068414,338934055.82262486,581024431.8906852,287842667.59232754,1307522607.6521592,387799513.23553747,1649806141.7695847,476145476.3650903,33992883.94480336
2022-03-18,421323529.81179875,377643502.25068414,338934055.82262486,581588192.659167,287940221.0547858,1309746935.4420197,387972561.22257245,1651456680.0603397,476246179.4634082,36035214.727799796
2022-03-21,421316037.33056253,377636009.7694479,338908661.1753217,581561429.5794796,287935589.9572786,1309628946.2153816,387963381.91084754,1651408055.3401654,476243212.7585436,35878830.06758944
2022-03-22,421423141.7055186,377743114.144404,339271675.47470903,581654813.5012876,287951749.16064924,1310040643.8541894,387995411.11445117,1651577720.6821108,476253564.427273,36428143.001008384
2022-03-23,421415649.1999911,377735621.63887644,339246255.54851973,581234916.6700207,287879089.9902078,1308202909.6668022,387852439.29020727,1650781639.4722238,476204993.7005002,33759753.12604843
2022-03-24,422509793.9016964,378829766.3405818,342958375.27343833,583296742.7308059,288235869.46558326,1315333839.1062539,388407210.4848175,1659370307.2826698,476729007.8744092,38728481.976796605
2022-03-25,422502301.41020364,378822273.849089,342932679.1236824,583292645.8523065,288235160.5395543,1315306847.6947744,388405110.6102194,1659370307.2826698,476729007.8744092,38654864.21297504
2022-03-28,422619529.6475645,378939502.08644986,343334723.53651506,583328271.5668746,288241325.2321029,1315541560.1279805,388423370.7399915,1659370307.2826698,476729007.8744092,39298960.870512806
2022-03-29,422619529.6475645,378939502.08644986,343334723.53651506,583459024.9647514,288263950.86943734,1316400855.1229625,388490222.0691115,1659370307.2826698,476729007.8744092,41939750.72002848
2022-03-30,422612037.15112394,378932009.59000933,343308999.19438577,583386987.692169,288251499.6221446,1316188768.412034,388473769.39864296,1659272414.8876579,476723071.6941447,38047581.177340075
2022-03-31,422133871.6358179,378453844.07470334,341667292.8251093,582252198.8746519,288056027.8879133,1312838648.8272502,388216121.7683488,1653086972.0855849,476347987.779087,35682825.71020959
2022-04-01,420868404.01723754,377188376.4561229,337322750.7329557,579979795.6388705,287664656.0595236,1306167175.6030686,387703195.4127701,1640580215.085109,475589631.23623514,33391694.642889474
2022-04-04,422260662.216722,378590681.7970999,342131596.24889624,580956085.3907754,287833593.7561236,1308998631.1636577,387923476.6534094,1645874871.124514,475912670.253677,34928322.31490592
2022-04-05,420990976.1590173,375973930.0588605,333147811.3963496,578272538.1087964,287369231.3108041,1301215725.1209247,387317983.0610906,1631320715.1183064,475024688.0654196,30254038.92348714
2022-04-06,419681360.3617921,373856338.4322493,325884907.98318845,576682892.6169132,287094158.2115676,1296603440.3997343,386959157.08666694,1622653807.387175,474495900.2958483,28073314.593932945
2022-04-07,419681360.3617921,373856338.4322493,325884907.98318845,576682892.6169132,287094158.2115676,1296603440.3997343,386959157.08666694,1622653807.387175,474495900.2958483,28073314.593932945
2022-04-08,417545216.8672396,370963358.7441877,316020302.20563436,574858081.7502364,286778391.97111934,1291309009.3651338,386547261.57503885,1612672369.0428624,473886910.02123815,26030615.98755695
2022-04-11,415016307.46746385,367820798.651999,305402947.44971794,573071994.4375958,286469326.47500473,1286126201.570725,386144050.11488444,1602876978.2308497,473289270.9300825,24374374.617304895
2022-04-12,414541458.73731774,367260720.2394799,303533889.273008,572779063.3046818,286418637.5163627,1285276111.3745565,386077914.8996002,1601267370.0389783,473191065.07026863,24144339.96132735
2022-04-13,418363842.3665246,371691435.9946741,318194417.8532268,574873161.6842619,286781001.41090316,1291353213.8135648,386550700.5874245,1612774094.7521403,473893116.5383243,25791384.79909212
2022-04-14,416156195.08377266,368821865.0544404,308436886.03799886,572315585.6269779,286338437.0931338,1283931028.3946195,385973270.2949992,1598720202.9051683,473035656.605197,23564658.847133458
2022-04-18,418123976.90951234,371263450.63736075,316654488.55958474,574054894.3809263,286639408.00263584,1288981962.2323987,386366222.2408675,1608300580.0012794,473620177.2200995,24825239.812785484
2022-04-19,419752858.6486982,373382386.1509224,323860818.60579836,576068154.4164501,286987783.5872354,1294828396.3031292,386821062.4185987,1619389367.818299,474296729.4067518,26453880.20959486
2022-04-20,419553488.26734626,373123998.48467517,322982981.747226,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1618448056.3588374,474239297.85185796,26223847.449614123
2022-04-21,416662783.05319095,369446102.09494686,310550919.4645632,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1609795770.2751684,473711402.1822823,24116738.039886273
2022-04-22,413314973.7676436,365493290.5520905,297328010.48532605,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1601135382.4081423,473183012.20446163,22497301.75955139
2022-04-25,416221341.374971,368827335.1122637,308366308.3214517,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1608604833.2147279,473638740.4012381,23619863.638014015
2022-04-26,412034530.93128544,362474751.99464226,287175392.7046339,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1590682808.367842,472545276.8685706,20638623.86276927
2022-04-27,411072324.2609818,361100890.4628286,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1587333533.4077168,472340929.97913927,20196961.835764777
2022-04-28,419505725.3709292,372632746.1395483,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1617783032.1832085,474198723.21307665,23537050.289703574
2022-04-29,415067721.3317604,367248319.38953257,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1602123697.9016407,473243311.5824696,20463799.68566269
2022-05-02,419663331.31445134,372664743.08559847,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1615373471.1323876,474051710.4083675,22543305.277952656
2022-05-03,420487990.9723743,373665562.9017085,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1617859434.4933553,474203384.69193697,23104585.743184768
2022-05-04,423635698.9102315,377489847.88377464,282450928.77681124,575876802.8100314,286954672.0037469,1294273210.5361428,386777870.1427815,1628545909.1931734,474855390.8395043,25782183.52661283
2022-05-05,422920247.1130327,376018824.80642116,282450928.77681124,575872638.1850011,286953948.8238914,1294260730.6386316,386776905.9029742,1618143546.5193083,474220719.01337814,22074041.329507086
2022-05-06,422487576.8252468,375345710.2712163,282450928.77681124,575761535.2798712,286934655.99865735,1293914136.9459057,386750126.8821381,1615823595.8534968,474079173.54224277,21485155.15084029
2022-05-09,418886801.9786991,370381162.75137454,282450928.77681124,575127326.5595931,286824526.7631709,1289890652.5223284,386439258.63648295,1598756523.3126447,473037872.5959351,18145059.11291429
2022-05-10,420956021.03041875,372957161.0408932,282450928.77681124,575645414.9483274,286914491.9060984,1292224273.4363236,386619562.21496993,1606740687.1766324,473525004.6080095,19405647.662553523
2022-05-11,419174776.2633944,371175916.27386886,282450928.77681124,574984119.0074416,286799659.0221102,1289245604.0209343,386389419.97057045,1596549578.3437932,472903221.85961145,17620583.73759935
2022-05-12,419566615.700812,371573831.0933758,282450928.77681124,575072084.8688219,286814934.1401478,1289641827.8667076,386420033.5877378,1597905203.8836997,472985931.6596762,17859819.66605619
2022-05-13,422409805.73274565,375374028.971015,282450928.77681124,576012558.897318,286978245.8109613,1293883884.250809,386747789.45485836,1612435475.6003745,473872456.61306024,20693832.44564343
2022-05-16,422402313.2420855,375366536.48035485,282450928.77681124,575889430.6813437,286956864.81152296,1293036077.4401407,386682284.98456824,1608705271.436819,473644868.36580026,19663282.343975343
2022-05-17,423519147.4154592,376483370.65372854,282450928.77681124,576242055.2948782,287018097.4591681,1295464095.6372542,386869882.02183574,1619388133.9405077,474296654.1250591,22616917.35378381
2022-05-18,423511654.9229889,376475878.1612582,282450928.77681124,575873000.2143925,286954011.68966234,1292922944.4618604,386673543.94153655,1608207505.788671,473614498.5505191,19184815.227053676
2022-05-19,423381981.4988853,376346204.7371546,282450928.77681124,575839359.4627475,286948170.03195345,1292691309.0228589,386655646.9907911,1607188349.693063,473552317.5171725,18871966.274767287
2022-05-20,423265793.6116244,376230016.84989375,282450928.77681124,575824518.6322606,286945592.94768566,1292589121.5830162,386647751.6377071,1606738742.5316584,473524885.960793,18733950.979571488
2022-05-23,423544194.79382443,376520520.6022539,282450928.77681124,575851028.3351619,286950196.3112475,1292771655.7527087,386661854.85549814,1607541861.4866018,473573886.076412,18982381.54451881
2022-05-24,423090379.8101215,375156123.7169388,282450928.77681124,575714784.758915,286926537.8524275,1291833542.3321743,386589372.98591316,1603414323.7703083,473322055.60463023,17574576.42720448
2022-05-25,424180251.3048031,377612399.70322406,282450928.77681124,575811667.6779311,286943361.4019338,1292500635.5563335,386640914.90293103,1606349419.231828,473501132.46003515,18577525.55542989
2022-05-26,424180251.3048031,378778875.5271065,282450928.77681124,575999824.0820372,286976034.43255216,1293796197.9066007,386741014.50630075,1612049670.7659037,473848917.78188324,20739844.496030305
2022-05-27,424180251.3048031,378778875.5271065,282450928.77681124,576195832.5926409,287010070.967736,1295145826.413143,386845291.4468691,1617987804.089447,474211216.81320834,23242608.622367773
2022-05-31,424172758.81499565,378771383.03729916,282450928.77681124,576169865.8940406,287005561.8959217,1294967031.1325512,386831477.1085102,1617201135.6035435,474163220.37815243,22874551.087207224
2022-06-01,423818670.9037936,378417295.12609696,282450928.77681124,576095212.3796259,286992598.4436607,1294452999.8241284,386791761.28157055,1614939486.248115,474025232.00267756,21816396.220102854
