id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
58,2005-05-27,2005-08-24,closed,30572.94963742599,1107.1723314709907,0.036214115569524294,22,15,61,time_soft
59,2005-06-02,2005-08-29,closed,30397.28183116275,1429.2926378189595,0.04702040944837621,22,14,61,time_soft
60,2005-08-16,2005-11-10,closed,32121.511970199812,4558.3539722591595,0.14190969517524876,22,15,61,time_soft
61,2005-08-19,2005-11-15,closed,32054.66548356842,4091.905651214931,0.12765398076958523,21,18,61,time_soft
62,2005-08-24,2005-11-17,closed,31813.30328884441,4604.571041601459,0.14473728175269648,20,20,60,time_soft
63,2005-08-29,2005-11-22,closed,31900.19229866541,4368.874281467368,0.13695448104399502,19,19,60,time_soft
64,2005-11-10,2006-02-09,closed,36080.611464711925,2169.74136834209,0.06013593673333867,19,14,61,time_soft
65,2005-11-15,2006-02-14,closed,35878.08137421307,2013.0803405239235,0.056108918409745294,19,12,61,time_soft
66,2005-11-18,2006-02-17,closed,36492.584452126364,3386.139505356725,0.09278979705586239,19,15,61,time_soft
67,2005-11-23,2006-02-23,closed,36521.53936683042,3324.60700630047,0.09103140404097927,21,15,61,time_soft
68,2006-02-09,2006-05-09,closed,38135.72916815772,4640.4449418685,0.12168234469588018,21,18,61,time_soft
69,2006-02-14,2006-05-12,closed,38504.01548408562,-31.014748556716768,-0.0008054938729581517,23,17,61,time_soft
70,2006-02-17,2006-05-19,closed,39190.94028333595,-3571.6724338528265,-0.09113515542191539,24,16,63,regime_bear
71,2006-02-23,2006-05-19,closed,39250.87712364845,-3935.1075863085252,-0.10025527770786154,23,15,60,regime_bear
72,2006-05-09,2006-05-19,closed,43394.411304824214,-2883.3790797538672,-0.06644586233696223,7,1,8,regime_bear
73,2006-05-12,2006-05-19,closed,39180.147689847305,-613.665991680936,-0.015662676836717345,4,1,5,regime_bear
74,2006-09-28,2006-12-26,closed,37503.13782751495,2506.4528690109714,0.06683315088296587,20,14,61,time_soft
75,2006-10-03,2006-12-29,closed,37483.243500315,1943.0526202234682,0.05183789978599742,19,13,61,time_soft
76,2006-10-06,2007-01-05,closed,37666.01057938554,3240.544306136837,0.0860336482757315,19,16,61,time_soft
