id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
121,2009-12-03,2010-03-18,closed,52538.138432871405,86.5718343313003,0.0016477902893707235,21,53,71,time_soft
122,2009-12-08,2010-03-26,closed,52398.80169583761,-38.87476308999557,-0.0007419017579000027,21,56,74,time_soft
123,2009-12-11,2010-04-06,closed,52926.209025821416,728.4118177282553,0.013762780881828902,23,60,77,time_soft
124,2009-12-16,2010-04-06,closed,53301.144212289655,313.26472486838327,0.005877260788637137,22,57,74,time_soft
125,2010-03-18,2010-06-16,closed,52391.78659576271,1371.1077215295177,0.026170279935450968,26,44,62,time_soft
126,2010-03-26,2010-05-21,closed,52807.74911852615,-3705.111491897012,-0.0701622688666572,16,20,39,regime_bear
127,2010-04-06,2010-05-21,closed,53750.19584056253,-4391.7768505359945,-0.08170717858523122,14,18,33,regime_bear
128,2010-04-09,2010-05-21,closed,53904.52583587979,-4657.137483304795,-0.08639603838616688,13,15,30,regime_bear
129,2010-06-18,2010-06-25,closed,50390.482475116296,-1385.108155013053,-0.02748749539552521,3,1,5,regime_bear
130,2010-06-23,2010-09-24,closed,50292.576909360665,578.2463588340003,0.011497648248888489,24,52,65,time_soft
131,2010-07-23,2010-07-30,closed,50420.73284986439,-440.84606695495245,-0.008743349055787041,2,1,5,regime_bear
132,2010-07-28,2010-07-30,closed,50417.09254560193,-130.28904392509446,-0.0025842236699240217,1,1,2,regime_bear
133,2010-09-13,2010-12-08,closed,49733.782571536874,3736.688583750924,0.07513381027023404,15,31,61,time_soft
134,2010-09-16,2010-12-13,closed,49823.38419407909,3746.574933676218,0.07519711866785342,15,34,61,time_soft
135,2010-09-21,2010-12-16,closed,49755.94295959541,3569.1252013823405,0.07173264114963449,16,33,61,time_soft
136,2010-09-24,2010-12-21,closed,50541.34092200172,3817.4376531861844,0.07553099271895995,16,38,61,time_soft
137,2010-12-08,2011-03-08,closed,53583.9397313274,2410.865532945848,0.044992315701944466,15,31,61,time_soft
138,2010-12-13,2011-03-14,closed,53584.10427445271,-59.21032912056353,-0.0011049980198846625,16,31,62,time_soft
139,2010-12-16,2011-04-21,closed,53526.93678443371,1115.7172417480654,0.02084403309386704,23,47,87,time_soft
140,2010-12-21,2011-04-21,closed,54121.59944454506,1128.1124099151145,0.02084403309386706,23,47,84,time_soft
141,2011-03-08,2011-06-03,closed,55824.815049267294,769.5545058867397,0.013785168929043145,22,43,61,time_soft
142,2011-03-14,2011-06-10,closed,53932.06329098091,-1901.8843463067492,-0.03526444623572936,24,39,62,time_soft
143,2011-04-21,2011-06-13,closed,56318.13440315942,-5815.715907973869,-0.10326542186822883,16,19,35,regime_bear
144,2011-04-27,2011-06-13,closed,53574.231477482535,-5532.36561478838,-0.10326542186822886,16,19,32,regime_bear
145,2011-06-03,2011-10-11,closed,54918.667206569466,501.7148439225589,0.009135597592625899,37,72,90,time_soft
146,2011-07-11,2011-08-03,closed,52014.50561540888,1421.7325081826486,0.027333385011766253,7,9,17,regime_bear
147,2011-07-14,2011-08-03,closed,51717.6870263624,492.67612598438564,0.009526259860253428,5,5,14,regime_bear
148,2011-07-19,2011-08-03,closed,48517.97300936704,-174.88403804830313,-0.003604520700288519,4,4,11,regime_bear
149,2011-10-11,2011-10-20,closed,52352.51807443726,-444.19106045409046,-0.00848461691608642,2,2,7,regime_bear
