date,usd,fx,krw_pre,krw_after
2023-04-26,729389.6472611558,1303.468493150685,949786637.797411,578892082.8781588
2023-04-27,731571.8373319034,1303.5068493150684,952656244.4836615,580993573.9987674
2023-04-28,739302.7784046473,1303.545205479452,962751840.3466692,586435999.8245573
2023-05-01,742003.907529295,1303.6602739726027,966354662.7156669,588758528.9733057
2023-05-02,740309.2991372065,1303.6986301369864,964176043.1197289,587378622.3360555
2023-05-03,734229.4857168673,1303.7369863013698,956285851.1110022,582412367.0894634
2023-05-04,729866.6153808577,1303.7753424657535,950631464.9575408,578850762.6283171
2023-05-05,745924.3377302788,1303.813698630137,971574794.879471,590962205.2602398
2023-05-08,747812.8554905225,1303.9287671232876,974120574.1245778,592563692.8326288
2023-05-09,741389.5356499753,1303.9671232876713,965781798.2388419,587315068.098733
2023-05-10,747187.3910265348,1304.0054794520547,973363088.9870994,592103950.9446887
2023-05-11,743925.2078436288,1304.0438356164384,969141939.5086533,589441605.7095296
2023-05-12,743313.31676547,1304.0821917808219,968373286.0213652,588947994.9525839
2023-05-15,758458.472196279,1304.1972602739727,988191270.1997705,598520057.4974226
2023-05-16,758413.8369826507,1304.2356164383561,988162176.01643,598487630.1211385
2023-05-17,761344.441968837,1304.2739726027398,992009730.1155957,600142046.5584847
2023-05-18,761799.176369987,1304.3123287671233,992631426.3576567,600385512.0911331
2023-05-19,761918.1621461057,1304.3506849315067,992815660.9960318,600486229.8432406
2023-05-22,762037.1665066695,1304.4657534246576,993058328.2164974,600623641.0337181
2023-05-23,762053.5239683068,1304.504109589041,993108844.8985686,600642115.445533
2023-05-24,757384.6792480783,1304.5424657534247,987053423.5665883,596827598.6270818
2023-05-25,791161.2994305601,1304.5808219178082,1031102755.5251563,616206827.6414492
2023-05-26,791284.8712906616,1304.6191780821919,1031294124.2878082,616311433.2741666
2023-05-30,791408.4624515108,1304.772602739726,1031576502.8802223,616473185.921261
2023-05-31,791463.3283375817,1304.8109589041096,1031678346.0395588,616522730.7202916
2023-06-01,794411.3842470023,1304.849315068493,1035551599.0182962,618862416.0845778
2023-06-02,794172.5480629663,1304.8876712328768,1035270696.1028613,618671484.3380877
2023-06-05,791562.5506609618,1305.0027397260274,1031959337.9391384,616578790.3805534
2023-06-06,795745.8285860638,1305.041095890411,1037443564.6235564,619910894.5676519
2023-06-07,795418.0844006571,1305.0794520547945,1037046750.9930909,619648131.9114089
2023-06-08,798614.4870161144,1305.1178082191782,1041244744.1623923,622105514.5634818
2023-06-09,799238.5243776196,1305.1561643835616,1042088997.9063655,622458277.4821819
2023-06-12,807893.1673920002,1305.2712328767122,1053466244.3900383,625639431.6264185
2023-06-13,808019.3526105261,1305.309589041096,1053661747.3459525,625746269.6767715
2023-06-14,808145.5575379815,1305.3479452054794,1053857285.6734674,625853124.4130114
2023-06-15,808271.7821774447,1305.386301369863,1054052859.3788635,625959995.8376828
2023-06-16,808398.0265319942,1305.4246575342465,1054248468.468421,626066883.9533298
2023-06-20,808524.2906047096,1305.5780821917808,1054537055.6774895,626232136.5556216
2023-06-21,808582.5908084699,1305.6164383561643,1054644078.2499045,626284558.2644899
2023-06-22,809520.532434196,1305.654794520548,1055898465.9695653,627036767.2952118
2023-06-23,806760.634317585,1305.6931506849314,1052329504.9657358,624782599.4011317
2023-06-26,807857.5050334961,1305.8082191780823,1053853116.8805577,625761803.7543082
2023-06-27,818107.3272530963,1305.8465753424657,1067255396.1598738,631551987.1131922
2023-06-28,818136.4397954557,1305.8849315068494,1067324723.9216247,631581072.9147868
2023-06-29,818567.4373437009,1305.9232876712329,1067918360.595906,631934633.383601
2023-06-30,821917.6896963092,1305.9616438356165,1072320656.4768873,633693061.8496765
2023-07-03,822046.0654116522,1306.3169398907103,1072779920.6970513,633965134.587806
2023-07-05,822072.8010385947,1306.6338797814208,1073075098.3854537,634135938.7908508
2023-07-06,818878.6570499353,1306.792349726776,1069035329.0583335,631587678.796293
2023-07-07,818829.1577806516,1306.950819672131,1069100338.5942692,631615745.7910503
2023-07-10,829061.9493859485,1307.4262295081967,1082854484.0303557,638701328.0020846
2023-07-11,829232.970228786,1307.5846994535518,1083209135.018565,638870068.1494824
2023-07-12,832860.3067943605,1307.7431693989072,1088079297.9758275,640534380.6675792
2023-07-13,832990.3916422789,1307.9016393442623,1088381117.6692865,640707368.3833869
2023-07-14,833016.1533328891,1308.0601092896175,1088546653.914721,640796603.0273149
2023-07-17,839346.1936071618,1308.535519125683,1097217090.0878258,644453132.7336363
2023-07-18,839477.2914888299,1308.6939890710382,1097521363.9690983,644627510.5565085
2023-07-19,839503.8496008989,1308.8524590163934,1097688988.9149504,644717916.4943236
2023-07-20,829591.0986501843,1309.0109289617487,1084858955.746729,637351870.3177555
2023-07-21,832918.4601244003,1309.1693989071039,1089342017.76193,640282102.4087652
2023-07-24,832912.7846931929,1309.6448087431695,1089730174.4348228,640511921.0727489
2023-07-25,839710.486106332,1309.8032786885246,1098756791.0601485,645256780.4992504
2023-07-26,837528.189316178,1309.9617486338798,1096033857.5492384,643534506.5934132
2023-07-27,845372.6688614378,1310.120218579235,1106433392.3173409,648389319.9274595
2023-07-28,847111.521390603,1310.27868852459,1108843329.9517977,649862162.7586244
2023-07-31,847461.3365623482,1310.7540983606557,1109703716.384912,650358321.0769687
2023-08-01,847681.1830504714,1310.9125683060108,1110125790.9863849,650579410.0141909
2023-08-02,845450.42666245,1311.0710382513662,1107338230.4439552,648815879.5771954
2023-08-03,845036.9315009288,1311.2295081967213,1106930429.6703591,648545362.4935846
2023-08-04,844053.2446414926,1311.3879781420765,1105775502.4322343,647806135.2867548
2023-08-07,847337.2566310284,1311.863387978142,1110480244.0000854,650741685.8839673
2023-08-08,842956.9890549087,1312.0218579234972,1104873121.807611,647210993.5616572
2023-08-09,833136.0107246225,1312.1803278688524,1092132551.1608222,639207100.1156919
2023-08-10,830209.3444578843,1312.3387978142077,1088427505.534447,636871354.4241171
2023-08-11,812202.4836924952,1312.4972677595629,1064948592.1218091,622133325.7773871
2023-08-14,838676.1611475274,1312.9726775956285,1100058826.1113806,642740721.7966554
2023-08-15,828171.5308741671,1313.1311475409836,1086411421.276292,634169346.3212109
2023-08-16,811521.5089056033,1313.2896174863388,1064698073.9386377,620540252.7916771
2023-08-17,800916.4959186714,1313.448087431694,1050911328.4284446,611884972.6183053
2023-08-18,806032.0594498136,1313.6065573770493,1057751247.501901,617518797.191248
2023-08-21,838965.2199733001,1314.0819672131147,1101367698.986911,642386335.8518648
2023-08-22,833824.5491130196,1314.2404371584698,1094751188.7510078,638223942.7717415
2023-08-23,846256.6381540523,1314.3989071038252,1111207592.7263174,648832118.735622
2023-08-24,826786.9011877882,1314.5573770491803,1085773047.1568818,632868229.624515
2023-08-25,830043.4545495458,1314.7158469945355,1090181102.2880883,636364056.733459
2023-08-28,838844.298273576,1315.191256830601,1102138548.383225,644265118.407732
2023-08-29,855874.8153664664,1315.3497267759562,1124650054.4922116,655611017.8218089
2023-08-30,857331.7913183108,1315.5081967213114,1126700298.4905124,656996638.1676724
2023-08-31,859133.5752185174,1315.6666666666667,1129204202.9262366,658605927.4971014
2023-09-01,859777.3785001783,1315.8251366120219,1130186500.0209024,659239766.2769362
2023-09-05,859894.4837076964,1316.4590163934427,1130884961.2627184,659691102.7792038
2023-09-06,858466.5728089494,1316.6174863387978,1129142958.2393622,658582900.4851164
2023-09-07,854289.9160642835,1316.775956284153,1123784636.5329227,655208666.489032
2023-09-08,851957.4279068911,1316.9344262295083,1120851215.2772522,653355096.9634855
2023-09-11,851738.1326543558,1317.4098360655737,1120967226.4844885,653413749.992726
2023-09-12,848481.1871021371,1317.568306010929,1116815105.267038,650796054.6976333
2023-09-13,850495.3490319203,1317.7267759562842,1119600893.3522947,652845091.0892059
2023-09-14,853093.7801818685,1317.8852459016393,1123156549.7224185,655272160.1436689
2023-09-15,843147.0612258108,1318.0437158469945,1110194491.0924485,647132065.8044382
