date,usd,fx,krw_pre,krw_after
2003-04-02,103341.12135745518,1206.5479452054794,124561456.17289475,124020232.53233488
2003-04-03,103356.69685558915,1206.386301369863,124563539.70171866,124019331.39942959
2003-04-04,103121.82919832556,1206.2246575342465,124263829.27977555,123719519.26984167
2003-04-07,103247.82726769979,1205.7397260273972,124365641.32135902,123821522.42042428
2003-04-08,102930.03573056571,1205.5780821917808,123966228.84713975,123422145.43221584
2003-04-09,102864.34996647491,1205.4164383561645,123870507.8625477,123326046.31784523
2003-04-10,102859.64693767592,1205.2547945205479,123848234.39992477,123303294.4304668
2003-04-11,102788.0767895512,1205.0931506849315,123745461.84931563,123200154.35104609
2003-04-14,102993.90653320227,1204.6082191780822,123943362.97218247,123405171.74048804
2003-04-15,102989.72124431966,1204.4465753424658,123921695.3528432,123383024.27447614
2003-04-16,103267.60966282507,1204.2849315068493,124239386.84282851,123699783.37991843
2003-04-17,103533.56127807111,1204.123287671233,124542629.56090115,123932069.45019051
2003-04-21,103536.38790863298,1203.476712328767,124479152.57410343,123868158.48324627
2003-04-22,103539.21461636636,1203.3150684931506,124465831.2965234,123854333.30122173
2003-04-23,103542.04140127334,1203.1534246575343,124452509.19877546,123840507.41423889
2003-04-24,103538.02988261834,1202.9917808219177,124430967.98330069,123818507.72482814
2003-04-25,102605.13962340384,1202.8301369863013,123293260.8878296,122681949.60208662
2003-04-28,103587.83327329504,1202.345205479452,124423910.77137977,123809984.78139932
2003-04-29,104296.83189099006,1202.1835616438357,125258678.1527261,124434911.43071079
2003-04-30,104007.73647497757,1202.021917808219,124894684.18036406,124070982.7844239
2003-05-01,103974.73264163136,1201.8602739726027,124838262.3965027,124014204.08819051
2003-05-02,105599.26199604085,1201.6986301369864,126771716.76735167,125632268.11712068
2003-05-05,105806.95282905492,1201.213698630137,126969791.3572163,125822749.02759707
2003-05-06,105904.56387134141,1201.0520547945205,127069824.22556658,125835137.35834685
2003-05-07,105892.78699917949,1200.890410958904,127038593.90312524,125803490.69974455
2003-05-08,104868.74957273745,1200.7287671232878,125793131.25298087,124559446.11565557
2003-05-09,108831.35592834293,1200.5671232876712,130528819.09129603,128689476.65265706
2003-05-12,109559.77261011365,1200.0821917808219,131349382.66229136,129146767.00076523
2003-05-13,109547.890963638,1199.9205479452055,131317447.90342672,129114400.37730815
2003-05-14,109536.67345742384,1199.7589041095891,131286312.99409467,129085524.3249855
2003-05-15,109901.63497298073,1199.5972602739726,131705994.2189989,129495363.51120608
2003-05-16,109497.2130341094,1199.4356164383562,131203653.56028874,128993337.66351476
2003-05-19,106036.96361168401,1198.9506849315069,127006084.06621961,124801601.56665199
2003-05-20,106144.51856200484,1198.7890410958903,127117767.85667406,125005209.27680689
2003-05-21,106561.89568216774,1198.627397260274,127600407.26137619,125559050.45881014
2003-05-22,107566.61870224503,1198.4657534246576,128786122.60372524,126781296.82287443
2003-05-23,108141.60173220173,1198.304109589041,129457068.70453417,127470591.99995142
2003-05-27,112151.32984935012,1197.6575342465753,134184700.46937765,131375825.33350211
2003-05-28,112202.42111934557,1197.495890410959,134227710.47410205,131339526.96667923
2003-05-29,112205.48442354122,1197.3342465753424,134213255.89798406,131324530.58404936
2003-05-30,112208.54781136992,1197.172602739726,134198800.43255019,131309533.437172
2003-06-02,112195.30264505578,1196.6876712328767,134128606.83874089,131238962.05004308
2003-06-03,112828.03106251394,1196.5260273972603,134866808.9773072,131959839.44183412
2003-06-04,114456.1525156096,1196.3643835616438,136794469.8792955,133311451.8639754
2003-06-05,114459.27735024971,1196.2027397260274,136779721.43199798,133296151.5797832
2003-06-06,114446.20356687863,1196.041095890411,136745617.1175091,133261604.14976212
2003-06-09,113150.06167777642,1195.5561643835617,135142111.62761822,131660125.30615431
2003-06-10,113946.45817335726,1195.3945205479451,136074896.83943748,132605742.37184502
