Date,baseline,v5
2014-05-19,274266654.3285857,219865377.01660842
2014-05-20,274259161.8216196,219857884.5096423
2014-05-21,274359534.3786495,219964337.4514626
2014-05-22,274359534.3786495,220047360.4591499
2014-05-23,274359534.3786495,220047360.4591499
2014-05-27,274359534.3786495,220047360.4591499
2014-05-28,274359534.3786495,220047360.4591499
2014-05-29,274359534.3786495,220047360.4591499
2014-05-30,274359534.3786495,220047360.4591499
2014-06-02,274359534.3786495,220047360.4591499
2014-06-03,274359534.3786495,220047360.4591499
2014-06-04,274359534.3786495,220047360.4591499
2014-06-05,274359534.3786495,220047360.4591499
2014-06-06,274359534.3786495,220047360.4591499
2014-06-09,274359534.3786495,220047360.4591499
2014-06-10,274359534.3786495,220047360.4591499
2014-06-11,274359534.3786495,220047360.4591499
2014-06-12,274359534.3786495,220047360.4591499
2014-06-13,274359534.3786495,220047360.4591499
2014-06-16,274359534.3786495,220047360.4591499
2014-06-17,274359534.3786495,220047360.4591499
2014-06-18,274359534.3786495,220047360.4591499
2014-06-19,274359534.3786495,220047360.4591499
2014-06-20,274359534.3786495,220047360.4591499
2014-06-23,274352041.8716314,220039867.9521318
2014-06-24,274177753.262642,219865579.34314245
2014-06-25,274328579.0372279,220022463.79691476
2014-06-26,274245525.09286535,219862127.97879675
2014-06-27,274306414.10861456,219950316.92089617
2014-06-30,274630800.64361644,220424022.3225122
2014-07-01,274630800.64361644,220579809.4823786
2014-07-02,274630800.64361644,220579809.4823786
2014-07-03,274630800.64361644,220579809.4823786
2014-07-07,274623308.1375564,220572316.97631854
2014-07-08,274502631.05279243,220451639.8915546
2014-07-09,274752196.9879511,220701205.82671326
2014-07-10,274658201.41204274,220607210.25080487
2014-07-11,274681879.1278496,220630887.96661174
2014-07-14,274819701.5039888,220768710.34275097
2014-07-15,274781775.8348876,220730784.67364982
2014-07-16,275161470.5289999,221110479.36776206
2014-07-17,275153978.0217389,221102986.86050105
2014-07-18,275439767.11426353,221388775.95302573
2014-07-21,275439767.11426353,221388775.95302573
2014-07-22,275439767.11426353,221388775.95302573
2014-07-23,275432274.60757315,221381283.4463353
2014-07-24,275235240.5917593,221184249.43052152
2014-07-25,274327642.2744239,220276651.11318606
2014-07-28,274219070.93862927,220168079.77739143
2014-07-29,274033166.7984493,219982175.63721147
2014-07-30,275365190.0073316,221314198.84609374
2014-07-31,274028410.0166781,219977418.85544026
2014-08-01,274473474.62882066,220428567.158965
2014-08-04,274704245.62731004,220729344.84014857
2014-08-05,274235800.13656723,220260899.34940583
2014-08-06,274497883.42223644,220529030.2406726
2014-08-07,273751739.7216631,219545686.99459004
2014-08-08,274749241.8319853,220736675.58897614
2014-08-11,275310215.39913344,221437605.79066214
2014-08-12,275244324.308419,221371714.69994766
2014-08-13,275879158.89603543,222006549.2875641
2014-08-14,275879158.89603543,222006549.2875641
2014-08-15,275879158.89603543,222006549.2875641
2014-08-18,275879158.89603543,222006549.2875641
2014-08-19,275879158.89603543,222006549.2875641
2014-08-20,275879158.89603543,222006549.2875641
2014-08-21,275879158.89603543,222006549.2875641
2014-08-22,275879158.89603543,222006549.2875641
2014-08-25,275871666.38890266,221999056.78043133
2014-08-26,275876778.4035893,222004168.795118
2014-08-27,275903525.83746123,222035741.8897059
2014-08-28,275903525.83746123,222134018.55965614
2014-08-29,275903525.83746123,222134018.55965614
2014-09-02,275903525.83746123,222134018.55965614
2014-09-03,275903525.83746123,222134018.55965614
2014-09-04,275903525.83746123,222134018.55965614
2014-09-05,275903525.83746123,222134018.55965614
2014-09-08,275903525.83746123,222134018.55965614
2014-09-09,275896033.33087885,222126526.05307376
2014-09-10,275880961.8371715,222111454.5593664
2014-09-11,275979609.06117034,222222174.72228646
2014-09-12,275972116.55413544,221747615.1277682
2014-09-15,275691161.12368745,221030064.20412457
2014-09-16,276439133.9027891,223013713.08888486
2014-09-17,276439133.9027891,223151077.41561753
2014-09-18,276439133.9027891,223151077.41561753
2014-09-19,276431641.3957875,223143584.90861595
2014-09-22,276150171.26356864,222862114.77639708
2014-09-23,276027948.034378,222739891.54720643
2014-09-24,276803885.2977581,223515828.81058654
2014-09-25,276468647.38868666,223180590.90151507
2014-09-26,277139134.06483877,223851077.57766718
2014-09-29,277171329.58160317,223891313.5318301
2014-09-30,277163837.0750264,223683120.0018225
2014-10-01,276604917.52275103,222547941.6066057
2014-10-02,276274705.6327161,222022254.82400566
2014-10-03,276666250.31865084,222586816.2796489
2014-10-06,276281653.6060492,221972898.8447198
2014-10-07,274856569.39832586,219900367.38118798
2014-10-08,277629227.4065494,223387723.06276476
2014-10-09,276866298.1988274,221880107.43507648
2014-10-10,273021711.32383573,215788618.3515223
2014-10-13,271254019.156464,213465196.54805052
2014-10-14,273369453.7121142,216033104.38166332
2014-10-15,273570876.1254935,216322612.9091776
2014-10-16,274114337.8638841,217103741.48870152
2014-10-17,274368696.0457597,217469335.67156082
2014-10-20,274774108.2349219,218052042.82030702
2014-10-21,275553874.9759834,219174374.97602814
2014-10-22,275421599.24757206,218919091.82469803
2014-10-23,276145108.1033646,220044038.93988776
2014-10-24,276391758.94988585,220533830.61316335
2014-10-27,276391758.94988585,220533830.61316335
2014-10-28,276391758.94988585,220533830.61316335
2014-10-29,276391758.94988585,220533830.61316335
2014-10-30,276384266.44287765,220526338.10615513
2014-10-31,277247092.54464006,221389164.20791754
2014-11-03,277247092.54464006,221389164.20791754
2014-11-04,277239600.03808266,221381671.7013601
2014-11-05,277452744.340456,221594816.0037335
2014-11-06,277445251.833457,221587323.49673444
2014-11-07,277217603.8405781,221359675.50385553
2014-11-10,277542663.3970847,221684735.06036213
2014-11-11,277483246.59841,221625318.26168746
2014-11-12,277451443.7151757,221593515.37845314
2014-11-13,277483299.07614535,221625370.7394228
2014-11-14,277877392.65534824,222023331.32063407
2014-11-17,277869900.1493984,221965815.8819092
2014-11-18,278295076.92219853,222607594.5307804
2014-11-19,278287584.4155346,222600102.02411646
2014-11-20,278488622.9573133,222801140.56589514
2014-11-21,278488622.9573133,222801140.56589514
2014-11-24,278488622.9573133,222801140.56589514
2014-11-25,278488622.9573133,222801140.56589514
2014-11-26,278488622.9573133,222801140.56589514
2014-11-28,278488622.9573133,222801140.56589514
2014-12-01,278481130.4511812,222793648.059763
2014-12-02,278616111.1244968,222928628.7330787
2014-12-03,278616111.1244968,222928628.7330787
2014-12-04,278616111.1244968,222928628.7330787
2014-12-05,278616111.1244968,222928628.7330787
2014-12-08,278608618.6187255,222921136.22730732
2014-12-09,278580742.8724668,222893260.48104864
2014-12-10,277725387.64516366,222037905.2537455
2014-12-11,278162363.62273663,222480960.4695425
2014-12-12,277181723.2631893,221199502.91933313
2014-12-15,276294697.9807415,220141883.59419402
2014-12-16,275646414.3414037,219286872.1361459
2014-12-17,278484649.8849021,222891407.2036288
2014-12-18,279518008.8137298,224490117.92193693
2014-12-19,279510516.3080113,224356970.18341842
2014-12-22,279835285.0351892,225375078.290475
2014-12-23,279827792.52943444,225367585.78472024
2014-12-24,279852485.84003353,225392279.09531933
2014-12-26,279869970.9109972,225414594.95757407
2014-12-29,279862478.40561926,225363988.10988355
2014-12-30,279725924.50042045,225144964.55665493
2014-12-31,279428873.29314584,224756203.72258717
2015-01-02,279426104.7179085,224752856.11507863
2015-01-05,278400496.7995083,223510877.386541
2015-01-06,275424392.116897,219786470.67902005
2015-01-07,277014036.47396016,221717720.50092295
2015-01-08,280360360.95071363,225904222.55029616
2015-01-09,280378498.0657726,225940681.0831648
2015-01-12,279981456.4215065,225156048.33635345
2015-01-13,279396989.1150122,224384918.44618344
2015-01-14,278968603.3069918,223767484.46394396
2015-01-15,278143139.7146144,222658932.8606851
2015-01-16,279658971.98512584,224565290.72975528
2015-01-20,280431014.05174005,225816657.43125233
2015-01-21,280676915.61260664,226308340.78229535
2015-01-22,280787705.92066586,226424209.15641636
2015-01-23,280780213.4147332,226372183.40574032
2015-01-26,280851036.24790144,226496642.37441418
2015-01-27,280843543.74214995,226141005.9468907
2015-01-28,280724088.5269681,225929739.6492768
2015-01-29,280763789.76570046,226001818.47643423
2015-01-30,280009619.44474435,224646856.5100357
2015-02-02,280286795.2801132,225033508.6093955
2015-02-03,281318951.6350486,226887329.1241213
2015-02-04,281318951.6350486,226979849.8238508
2015-02-05,281318951.6350486,227147610.92413688
2015-02-06,281311459.1283333,227140118.41742155
2015-02-09,281058812.82021785,226887472.10930616
2015-02-10,282535941.97632265,228364601.26541096
2015-02-11,282535941.97632265,228364601.26541096
2015-02-12,282535941.97632265,228364601.26541096
2015-02-13,282535941.97632265,228364601.26541096
2015-02-17,282535941.97632265,228364601.26541096
2015-02-18,282528449.4692123,228357108.75830054
2015-02-19,282589570.0583104,228424278.29895023
2015-02-20,282589570.0583104,228525929.63385022
2015-02-23,282582077.5513662,228518437.12690604
2015-02-24,282877656.88442445,228814016.45996425
2015-02-25,282870164.37842864,228806523.95396847
2015-02-26,283014585.05865574,228950944.63419557
2015-02-27,283007092.5528438,228943452.12838364
2015-03-02,283621399.56870466,229557759.14424446
2015-03-03,283613907.0614052,229550266.636945
2015-03-04,283594195.49394643,229530555.06948626
2015-03-05,283604891.9559119,229541251.53145167
2015-03-06,283235841.13202834,229172200.70756817
2015-03-09,283393232.592536,229335638.6199214
2015-03-10,282841103.89470094,228442218.25320876
2015-03-11,283092370.4408602,228746383.25293723
2015-03-12,283060613.73163277,228701193.39851242
2015-03-13,283600169.56463176,229453141.63241345
2015-03-16,284274252.9393096,230288547.84814647
2015-03-17,284266760.43356174,230281055.34239858
2015-03-18,284423541.54076827,230437836.44960505
2015-03-19,284423541.54076827,230437836.44960505
2015-03-20,284423541.54076827,230437836.44960505
2015-03-23,284416049.03477985,230430343.94361666
2015-03-24,284216836.0546202,230231130.96345705
2015-03-25,282172836.49363655,228187131.4024734
2015-03-26,280917987.8807498,226932282.78958666
2015-03-27,283893614.71200395,229907909.6208408
2015-03-30,284676672.82409304,230690967.7329299
2015-03-31,284111203.07000864,230125497.97884548
2015-04-01,283591893.27907115,229606188.187908
2015-04-02,283199888.0787741,229214182.98761097
2015-04-06,283834101.0084903,229854475.65253577
2015-04-07,283901165.395388,229935696.41335517
2015-04-08,284250771.5929124,230371183.31823742
2015-04-09,284715801.18198264,230987000.85046732
2015-04-10,284715801.18198264,231038500.08541337
2015-04-13,284708308.6758995,231031007.57933024
2015-04-14,284482263.68724525,230804962.59067598
2015-04-15,285212684.02968,231535382.9331107
2015-04-16,285205191.5229251,231527890.42635578
2015-04-17,284876645.0884237,231199343.99185446
2015-04-20,285225966.6385226,231548665.54195336
2015-04-21,285353189.71769965,231675888.62113032
2015-04-22,285547242.4628227,231869941.36625338
2015-04-23,285539749.956695,231862448.8601257
2015-04-24,285165890.49595904,231488589.39938974
2015-04-27,285309378.81202626,231638134.25021797
2015-04-28,285315446.8963459,231650582.38912386
2015-04-29,285222981.627826,231476653.48047006
2015-04-30,284769490.9163598,230914189.2414322
2015-05-01,286812120.28848374,233315158.54650116
2015-05-04,286804627.78215516,233307666.04017258
2015-05-05,286318563.75490737,232821602.01292473
2015-05-06,286238042.3978153,232741080.6558327
2015-05-07,287126722.0603572,233629760.31837463
2015-05-08,287400017.76814467,233903056.02616203
2015-05-11,287400017.76814467,233903056.02616203
2015-05-12,287392525.2623465,233895563.52036387
2015-05-13,287507251.08503187,234010289.3430493
2015-05-14,287507251.08503187,234010289.3430493
2015-05-15,287507251.08503187,234010289.3430493
2015-05-18,287507251.08503187,234010289.3430493
2015-05-19,287499758.57857513,234002796.83659256
2015-05-20,287531267.3742387,234040330.87102956
2015-05-21,287531267.3742387,234124636.4147256
2015-05-22,287531267.3742387,234124636.4147256
2015-05-26,287523774.86693406,234117143.90742093
2015-05-27,288390142.32734674,234983511.3678336
2015-05-28,288390142.32734674,234983511.3678336
2015-05-29,288390142.32734674,234983511.3678336
2015-06-01,288390142.32734674,234983511.3678336
2015-06-02,288382649.81991774,234976018.8604046
2015-06-03,288225792.34768814,234819161.388175
2015-06-04,287829774.81187487,234423143.8523617
2015-06-05,287859751.6553335,234453120.69582036
2015-06-08,286865945.36999726,233459314.41048414
2015-06-09,286630568.5071765,233223937.54766336
2015-06-10,288497184.13070536,235100597.44679636
2015-06-11,288486678.1257415,235084724.89541525
2015-06-12,287943050.9239373,234267236.05580893
2015-06-15,287735576.9728555,233987268.356192
2015-06-16,288104728.223748,234462543.37347317
2015-06-17,288146382.17104805,234536700.31648007
2015-06-18,288720342.78540874,235782189.06223163
2015-06-19,288712850.27850175,235671436.40255558
2015-06-22,288846059.7146533,236008588.71879336
2015-06-23,288838567.20783144,236001096.21197152
2015-06-24,288609196.12285906,235771725.12699908
2015-06-25,288569516.8188803,235732045.82302034
2015-06-26,286926703.09510374,234089232.09924382
2015-06-29,283234284.70129734,230396813.70543742
2015-06-30,283836024.1868389,231004618.6230244
2015-07-01,284091874.58065546,231298760.1189314
2015-07-02,284442889.5406123,231649775.07888824
2015-07-06,283476320.22178257,230683205.76005855
2015-07-07,282774955.5400091,229981841.07828504
2015-07-08,278452443.3735044,225659328.9117804
2015-07-09,275013645.6175009,222220531.15577683
2015-07-10,279302530.4961337,226515448.39568126
2015-07-13,280540032.9709938,227891672.59876382
2015-07-14,281986600.8941002,229344707.20248684
2015-07-15,281506200.6479062,228732776.51484057
2015-07-16,281811734.01159406,229084034.51844358
2015-07-17,281510514.4200464,228688688.10836965
2015-07-20,280530105.003875,227482368.85283703
2015-07-21,280675409.7780765,227655622.73800123
2015-07-22,277311121.1637451,223642253.9476273
2015-07-23,280372872.1423687,227398206.0058906
2015-07-24,277787374.374921,223044224.32788944
2015-07-27,276403250.6825069,220998344.25852966
2015-07-28,280373901.9383061,226227181.96090323
2015-07-29,280582055.8081741,226582342.21725416
2015-07-30,280958934.3939068,227225387.1636153
2015-07-31,279971249.0460472,225566853.36006618
2015-08-03,279421452.42090285,224908443.18914938
2015-08-04,278019618.95705545,223120829.85464734
2015-08-05,279638296.54118496,225807598.51713204
2015-08-06,278480761.5657263,223400920.34585914
2015-08-07,279075324.4662201,224377365.95362297
2015-08-10,280858792.3070284,227581241.48375583
2015-08-11,280851299.80077994,227573748.97750732
2015-08-12,280970025.72590005,227692474.9026274
2015-08-13,280962533.21977556,227684982.3965029
2015-08-14,280823909.36195433,227546358.53868175
2015-08-17,281253623.4990276,227982138.20995525
2015-08-18,281246130.99156487,227593808.73567194
2015-08-19,281028334.594047,227033588.1466409
2015-08-20,279367803.79127014,224054462.74541342
2015-08-21,277187663.80784374,221128135.70955312
2015-08-24,274034633.1982226,217223815.36274636
2015-08-25,272378587.2867466,215271341.7298043
2015-08-26,280673361.89639294,224862256.49255666
2015-08-27,283744362.0847951,228835064.4092671
2015-08-28,284036131.37026143,229269204.1891994
2015-08-31,283951759.12502205,229030803.25860968
2015-09-01,282514472.1723652,225796073.545237
2015-09-02,284651547.1857286,229433955.7801213
2015-09-03,285088899.53080684,230284024.1686651
2015-09-04,285081407.02427053,229904779.91224316
2015-09-08,286053874.6263938,232224888.217563
2015-09-09,286046382.11957085,232217395.71074006
2015-09-10,286144699.205835,232321791.53486946
2015-09-11,286144699.205835,232319057.27854422
2015-09-14,286144699.205835,232373054.37195447
2015-09-15,286144699.205835,232373054.37195447
2015-09-16,286144699.205835,232373054.37195447
2015-09-17,286137206.69923604,232365561.8653555
2015-09-18,285749765.86301327,231978121.02913272
2015-09-21,285542956.9698989,231771312.13601834
2015-09-22,283767419.5590477,229995774.72516713
2015-09-23,282780585.5659947,229008940.73211414
2015-09-24,282572132.9446032,228800488.11072266
2015-09-25,283417528.43002695,229651945.02006894
2015-09-28,280586347.4060809,226308627.52986845
2015-09-29,281711860.2473644,227697816.96110505
2015-09-30,285723625.4818715,232808456.9282847
2015-10-01,285464232.73550475,232285197.33173162
2015-10-02,286648212.31618226,233957645.09642845
2015-10-05,286648212.31618226,233957645.09642845
2015-10-06,286648212.31618226,233957645.09642845
2015-10-07,286648212.31618226,233957645.09642845
2015-10-08,286648212.31618226,233957645.09642845
2015-10-09,286640719.8092202,233950152.5894664
2015-10-12,286671194.3314594,233980627.11170563
2015-10-13,286420664.9857542,233730097.7660004
2015-10-14,287904399.2424061,235213832.02265227
2015-10-15,287904399.2424061,235213832.02265227
2015-10-16,287904399.2424061,235213832.02265227
2015-10-19,287904399.2424061,235213832.02265227
2015-10-20,287896906.7355108,235206339.51575702
2015-10-21,287929952.8066144,235245412.05664858
2015-10-22,287929952.8066144,235850927.44859016
2015-10-23,287929952.8066144,235850927.44859016
2015-10-26,287922460.2992957,235843434.94127148
2015-10-27,287759598.2315104,235680572.8734862
2015-10-28,288512828.73774195,236433803.37971768
2015-10-29,288505336.23070776,236426310.87268355
2015-10-30,288688674.6433462,236609649.28532195
2015-11-02,288688674.6433462,236609649.28532195
2015-11-03,288688674.6433462,236609649.28532195
2015-11-04,288688674.6433462,236609649.28532195
2015-11-05,288681182.13695514,236602156.7789309
2015-11-06,289237110.17606735,237158084.81804314
2015-11-09,289229617.6697355,237150592.31171125
2015-11-10,288809575.4769964,236730550.11897215
2015-11-11,288850385.14338315,236771359.78535894
2015-11-12,288261878.14710116,236182852.78907692
2015-11-13,287546740.4958682,235467715.13784397
2015-11-16,288947441.58207965,236884516.43408757
2015-11-17,289130920.351386,237366656.46746498
2015-11-18,289357752.30065596,237593488.4167349
2015-11-19,289396433.90870684,237637298.09803015
2015-11-20,289396433.90870684,237685274.47489083
2015-11-23,289388941.4024781,237677781.96866205
2015-11-24,289669993.41115415,237958833.97733814
2015-11-25,289669993.41115415,237958833.97733814
2015-11-27,289669993.41115415,237958833.97733814
2015-11-30,289669993.41115415,237958833.97733814
2015-12-01,289669993.41115415,237958833.97733814
2015-12-02,289662500.904129,237951341.470313
2015-12-03,289515032.6060723,237803873.1722563
2015-12-04,290321522.8500806,238610363.4162646
2015-12-07,290314030.343252,238602870.909436
2015-12-08,290124412.4126125,238413252.97879648
2015-12-09,289522882.1754527,237811722.74163666
2015-12-10,289973206.2608452,238262046.8270292
2015-12-11,289037561.7683352,237326402.3345192
2015-12-14,288433090.10392535,236721930.67010933
2015-12-15,290162397.7809168,238451238.3471008
2015-12-16,290598224.76992846,238895104.43664336
2015-12-17,290241462.67390233,238183805.14468083
2015-12-18,289553316.51903087,237220254.6398759
2015-12-21,290987402.6070905,239311785.0614092
2015-12-22,291020917.7797975,239380210.60855183
2015-12-23,291186638.60033345,239711972.68271077
2015-12-24,291246041.71089655,239776480.77466863
2015-12-28,291238549.2040597,239709100.0427788
2015-12-29,291502998.69861186,240151617.08772045
2015-12-30,291495506.1921705,240144124.5812791
2015-12-31,291179405.76463056,239828024.1537391
2016-01-04,290668017.7373723,239316636.12648082
2016-01-05,289830625.04194546,238479243.431054
2016-01-06,286723680.77464974,235372299.1637583
2016-01-07,281310999.92136514,229959618.31047374
2016-01-08,278353602.1797011,227002220.56880963
2016-01-11,279316398.88402754,227965017.2731361
2016-01-12,280463750.76062864,229112369.14973724
2016-01-13,276839638.25317,225488256.64227855
2016-01-14,280970502.668735,229619121.05784363
2016-01-15,275420590.77947223,224069209.16858077
2016-01-19,275597681.5566916,224246299.94580013
2016-01-20,276410413.5737554,225059031.96286392
2016-01-21,277643558.16031384,226292176.54942238
2016-01-22,279097994.09006894,227746612.47917747
2016-01-25,278158988.7645564,226807607.15366495
2016-01-26,279784081.8666244,228432700.255733
2016-01-27,278357019.1741492,227005637.56325775
2016-01-28,277878954.8661151,226527573.25522363
2016-01-29,285998373.9565913,234646992.34569985
2016-02-01,285998373.9565913,234646992.34569985
2016-02-02,285990881.4501398,234639499.83924836
2016-02-03,286043236.54110634,234697896.8616094
2016-02-04,286043236.54110634,234988703.9168549
2016-02-05,286035744.0346522,234981211.41040075
2016-02-08,285443356.03259075,234388823.40833932
2016-02-09,285058458.54795945,234003925.92370805
2016-02-10,284475631.6331159,233421099.00886446
2016-02-11,283700432.9622754,232645900.33802393
2016-02-12,286648846.32779443,235594313.703543
2016-02-16,287645940.4356818,236591407.81143042
2016-02-17,287645940.4356818,236591407.81143042
2016-02-18,287638447.92835605,236583915.30410463
2016-02-19,287732471.3191782,236684013.99574295
2016-02-22,287732471.3191782,236965318.4824131
2016-02-23,287724978.8128292,236957825.97606412
2016-02-24,288030649.39235985,237263496.55559474
2016-02-25,288030649.39235985,237263496.55559474
2016-02-26,288030649.39235985,237263496.55559474
2016-02-29,288023156.88556826,237256004.04880318
2016-03-01,288638234.57118887,237871081.7344238
2016-03-02,288638234.57118887,237871081.7344238
2016-03-03,288638234.57118887,237871081.7344238
2016-03-04,288638234.57118887,237871081.7344238
2016-03-07,288638234.57118887,237871081.7344238
2016-03-08,288630742.0645855,237863589.22782043
2016-03-09,288807818.29017884,238040665.45341375
2016-03-10,288807818.29017884,238040665.45341375
2016-03-11,288807818.29017884,238040665.45341375
2016-03-14,288800325.78397673,238033172.94721165
2016-03-15,288750349.9931284,237983197.1563633
2016-03-16,289148880.4215183,238381727.58475322
2016-03-17,289148880.4215183,238381727.58475322
2016-03-18,289148880.4215183,238381727.58475322
2016-03-21,289148880.4215183,238381727.58475322
2016-03-22,289141387.9153996,238374235.07863456
2016-03-23,288832747.01184046,238065594.17507538
2016-03-24,288791093.5198548,238023940.68308967
2016-03-28,288757784.8004198,237990631.9636547
2016-03-29,289862066.53094935,239094913.6941843
2016-03-30,290034394.4838913,239267241.64712623
2016-03-31,290026901.9779321,239259749.14116704
2016-04-01,290166279.17380416,239399126.33703905
2016-04-04,290158786.66787744,239391633.83111233
2016-04-05,290016998.47168326,239249845.6349182
2016-04-06,290453434.16655564,239692346.95985037
2016-04-07,290445941.65985775,239400598.36544853
2016-04-08,290551464.11617064,239592239.07644057
2016-04-11,290543971.6090213,239577582.25475204
2016-04-12,290513584.26109785,239532870.49991763
2016-04-13,291518016.17589617,240851038.49943313
2016-04-14,291510523.6689402,240843545.9924771
2016-04-15,291301949.5025752,240634971.82611215
2016-04-18,291321324.00420964,240654346.3277466
2016-04-19,290856100.06545985,240189122.38899675
2016-04-20,291589968.80177855,240922991.1253155
2016-04-21,291324926.6388573,240657948.96239424
2016-04-22,291433555.4440525,240772604.31398413
2016-04-25,291215541.59450877,240445352.4543755
2016-04-26,291955998.2363802,241423138.3191694
2016-04-27,292051378.5925778,241717922.41653168
2016-04-28,292043886.0861802,241710429.91013408
2016-04-29,291455970.14716804,241122513.9711219
2016-05-02,291847372.4188647,241513916.2428186
2016-05-03,291512946.806381,241179490.63033485
2016-05-04,290813282.9858446,240479826.80979845
2016-05-05,291003199.30091,240675783.3029608
2016-05-06,291060956.70100784,240756769.84629136
2016-05-09,290995304.55759346,240669390.5195545
2016-05-10,291862904.0697871,241716179.44919991
2016-05-11,291768583.71933115,241586664.74281657
2016-05-12,290856676.4046313,240464481.45239726
2016-05-13,291215719.20692056,240960932.25434175
2016-05-16,292086557.5500015,242517806.47137126
2016-05-17,291928326.8824946,242359575.80386436
2016-05-18,292641158.13323724,243072407.054607
2016-05-19,292633665.62662643,243064914.5479962
2016-05-20,293322828.98006135,243754077.9014311
2016-05-23,293322828.98006135,243754077.9014311
2016-05-24,293322828.98006135,243754077.9014311
2016-05-25,293322828.98006135,243754077.9014311
2016-05-26,293322828.98006135,243754077.9014311
2016-05-27,293322828.98006135,243754077.9014311
2016-05-31,293322828.98006135,243754077.9014311
2016-06-01,293322828.98006135,243754077.9014311
2016-06-02,293322828.98006135,243754077.9014311
2016-06-03,293322828.98006135,243754077.9014311
2016-06-06,293322828.98006135,243754077.9014311
2016-06-07,293322828.98006135,243754077.9014311
2016-06-08,293322828.98006135,243754077.9014311
2016-06-09,293322828.98006135,243754077.9014311
2016-06-10,293322828.98006135,243754077.9014311
2016-06-13,293315336.47327495,243746585.39464474
2016-06-14,293287134.6322689,243718383.55363864
2016-06-15,293289330.8463789,243720579.76774868
2016-06-16,293269393.4818672,243700642.40323693
2016-06-17,292776182.1561653,243207431.07753503
2016-06-20,293647641.8521043,244089762.6781456
2016-06-21,293692483.0217401,244239708.2283767
2016-06-22,293684990.51509726,244214982.81122297
2016-06-23,294261146.67390156,245089189.08840176
2016-06-24,294253654.16767275,245081696.582173
2016-06-27,293348930.1479066,244176972.56240678
2016-06-28,294868329.096175,245696371.51067522
2016-06-29,295460579.11069083,246288621.525191
2016-06-30,295460579.11069083,246288621.525191
2016-07-01,295453086.6042839,246281129.01878414
2016-07-05,295062776.23242784,245890818.64692804
2016-07-06,295143041.35809344,245971083.77259362
2016-07-07,295702305.2612504,246538415.63470483
2016-07-08,295702305.2612504,247207548.8800441
2016-07-11,295702305.2612504,247207548.8800441
2016-07-12,295702305.2612504,247207548.8800441
2016-07-13,295702305.2612504,247207548.8800441
2016-07-14,295702305.2612504,247207548.8800441
2016-07-15,295694812.7538148,247200056.37260854
2016-07-18,296024339.7719254,247529583.39071912
2016-07-19,296016847.2648765,247522090.8836702
2016-07-20,296369914.57207185,247875158.19086558
2016-07-21,296362422.06554693,247867665.68434066
2016-07-22,296472782.2368289,247978025.85562265
2016-07-25,296472782.2368289,247978025.85562265
2016-07-26,296472782.2368289,247978025.85562265
2016-07-27,296472782.2368289,247978025.85562265
2016-07-28,296472782.2368289,247978025.85562265
2016-07-29,296465289.7310781,247970533.3498718
2016-08-01,296497667.9411771,248008937.49398872
2016-08-02,296490175.4342991,247712519.48447907
2016-08-03,296534748.9970428,247801880.23452824
2016-08-04,296534748.9970428,248071546.65251553
2016-08-05,296534748.9970428,248212677.98136333
2016-08-08,296527256.491692,248205185.47601253
2016-08-09,296712788.6299969,248390717.61431745
2016-08-10,296705296.12436956,248383225.1086901
2016-08-11,296804812.89436734,248488821.57819715
2016-08-12,296804812.89436734,248560568.9438487
2016-08-15,296804812.89436734,248560568.9438487
2016-08-16,296797320.3874584,248553076.43693975
2016-08-17,296793599.5297714,248549355.57925275
2016-08-18,296951495.58189756,248707251.63137895
2016-08-19,296951495.58189756,248707251.63137895
2016-08-22,296951495.58189756,248707251.63137895
2016-08-23,296951495.58189756,248707251.63137895
2016-08-24,296944003.0759723,248699759.12545374
2016-08-25,297027745.1543325,248789568.27082378
2016-08-26,297027745.1543325,248867944.1695553
2016-08-29,297027745.1543325,248867944.1695553
2016-08-30,297020252.6481944,248860451.66341716
2016-08-31,297023979.96976715,248864178.98498994
2016-09-01,297175338.9088373,249015537.92406008
2016-09-02,297167846.4015584,249008045.41678122
2016-09-06,297097233.05197906,248937432.06720185
2016-09-07,296760810.0021628,248601009.0173856
2016-09-08,296654796.41754544,248494995.4327682
2016-09-09,293380414.98234355,245220613.9975663
2016-09-12,296579554.15153277,248419753.16675556
2016-09-13,295430588.5684251,247270787.5836479
2016-09-14,296854468.4906689,248694667.50589168
2016-09-15,299255963.7951653,251096162.8103881
2016-09-16,299255963.7951653,251096162.8103881
2016-09-19,299255963.7951653,251096162.8103881
2016-09-20,299248471.2888191,251088670.30404186
2016-09-21,299534092.7589372,251374291.77415997
2016-09-22,299534092.7589372,251374291.77415997
2016-09-23,299526600.2519071,251366799.2671299
2016-09-26,299286378.60716605,251126577.6223888
2016-09-27,300064913.5451563,251905112.5603791
2016-09-28,300064913.5451563,251905112.5603791
2016-09-29,300064913.5451563,251905112.5603791
2016-09-30,300064913.5451563,251905112.5603791
2016-10-03,300057421.0386133,251897620.05383614
2016-10-04,299992674.4429815,251832873.45820427
2016-10-05,300325439.4640093,252165638.47923207
2016-10-06,300325439.4640093,252165638.47923207
2016-10-07,300317946.9580804,252158145.9733032
2016-10-10,300198973.3854719,252039172.40069467
2016-10-11,299251697.11401004,251091896.12923282
2016-10-12,298892607.12730026,250732806.14252302
2016-10-13,297488696.7118653,249328895.72708806
2016-10-14,298564048.30709034,250404247.32231313
2016-10-17,298035203.721231,249875402.73645374
