Date,Close,Open,High,Low,Volume
2008-09-04,12.488669,12.64343,12.668302,12.309036,1060800
2008-09-05,12.379502,12.179141,12.579862,12.179141,939000
2008-09-08,12.527355,12.839641,12.839641,12.215069,993900
2008-09-09,12.159798,12.297977,12.430629,11.888966,2081400
2008-09-10,12.057548,12.118346,12.170855,11.94424,1312800
2008-09-11,11.911075,11.891729,12.110053,11.712096,1560000
2008-09-12,11.906935,11.87239,12.074132,11.739738,1162500
2008-09-15,11.775661,11.596027,11.985694,11.565628,1541100
2008-09-16,11.442645,11.098578,11.83093,11.05436,1938600
2008-09-17,11.547665,11.355595,11.789479,11.305851,961500
2008-09-18,11.53937,11.513117,11.980163,11.098578,2410200
2008-09-19,11.99951,12.778843,12.947422,11.051599,477300
2008-09-22,11.84613,11.938709,12.087944,11.604316,203100
2008-09-23,11.572536,11.656826,11.781187,11.363885,169800
2008-09-24,11.602932,11.568387,11.70933,11.496534,395700
2008-09-25,11.557335,11.258867,11.855803,11.258867,498000
2008-09-26,11.463379,11.670648,11.778428,11.148329,467100
2008-09-29,11.218797,11.739734,11.739734,10.69786,1169700
2008-09-30,10.917563,10.612186,11.22294,10.612186,1665900
2008-10-01,11.142794,11.30861,11.30861,10.976978,1028100
2008-10-02,10.714443,10.949348,10.982511,10.446374,941700
2008-10-03,10.612188,10.697859,10.885784,10.338593,824400
2008-10-06,9.784493,10.070525,10.109215,9.459772,857700
2008-10-07,9.720933,10.02631,10.120273,9.321594,628500
2008-10-08,9.358899,8.962324,9.755475,8.962324,2062500
2008-10-09,9.385152,9.526096,9.727837,9.042468,967800
2008-10-10,8.951267,8.603055,9.421077,8.481457,2379000
2008-10-13,9.55373,9.23039,9.877069,9.23039,617700
2008-10-14,9.806606,10.200418,10.266744,9.346467,1168800
2008-10-15,9.005161,9.421081,9.429372,8.58095,849000
2008-10-16,8.621023,8.569897,9.03418,8.207866,1512300
2008-10-17,9.023122,8.824144,9.249737,8.796508,928500
2008-10-20,9.054906,9.070105,9.158541,8.951272,562800
2008-10-21,8.842108,8.744001,8.984433,8.699782,618300
2008-10-22,8.491131,8.688728,8.788217,8.194045,415200
2008-10-23,8.147065,8.37368,8.434479,7.859652,543000
2008-10-24,7.949465,7.4838,8.41513,7.4838,669600
2008-10-27,8.223064,7.945324,8.500805,7.945324,532500
2008-10-28,8.510476,8.398551,8.895997,8.124955,981600
2008-10-29,8.806181,8.777164,8.995487,8.616875,593400
2008-10-30,8.922249,8.981666,9.119846,8.724652,429900
2008-10-31,9.153014,8.909819,9.39621,8.909819,541500
2008-11-03,9.281521,9.329884,9.398974,9.164069,217800
2008-11-04,9.439046,9.385156,9.575844,9.302248,261900
2008-11-05,9.253881,9.40726,9.457004,9.050757,231300
2008-11-06,8.65833,8.893236,8.965088,8.351571,225300
2008-11-07,8.502185,8.448294,8.608583,8.395787,139500
2008-11-10,8.431714,8.619638,8.650038,8.213391,163500
2008-11-11,8.151212,8.122195,8.299064,8.003359,403200
2008-11-12,7.891434,7.96467,8.077977,7.704892,185100
2008-11-13,7.776744,7.776744,8.224445,7.329042,571800
2008-11-14,7.818197,8.000593,8.025466,7.610928,335700
2008-11-17,7.558421,7.536312,7.671728,7.445113,337500
2008-11-18,7.291731,7.403657,7.508674,7.074789,359400
2008-11-19,7.029192,7.190862,7.317987,6.740397,254100
2008-11-20,6.725199,6.654727,6.989122,6.461276,422700
2008-11-21,6.546947,6.712763,6.76527,6.328623,336600
2008-11-24,6.986354,6.745922,7.226786,6.745922,196500
2008-11-25,7.083085,7.218502,7.24061,6.925561,523800
2008-11-26,7.247513,6.908973,7.586052,6.908973,348900
2008-11-28,7.500387,7.605404,7.605404,7.395371,183600
2008-12-01,7.091377,7.210211,7.268247,6.914506,478200
2008-12-02,6.937994,7.069264,7.094137,6.781851,414900
2008-12-03,7.099666,6.815016,7.384316,6.815016,553200
2008-12-04,7.130064,7.237843,7.37326,6.886868,436500
2008-12-05,6.937995,6.815016,7.207445,6.668545,710400
2008-12-08,7.31108,7.389842,7.431296,7.190864,250200
2008-12-09,7.528024,7.284828,7.906636,7.149411,854400
2008-12-10,7.830633,7.649618,8.050338,7.610928,874800
2008-12-11,7.760163,7.738055,7.937033,7.583294,374100
2008-12-12,7.72009,7.425768,8.014412,7.425768,683100
2008-12-15,7.870709,8.036524,8.036524,7.704893,297000
2008-12-16,8.137393,7.989542,8.326699,7.948088,363300
2008-12-17,8.275573,8.174701,8.462115,8.08903,362400
2008-12-18,8.053101,8.354332,8.354332,7.75187,343200
2008-12-19,8.037897,7.950845,8.141532,7.934263,234900
2008-12-22,7.778404,7.983282,7.983282,7.573526,233400
2008-12-23,7.620907,7.777005,7.777005,7.46481,260700
2008-12-24,7.555405,7.523349,7.595823,7.514987,142500
2008-12-26,7.538679,7.595822,7.595822,7.481536,134100
2008-12-29,7.460628,7.531709,7.537283,7.383973,379500
2008-12-30,7.705929,7.551226,7.860633,7.551226,342900
2008-12-31,7.903839,7.827184,7.986069,7.821609,192600
2009-01-02,8.079447,7.921956,8.303838,7.855057,169200
2009-01-05,8.273174,8.203488,8.39861,8.147738,367800
2009-01-06,8.55889,8.32335,8.794431,8.32335,424200
2009-01-07,8.358197,8.501751,8.501751,8.214642,351600
2009-01-08,8.200704,8.220216,8.32614,8.075268,242100
2009-01-09,8.142165,8.27875,8.292687,7.991642,256200
2009-01-12,7.841122,7.991645,7.991645,7.690599,199200
2009-01-13,7.811853,7.852272,7.988857,7.63485,449100
2009-01-14,7.544259,7.648788,7.671088,7.417429,220500
2009-01-15,7.485718,7.473176,7.685021,7.286415,440400
2009-01-16,7.757498,7.76586,7.94147,7.573526,653400
2009-01-20,7.627878,7.89408,7.89408,7.361676,366900
2009-01-21,7.395128,7.487114,7.576313,7.213944,277500
2009-01-22,7.350527,7.370039,7.517775,7.18328,456000
2009-01-23,7.544256,7.383977,7.807671,7.280841,543600
2009-01-26,7.785371,7.69896,7.924744,7.645998,519300
2009-01-27,7.919168,7.768646,8.069691,7.768646,635700
2009-01-28,8.232757,8.186764,8.345649,8.119865,635700
2009-01-29,7.973522,8.139376,8.139376,7.807669,367800
2009-01-30,7.806278,7.905232,7.977707,7.634849,788700
2009-02-02,7.694776,7.556797,7.857842,7.53171,566400
2009-02-03,7.802094,7.818819,7.941467,7.662721,1230600
2009-02-04,8.073871,7.905229,8.295474,7.852268,1090500
2009-02-05,8.168646,7.877356,8.459935,7.877356,950700
2009-02-06,8.549135,8.393038,8.705233,8.393038,552300
2009-02-09,8.585372,8.627184,8.668996,8.501748,1004700
2009-02-10,8.422308,8.554713,8.708023,8.136594,567900
2009-02-11,8.052968,8.200703,8.200703,7.905232,654900
2009-02-12,8.04182,7.921959,8.20628,7.87736,924900
2009-02-13,8.268996,8.139379,8.398613,8.139379,728400
2009-02-17,7.857843,7.988853,7.991641,7.724044,441300
2009-02-18,7.80488,7.779793,7.941465,7.668294,662100
2009-02-19,7.59443,7.824395,7.835545,7.353315,493200
2009-02-20,7.382584,7.247393,7.517776,7.247393,818100
2009-02-23,7.269689,7.456449,7.456449,7.082929,1062300
2009-02-24,7.347739,7.174917,7.520561,7.174917,215100
2009-02-25,7.633455,7.448089,7.888508,7.378402,990600
2009-02-26,7.816034,7.757497,8.044605,7.587462,578400
2009-02-27,7.623701,7.520565,7.740775,7.506628,756900
2009-03-02,7.351918,7.425786,7.559584,7.144252,394200
2009-03-03,7.285024,7.303142,7.414641,7.155407,818400
2009-03-04,7.569347,7.423006,7.754713,7.383981,669600
2009-03-05,7.622301,7.526134,7.754704,7.489897,1372200
2009-03-06,7.46063,7.59861,7.693383,7.227878,1364400
2009-03-09,7.435545,7.33659,7.634849,7.236241,439800
2009-03-10,7.630666,7.464813,7.84112,7.420213,787800
2009-03-11,7.980491,7.863418,8.097565,7.863418,838800
2009-03-12,8.172827,8.08084,8.390248,7.955405,840300
2009-03-13,8.381887,8.398612,8.487811,8.275964,783900
2009-03-16,8.455757,8.719172,8.747046,8.164467,915300
2009-03-17,8.341469,8.234152,8.535197,8.14774,537000
2009-03-18,8.667601,8.51011,8.866905,8.468298,1107300
2009-03-19,8.795826,8.922656,8.922656,8.668997,1969800
2009-03-20,8.571435,8.733107,8.844606,8.298264,492000
2009-03-23,8.780492,8.70523,8.970039,8.590944,545100
2009-03-24,8.826486,8.972827,8.972827,8.680145,663300
2009-03-25,8.79582,8.813939,9.08711,8.504531,1688400
2009-03-26,8.999309,8.800006,9.198613,8.800006,1132500
2009-03-27,9.098263,9.181886,9.212549,8.983976,337800
2009-03-30,8.783279,9.025788,9.025788,8.54077,423600
2009-03-31,8.747042,8.847391,8.852966,8.641119,856200
2009-04-01,8.670392,8.50175,8.861333,8.47945,429600
2009-04-02,9.173527,9.023004,9.351924,8.99513,715200
2009-04-03,9.278058,9.298964,9.466211,9.089904,663300
2009-04-06,9.244606,9.349136,9.390947,9.098264,416100
2009-04-07,9.03276,9.170739,9.170739,8.894781,593100
2009-04-08,9.056448,8.989549,9.193033,8.919863,1474800
2009-04-09,9.487114,9.418822,9.636243,9.337986,1699200
2009-04-13,9.393736,9.552621,9.566558,9.220914,1583700
2009-04-14,9.482936,9.3798,9.655759,9.310113,1028400
2009-04-15,9.2237,9.307324,9.318473,9.128926,1226400
2009-04-16,9.526139,9.477358,9.697568,9.354711,954600
2009-04-17,9.623696,9.719862,9.7561,9.491292,1158000
2009-04-20,9.363074,9.488511,9.549834,9.176315,880200
2009-04-21,9.165165,9.123353,9.34635,8.98398,1080000
