date,basket_soxl,gld,portfolio
2014-07-09,298731.2449454832,86553.72495431897,290732.9608302483
2014-07-10,297752.3266799562,87027.65603772458,290485.785083567
2014-07-11,297932.05833609414,87190.15145356757,290763.54146783595
2014-07-14,298895.9879270121,85118.38804978298,289512.07828717626
2014-07-15,298326.7296288385,84312.70040095758,288361.31508182106
2014-07-16,302177.4280995969,84610.60256991064,291347.2880146511
2014-07-17,301373.39824953245,86045.93947444661,292118.5046678064
2014-07-18,303471.99152488733,85395.97473725732,292989.3009591579
2014-07-21,303521.47553365206,85538.15399457427,293156.521997121
2014-07-22,303626.58331570873,85131.926964771,292852.1253208822
2014-07-23,303229.4309476343,85050.68467322795,292497.11090343416
2014-07-24,301889.6755042246,84190.83120874091,290753.94443713926
2014-07-25,295929.5449581521,85165.78136123774,287469.6601390529
2014-07-28,295481.4116107162,85023.60210392078,287022.03445262753
2014-07-29,294843.0633891888,84766.3207422156,286333.41705042863
2014-07-30,298903.50973706,84515.81662404844,288956.1811160288
2014-07-31,290178.03059674805,83540.8664715516,281910.8026701822
2014-08-01,292640.8036861254,84211.1419508885,284267.3267157606
2014-08-04,294520.6968910694,83947.09417840219,285343.70517024014
2014-08-05,290359.24036858877,83865.85188685913,282340.92922222026
2014-08-06,291970.24400439044,85084.53365331625,284609.07268788846
2014-08-07,285432.9618040486,85429.82913372407,280332.41645360005
2014-08-08,292342.9365659402,85436.60096088363,285199.10764720023
2014-08-11,298080.9483050221,85280.87804924752,289090.1207263102
2014-08-12,297579.528995595,85301.18879139512,288756.3448829863
2014-08-13,301302.3115610068,85443.36804871206,291507.3153231358
2014-08-14,301607.57345935516,85517.84392947398,291791.39349906007
2014-08-15,303172.37483033346,84955.89805031844,292368.7015391056
2014-08-18,303573.9468520715,84603.83074275106,292323.2740009859
2014-08-19,304167.7836768332,84414.25817397937,292564.41786559334
2014-08-20,304782.20127064706,84102.81709003828,292706.53916328127
2014-08-21,304922.8013330378,83195.5709911438,291960.49729794246
2014-08-22,304943.0808097067,83405.45904139424,292170.23493179365
2014-08-25,304787.60399073304,83100.7850452816,291777.12506466045
2014-08-26,304832.8175308681,83513.78390224444,292193.56251214055
2014-08-27,305112.05347915436,83493.47383714416,292371.0581616616
2014-08-28,306108.40303606517,83953.86600556177,293500.65047150437
2014-08-29,306478.3011630254,83859.08005969955,293672.5556807268
2014-09-02,306429.3289168812,82362.80618938968,292244.5967604631
2014-09-03,306854.1674589982,82701.32984263792,292858.6970090179
2014-09-04,307190.957031904,82247.70882433259,292673.12317111855
2014-09-05,308163.2439322884,82640.392876864,293722.7320828403
2014-09-08,308163.2439322884,81739.92334446023,292884.10516578134
2014-09-09,308114.99280529056,81834.70996736974,292938.4428135569
2014-09-10,308066.1870898305,81421.71043335959,292519.4780471291
2014-09-11,308427.3731193662,80886.84238418007,292275.3972206402
2014-09-12,306688.64384149876,80148.8581119097,290365.0972968464
2014-09-15,303367.69442406285,80324.89176569339,288193.1295794659
2014-09-16,310268.2695342368,80453.53278506963,293166.7086199179
2014-09-17,312033.21148864354,79580.1410826419,293594.7365986883
2014-09-18,313248.1286236043,79742.63108210644,294600.62365114514
2014-09-19,313200.21487549745,79275.46640948196,294131.8411076321
2014-09-22,311400.2586165362,79112.97641001742,292714.4453080421
2014-09-23,310606.54004090605,79620.76188988976,292629.06590059574
2014-09-24,314416.9250203647,79248.38925655324,294962.4413154699
2014-09-25,311028.0161929608,79478.58263257281,292793.11198268994
2014-09-26,314640.18041849474,79255.15634438167,295125.7785328992
2014-09-29,314779.36714175955,79234.84560223408,295204.7647876515
2014-09-30,313967.3679202224,78679.66681090699,294116.5652050234
2014-10-01,308111.1664955847,79058.8119484504,290350.49706372776
2014-10-02,306021.6662931356,79038.50120630281,288861.85454473004
2014-10-03,307849.32035495626,77596.39247460724,288804.33481215505
2014-10-06,305119.8522563451,78557.79829573762,287779.8414265727
2014-10-07,296117.1297638058,78781.22526097606,281655.52843955834
2014-10-08,304923.41120500857,79532.74777118715,288549.6591135456
2014-10-09,297709.6488861355,79647.84445919693,283582.78659485246
2014-10-10,270845.5469228624,79613.99006273018,264655.4048459885
2014-10-13,261457.89441984147,80243.64473481922,258638.66592793842
2014-10-14,262648.0472305865,80291.03736922666,259519.94139711076
2014-10-15,262906.48176094465,80561.85764591985,259953.94164322934
2014-10-16,263534.67443287343,80717.58055755596,260540.83216696727
2014-10-17,263858.7287371265,80561.85764591985,260623.73951495197
2014-10-20,264106.7542054688,81110.26934941852,261308.94511590013
2014-10-21,264645.2369265586,81259.21569456391,261826.4236878957
2014-10-22,264432.470653435,80798.822849099,261247.99281882122
2014-10-23,264947.40999640495,80243.64473481922,261093.1448236305
2014-10-24,265300.8625553672,80128.54736976212,261234.56597107503
2014-10-27,265335.74890603236,79932.20365087813,261076.24537848856
2014-10-28,265471.54783378186,79959.285543138,261196.98649706237
2014-10-29,265486.17807340017,78815.07965744281,260141.6533138468
2014-10-30,265478.8073130641,77989.08058942252,259367.19786976418
2014-10-31,266327.6146446216,76276.15225808107,258368.95015142908
2014-11-03,266327.6146446216,75930.85677767325,258047.3689387524
2014-11-04,266327.6146446216,75978.2494120807,258091.50673292996
2014-11-05,266327.6146446216,74333.02445729429,256559.27284599553
2014-11-06,266320.37468353566,74393.95600668974,256610.92723458016
2014-11-07,266100.1790208642,76486.03489195305,258404.44323033217
2014-11-10,266426.7145092355,74786.6447985523,257051.44489257538
2014-11-11,266299.3199149434,75856.38089691135,257958.10578955174
2014-11-12,266255.3557339709,75490.77467435594,257586.68491888547
2014-11-13,266294.69641620014,75605.87136236572,257721.54868818983
2014-11-14,266828.4806511262,77501.60585169775,259862.54430801515
2014-11-17,266534.60614721413,77217.24733706385,259391.00759904805
2014-11-18,269587.99001850636,77894.29464356031,262169.26617225737
2014-11-19,269544.3770539791,76966.73780251824,261274.73547400325
2014-11-20,270754.9240664925,77765.65430123136,262870.26652122225
2014-11-21,271925.77389170695,78124.48801957989,264028.0164016239
2014-11-24,271925.77389170695,77934.91612785548,263851.4639638157
2014-11-25,271925.77389170695,78117.71619242031,264021.7096512794
2014-11-26,271925.77389170695,77968.77052432223,263882.99330169574
2014-11-28,271925.77389170695,75903.77420836609,261959.81718982258
2014-12-01,271882.79290286213,78930.1763454526,264748.1392571029
2014-12-02,272696.52839918714,77955.22619295577,264412.5176509608
2014-12-03,275104.0662656382,78760.91451882847,266856.3029122522
2014-12-04,275104.0662656382,78456.23984566853,266572.5527434086
2014-12-05,275104.0662656382,77474.52328239058,265658.25869429205
2014-12-08,275061.51008338307,78388.5364691135,266479.56565883296
2014-12-09,274945.7473236623,80020.22250891192,267917.7644717294
2014-12-10,272527.5118043298,79864.4995972758,266071.7815912055
2014-12-11,273686.03955307207,79681.69885566368,266716.4282997378
2014-12-12,269937.2741211386,79492.12696393927,263903.0440623014
2014-12-15,266670.45022518607,77447.44071308342,259700.94263089204
2014-12-16,264008.2574215164,77826.58585062683,258181.49771875681
2014-12-17,276458.90795928,77366.19368220922,266510.3466219065
2014-12-18,281634.3603609929,77961.99869716265,270705.57728790765
2014-12-19,281223.8926184328,77704.71733545746,270177.2479870493
2014-12-22,283510.0729164015,76201.67637731915,270385.5020055388
2014-12-23,283390.54534038465,76330.31198031694,270421.2290395247
2014-12-24,283462.10254001437,76350.62272246453,270490.47726024356
2014-12-26,283534.59725385945,77745.34355908378,271840.4030163681
2014-12-29,283336.9979222269,76959.96597535866,270969.9749969485
2014-12-30,282239.08718400495,77995.84767725095,271162.45839444816
2014-12-31,280169.6723348467,76899.0344259632,268685.3733780853
2015-01-02,280165.9348455767,77237.55807921143,269037.7050643164
2015-01-05,272686.35117819,78402.08012343266,265237.2635589813
2015-01-06,264434.6527064884,79295.782568008,260634.62299891099
2015-01-07,269058.7543923117,78828.61789538352,263249.1308867085
2015-01-08,281758.0604747224,78496.86606929486,271426.51692872716
2015-01-09,281925.4610791191,79390.5685138702,272475.6734812491
2015-01-12,278068.316988971,80270.72730412637,270808.929991122
2015-01-13,275014.2476076187,79999.91244381163,268474.8446444156
2015-01-14,272717.1508650109,79871.27142443537,266797.94675805327
2015-01-15,268244.1877140932,81882.1026017772,265902.97128836764
2015-01-16,275739.818729662,82951.83396080507,272056.13118449267
2015-01-20,282115.37451962486,84089.27343571914,277528.34883029625
2015-01-21,285631.28464081127,84109.58891719786,279909.89733963145
2015-01-22,286859.11072950414,84786.63622369432,281443.8265209245
2015-01-23,286553.92851962324,84109.58891719786,280529.27430183213
2015-01-26,286911.36742414767,83270.04687190571,279889.21695819095
2015-01-27,285066.84540423646,84224.68628225496,279651.6306563438
2015-01-28,283962.9820951144,83561.17721369921,278215.10930086765
2015-01-29,284276.50537383923,81760.23408660783,276537.8299403903
2015-01-30,277952.6480755339,83581.48795584678,274201.6218964872
2015-02-02,279193.453685872,82884.12990720273,274303.6118348907
2015-02-03,285861.75611334504,81956.5784825391,277807.82759636996
2015-02-04,286794.5603671276,82315.41287793493,278810.1557049225
2015-02-05,288719.2493615763,82457.59213525188,280251.244585937
2015-02-06,288098.9953909257,80324.89176569339,277599.36622574285
2015-02-09,286135.27170212974,80683.72616108922,276657.2358935006
2015-02-10,296162.517240429,80209.79507768361,282891.81757067004
2015-02-11,296203.42789236794,79261.92817154125,281925.72652801615
2015-02-12,296292.23266091256,79444.72823610606,282176.9528913795
2015-02-13,296316.45468359324,79878.04325159495,282647.4143439304
2015-02-17,296321.5865302974,78544.25938074962,281252.786367893
2015-02-18,296273.7895274478,78767.6809296096,281454.89051823237
2015-02-19,296707.10279892763,78496.86606929486,281461.90830258874
2015-02-20,297476.4202571823,78050.01281586528,281509.9643839126
2015-02-23,296638.4518200066,78151.57058888706,281053.883523887
2015-02-24,300051.10486061045,78036.47390087726,283224.1757556368
2015-02-25,300003.4111381908,78334.37133049917,283504.4148997669
2015-02-26,300966.50672630325,78584.88086504478,284413.5316008847
2015-02-27,300651.04983027506,78645.81783081869,284265.6374544402
2015-03-02,304215.95926632365,78320.83241551116,286318.1349310372
2015-03-03,304170.30376540043,78178.65315819421,286138.45371100644
2015-03-04,304095.8283663504,77934.91612785548,285832.9725860392
2015-03-05,304132.97074600396,77860.44024709357,285779.8408511738
2015-03-06,302847.6822460708,75734.51238174197,282688.6193384399
2015-03-09,303598.8551056937,75808.98758545658,283270.95161816245
2015-03-10,299102.2913622175,75436.6095357416,279862.05163459067
2015-03-11,300101.2888956336,74982.98919448358,280057.20021010085
2015-03-12,299963.63875705726,74962.678452336,279943.5050265035
2015-03-13,302200.8075168438,75071.00331318621,281558.87745105085
2015-03-16,306555.4007742243,75023.61067877876,284432.4678326423
2015-03-17,305353.86557558144,74617.3829719282,283200.0611601686
2015-03-18,307549.0196946881,76079.80786214978,286206.5973052811
2015-03-19,308215.58803088585,76025.64272353545,286597.2931260057
2015-03-20,311805.0695971916,76892.26259880362,289915.32738618145
2015-03-23,311757.96149663255,77379.73733652839,290394.6747052965
2015-03-24,310505.34177707497,77569.30990530008,289752.4928455359
2015-03-25,297705.17844865937,77677.63950548143,281273.2093591764
2015-03-26,292621.76018532587,78185.42498535379,278392.937956502
2015-03-27,305825.92750168516,77901.06173138873,286958.91342564207
2015-03-30,310329.30540780217,77014.13111397298,289052.3797343062
2015-03-31,308052.2984818772,76953.19956457753,287459.94138056797
2015-04-01,306037.1119954779,78266.66727689683,287483.91092119244
2015-04-02,304518.11146597797,78050.01281586528,286237.0984491981
2015-04-06,306105.3803529957,79004.65154916722,288303.2954605784
2015-04-07,306353.99881685677,78611.96343435194,288058.5787789031
2015-04-08,308002.6522144755,78178.65315819421,288711.1346716596
2015-04-09,311241.4660506681,77637.01328185512,290317.62467641954
2015-04-10,311797.3961327814,78517.17681144245,291613.4121487082
2015-04-13,311254.1617412716,77955.22619295577,290659.69833384163
2015-04-14,309109.25761089317,77481.29510955016,288723.035115369
2015-04-15,314929.11547025037,78151.57058888706,293332.5274822797
2015-04-16,314112.24812310585,77880.75098924116,292500.28574838606
2015-04-17,309472.8869184107,78266.66727689683,289790.3694404984
2015-04-20,313082.2365911992,77670.86767832185,291588.8323607957
2015-04-21,316055.27834771725,78117.71619242031,294053.0419018397
2015-04-22,321177.41973321175,77068.29625258732,296391.5668417972
2015-04-23,319047.04222880455,77630.24687107399,295550.46723815496
2015-04-24,314742.5341186788,76540.20003056739,291518.234638162
2015-04-27,316087.48331777944,78083.86721233201,294039.18079173076
2015-04-28,316224.02664667903,78760.91451882847,294840.5246102584
2015-04-29,314383.6311345533,78205.73572750138,293023.1161550888
2015-04-30,310820.94792629086,76824.55854520127,289183.7125461015
2015-05-01,326162.4114562957,76560.51077271496,299205.7638544499
2015-05-04,325842.9106016428,77251.09631715213,299715.15297320427
2015-05-05,322729.8820900904,77467.751455231,297852.4543029545
2015-05-06,322361.85940273036,77427.13064798314,297562.81947579223
2015-05-07,324664.1916308263,76790.70414873454,298441.2877662736
2015-05-08,326451.52109230787,77163.08219844951,300031.4607870301
2015-05-11,326447.8415346956,76865.18002949646,299716.7294511265
2015-05-12,326051.75667325815,77521.91659384534,300139.22669725603
2015-05-13,327108.35914225527,78909.865603305,302303.37989871623
2015-05-14,329249.90146545466,79336.40337525586,304188.1086174438
2015-05-15,329268.0224417965,79573.36925548232,304448.66112082044
2015-05-18,329355.85502665304,79566.59742832274,304500.5254851283
2015-05-19,329302.5601055461,78463.01167282811,303307.9690285142
2015-05-20,329574.8909914603,78591.65269220436,303625.6281508354
2015-05-21,330293.5596475344,78327.60424267074,303831.2994552929
2015-05-22,330608.80307297944,78266.66727689683,303979.0502975175
2015-05-26,329693.0067526148,77122.46139120165,302164.91288078774
2015-05-27,340299.4206464929,77108.91705983519,309270.87177841255
2015-05-28,340299.4206464929,77196.93185558512,309363.12893782445
2015-05-29,340299.4206464929,77251.09631715213,309419.904157521
2015-06-01,340299.4206464929,77183.3929405971,309348.93743936485
2015-06-02,340247.4368667505,77494.83402453817,309640.4931057575
2015-06-03,339158.31141760235,76939.65523321107,308327.41723229707
2015-06-04,336388.0647989485,76398.01535687197,305899.9850535646
2015-06-05,336613.09950874175,75991.78832706872,305625.24494272785
2015-06-08,328951.2011872944,76215.21529230716,300715.9579977203
2015-06-09,327999.05141362903,76384.47711893127,300254.1938761829
2015-06-10,334745.46619418217,77034.44185612058,305464.4003250549
2015-06-11,334655.2155788697,76682.37928788432,305034.78230167704
2015-06-12,330002.53426221013,76662.06854573674,301890.1167084309
2015-06-15,328395.61577433744,77000.59219898497,301166.2223451801
2015-06-16,330635.4606844863,76723.0007721795,302378.8736130585
2015-06-17,331044.3597675311,77081.83449052802,303029.49999208376
2015-06-18,338414.7856271313,78077.09538517243,309020.54885214375
2015-06-19,337631.1570080854,77941.68795501506,308352.55961089133
2015-06-22,340146.4336825834,76939.65523321107,308990.75026990933
2015-06-23,337977.688811056,76431.86975333872,307002.59640579735
2015-06-24,332765.8211769441,76228.75353024786,303290.92851462227
2015-06-25,332283.2893516666,76127.20049655723,302860.5537481125
2015-06-26,316127.64365549345,76208.44346514757,292100.32044510136
2015-06-29,294328.13582400116,76553.73894555538,277828.10500982514
2015-06-30,297659.32451420743,76079.80786214978,279567.57926306064
2015-07-01,299513.01311314874,75815.75941261616,280535.1969916959
2015-07-02,302357.9997774682,75666.80832813962,282288.92481793836
2015-07-06,293833.2848081963,75869.91981189934,276779.12862880074
2015-07-07,290231.1763296218,74989.76102164316,273438.42634011654
2015-07-08,285386.25650174497,75213.18257050317,270420.19008512556
2015-07-09,282204.24062626064,75395.98872849374,268475.6992190396
2015-07-10,285806.9705590599,75484.00284719636,270986.49219478056
2015-07-13,287254.0831678449,75145.47919394812,271603.10781028896
2015-07-14,289167.0599487256,74976.21736732402,272709.8814816602
2015-07-15,288201.03590830136,74583.5339918399,271649.77218940307
2015-07-16,288535.273456526,74312.7137151467,271590.2741054245
2015-07-17,288133.2024489299,73561.19120493562,270532.6148418135
2015-07-20,287161.8889904692,71563.89826553452,267787.0020624118
2015-07-21,287302.76262511924,71340.47671667452,267647.3808730287
2015-07-22,283794.83444524725,70954.55975197154,264887.96700938366
2015-07-23,285967.2520080702,70636.34684087089,266012.774388136
2015-07-24,283512.6363550904,71326.93238530806,265088.84676561394
2015-07-27,282459.9601109935,70995.18123626671,264034.43646838376
2015-07-28,285521.4962221362,71103.50609711692,266203.2121696947
2015-07-29,285721.07931788603,71205.0638701387,266443.64654306293
2015-07-30,286071.6830152968,70595.72061724457,266040.29518579063
2015-07-31,285069.3034040596,71042.57387067417,265835.78293363715
2015-08-03,284741.8735703893,70480.62325218748,265026.94015139027
2015-08-04,283627.40426436823,70622.80318655173,264427.8225949734
2015-08-05,285050.8877389062,70365.5265641777,265113.7390001498
2015-08-06,283178.6089192941,70676.96764811876,264183.31851952116
2015-08-07,283828.415589555,70853.00197894976,264804.0573385763
2015-08-10,286554.5214652763,71577.44191985366,267393.4686760594
2015-08-11,284918.1258618383,71943.04814240907,266678.1740940906
2015-08-12,285392.90271763504,72951.84727499419,268054.3187795748
2015-08-13,284596.9046143834,72349.27584925965,266888.344253198
2015-08-14,284041.97398602153,72342.50334505276,266508.71669484396
2015-08-17,285149.61634196475,72532.07591382446,267450.9944385043
2015-08-18,283021.2592972561,72518.53767588375,266008.02343332494
2015-08-19,281940.4476062873,73493.48715133329,266304.4099682254
2015-08-20,277103.25958150416,74773.1058835643,264398.4706176934
2015-08-21,273959.94365634845,75240.26513981033,262778.01836599666
2015-08-24,270357.9967640514,74834.03811000707,259934.20009452358
2015-08-25,268752.61218390067,73906.48668534344,257884.23483051357
2015-08-26,276230.7449889096,72897.68213637987,261846.92553018747
2015-08-27,280969.78680304013,72938.30836000618,265070.8601981633
2015-08-28,281567.9032535714,73595.04018502391,266160.76641874335
2015-08-31,281220.0046358992,73676.2878929454,266012.38366072054
2015-09-01,278291.05800935446,73933.56383827214,264315.83913564705
2015-09-02,280358.2861196212,73540.88046278803,265291.9721529394
2015-09-03,280914.0456808619,73012.77882438965,265111.5007962254
2015-09-04,279730.9633200461,72775.8136212105,264068.9026897906
2015-09-08,282990.5588673063,72796.12436335809,266278.3805559511
2015-09-09,281884.63521030446,71855.028607328,264549.50955016015
2015-09-10,282215.0168203543,72024.29043395212,264948.71726251754
2015-09-11,282205.3506499847,71875.34476585404,264786.103363393
2015-09-14,282415.72605138674,71915.9655731019,264969.9085207138
2015-09-15,283083.20008772943,71699.31111207034,265190.89094295807
2015-09-16,283230.05314484594,72653.94510604112,266290.1222755966
2015-09-17,282782.42290747754,73398.70120547108,266770.2788957841
2015-09-18,281778.74119902274,73940.33566543172,266664.24225219805
2015-09-21,281546.71081890643,73479.94349701413,266025.89538221544
2015-09-22,280066.0230692529,72978.92984430135,264506.73706583044
2015-09-23,279481.0041260001,73270.06018609484,264419.17295603146
2015-09-24,279333.0570733603,74806.9555406999,265930.82970986294
2015-09-25,279333.0570733603,74346.5633722823,265448.24637473386
2015-09-28,279328.3019663908,73405.46761625221,264458.5971283374
2015-09-29,279432.7238293287,73107.5701866303,264216.43996161205
2015-09-30,279916.48688342364,72349.27584925965,263746.3487524367
2015-10-01,279911.7473788425,72261.26105350972,263650.90993212914
2015-10-02,280211.25090831856,73791.3845809552,265455.8449996917
2015-10-05,280211.25090831856,73642.43349647867,265299.7143874685
2015-10-06,280211.25090831856,74380.41776874904,266073.26992515096
2015-10-07,280211.25090831856,74272.08749152037,265959.7180663951
2015-10-08,280211.25090831856,73892.94235397698,265562.2979156516
2015-10-09,280205.5914875446,75064.23690240509,266786.25032671134
2015-10-12,280229.1749314439,75362.134332027,267114.33830587164
2015-10-13,280017.1313603863,75734.51238174197,267362.31893405016
2015-10-14,281183.3311143266,77054.75259826815,269529.0731250113
2015-10-15,281183.3311143266,76702.69003003192,269160.04093895666
2015-10-16,281183.3311143266,76161.05015369282,268592.29370976065
2015-10-19,281183.3311143266,75842.83724259218,268258.74275374005
2015-10-20,281183.3311143266,76323.54489248851,268762.6207882131
2015-10-21,281183.3311143266,75646.49758599204,268052.93941302324
2015-10-22,281183.3311143266,75619.41501668488,268024.5514483343
2015-10-23,281183.3311143266,75490.77467435594,267889.7105676854
2015-10-26,281163.32547289797,75443.38136290119,267826.6029514937
2015-10-27,280726.3485065024,75612.6431895253,267710.6777562233
2015-10-28,282853.50060212915,75003.29993663119,268499.9351349526
2015-10-29,282127.9112945484,74285.63114583954,267260.58137652307
2015-10-30,282589.04366187623,74001.27263120563,267272.07783841155
2015-11-02,283000.0953842929,73520.56430426199,267044.14084489836
2015-11-03,283078.3163885185,72430.52288013382,265954.06907813635
2015-11-04,283129.6960754193,71746.70374647778,265271.7809948094
2015-11-05,282843.6060337154,71523.27678123934,264845.5305770007
2015-11-06,283945.0748323956,70480.62325218748,264492.0438678324
2015-11-09,283854.0491833795,70683.74015232564,264643.84499652014
2015-11-10,283142.6414081514,70534.78839080181,264010.1409113583
2015-11-11,283190.5419936085,70297.82318762265,263793.90983048175
2015-11-12,282456.1725632039,70311.36142556336,263315.1135444173
2015-11-13,281764.87864379556,70115.01770667938,262645.2357473227
2015-11-16,282853.9696202254,70216.57547970116,263482.8026673226
2015-11-17,283380.2261898058,69289.01863865908,262863.8165837707
2015-11-18,283960.80038210476,69349.955604433,263317.43405656546
2015-11-19,284057.6269507729,70115.01770667938,264184.3729096424
2015-11-20,284186.6229086493,69796.80411853144,263937.4170869959
2015-11-23,283724.5672373721,69234.85891642321,263038.2047634991
2015-11-24,284363.4559750143,69695.25108484081,263949.6783504279
2015-11-25,284401.86117647676,69370.26634658058,263634.8108280448
2015-11-27,284704.75380693824,68551.03978276717,262979.43090778193
2015-11-30,284818.0390995478,69004.66012402519,263530.9651789394
2015-12-01,284835.2520372805,69248.39783141122,263798.00634308293
2015-12-02,284811.9772723418,68171.89464522376,262653.99058132747
2015-12-03,284342.2373688369,68896.33526317497,263098.0101364854
2015-12-04,287499.27900047344,70426.45879062045,266821.2295060777
2015-12-07,286915.67740232573,69512.44560389753,265471.3847313024
2015-12-08,285573.0826168217,69627.54229190732,264690.7363513853
2015-12-09,281632.7352539956,69492.13486174995,261903.62085682468
2015-12-10,284026.03078759904,69431.2033123545,263446.3875549705
2015-12-11,276488.4442878462,69810.3484498979,258783.775838865
2015-12-14,273215.4915705251,68916.64600532256,255649.84153207473
2015-12-15,275588.7966462353,68733.8405243793,257051.44017811498
2015-12-16,276561.80833940144,69566.61074251187,258577.5396090615
2015-12-17,275268.6296705227,68043.25430289481,256112.6370877613
2015-12-18,273887.7744917776,69085.90783194668,256278.56986486676
2015-12-21,276248.9294481091,69837.43101920506,258651.3759012602
2015-12-22,276248.9294481091,69471.82479664966,258268.1472489763
2015-12-23,276248.9294481091,69268.7085735588,258055.24070737523
2015-12-24,276248.9294481091,69769.72696560272,258580.4084734226
2015-12-28,276248.9294481091,69241.62600425164,258026.8527426863
2015-12-29,276248.9294481091,69194.23269279688,257977.17504642298
2015-12-30,276248.9294481091,68666.13647077695,257423.6242834563
2015-12-31,276248.9294481091,68693.2190400841,257452.01224814524
2016-01-04,276250.42031534744,69661.39668837406,258541.56077941848
2016-01-05,276251.9111906317,69857.74108430535,258763.29429700627
2016-01-06,276253.4020739619,70866.54021689047,259898.5158310396
2016-01-07,276254.8929653382,71868.57293869446,261026.12951864908
2016-01-08,276256.3838647606,71550.35935054651,260669.31691480736
2016-01-11,276257.87477222906,70913.93352834521,259954.72061736998
2016-01-12,276259.3656877437,70555.0991329494,259552.23579300597
2016-01-13,276255.6185881907,70900.3946133572,259938.02619692782
2016-01-14,276572.2732599281,69749.411484124,258850.48778805562
2016-01-15,276569.027067277,70467.08501424677,259655.29030398687
2016-01-19,276586.65381108114,70399.38096064443,259590.66602610715
2016-01-20,276669.9879949656,71340.47671667452,260703.1569740983
2016-01-21,276829.0145688574,71421.71900821757,260898.24630264073
2016-01-22,276830.5085667138,71089.96718212891,260526.2139268421
2016-01-25,276827.596884318,71821.1796272397,261346.4572216238
2016-01-26,276957.5006880125,72640.40619105313,262352.30446922
2016-01-27,276810.6300071032,72911.22579069903,262560.9880254376
2016-01-28,276739.0967462455,72132.62071118077,261638.8929388359
2016-01-29,277844.2988189359,72410.2073986551,262671.99933192745
2016-02-01,277845.7982961041,73154.96349808505,263510.34821640525
2016-02-02,277843.65061081946,73182.04065101377,263539.39147958055
2016-02-03,277873.7717785615,73967.41823473889,264442.0852776664
2016-02-04,278036.75790398935,74861.12067931422,265553.2517984637
2016-02-05,277719.9097417106,76045.95346568304,266678.7230306394
2016-02-08,277231.2477159813,77068.29625258732,267509.4115818502
2016-02-09,277046.2519077271,76899.0344259632,267198.4154589812
2016-02-10,276762.869603749,77494.83402453817,267683.4360528077
2016-02-11,276385.93335450115,80609.2509573746,270939.2463318405
2016-02-12,277691.68764431553,80135.319873969,271258.2137040941
2016-02-16,279267.35902976565,77704.71733545746,269553.2723332847
2016-02-17,279549.2384671576,78185.42498535379,270277.64823945536
2016-02-18,279523.38333613117,80087.92656251424,272399.86938896397
2016-02-19,279599.23161235393,79607.22365194905,271908.86950336135
2016-02-22,279837.4465635913,78192.19207318222,270473.2750581417
2016-02-23,279670.6341336824,79363.48594456303,271681.4024892052
2016-02-24,279973.20653089014,79627.53439409664,272175.6758742351
2016-02-25,280229.3061471915,79837.41702796864,272578.73019221774
2016-02-26,280230.81849582784,79289.01074084842,271963.11313717306
2016-02-29,280232.33085262607,80324.89176569339,273128.79835634195
2016-03-01,280233.8432175862,79735.85925494686,272467.50299099076
2016-03-02,280235.3555907084,80351.97433500057,273161.2220413086
2016-03-03,280236.8679719925,81739.92334446023,274722.7568771272
2016-03-04,280238.3803614387,81611.2830021313,274579.106028206
2016-03-07,280239.89275904704,82017.51003193457,275036.83629543334
2016-03-08,280208.6190752463,81638.36557143845,274590.1411070411
2016-03-09,280990.8029541482,80961.31826494199,274339.1721928815
2016-03-10,281124.53259001276,82261.24773932059,275887.99629373616
2016-03-11,281658.07574741787,80846.2215769322,274645.0710874906
2016-03-14,281648.0377240337,79803.56804788034,273466.2092796178
2016-03-15,281584.31280778605,79864.4995972758,273493.1458075006
2016-03-16,281901.2147982765,81645.13198221958,275701.94698395557
2016-03-17,282122.4135953382,81333.69089827852,275496.07984021585
2016-03-18,282123.93616074487,81110.26934941852,275245.8678519764
2016-03-21,282125.4587343686,80541.54690377227,274607.4148813363
2016-03-22,282126.9813162094,80778.51278399871,274874.8420755806
2016-03-23,282117.31077737134,78950.48708760018,272813.18243000354
2016-03-24,282092.8726717048,78760.91451882847,272584.0927781055
2016-03-28,282081.3848543071,78943.7145833933,272782.1307464482
2016-03-29,282494.4394728015,80406.1394736149,274695.8806059515
2016-03-30,282495.9640459669,79282.23823664153,273433.2105715547
2016-03-31,282486.03089794255,79647.84445919693,273837.8018815296
2016-04-01,282709.954289471,79167.14154863176,273443.40170233254
2016-04-04,282411.49032016366,78639.04600365911,272654.92570747656
2016-04-05,282017.07019337587,79661.38879056339,273547.0948102983
2016-04-06,282990.5151374726,79173.91337579132,273634.045017174
2016-04-07,282109.2298587679,80304.58170059312,274330.39450909186
2016-04-08,282707.1245632146,80182.71250837645,274583.4185435487
2016-04-11,282627.0935630056,81265.98752172348,275749.19504916965
2016-04-12,282585.43566926394,81279.53117604264,275737.2465881596
2016-04-13,284061.1942295725,80412.90656144332,275725.5924210222
2016-04-14,284039.4439573412,79289.01074084842,274447.74467456056
2016-04-15,283384.5326523324,79837.41702796864,274637.1041020427
2016-04-18,283466.40754695184,79715.54851279927,274553.49325153005
2016-04-19,281470.3747544438,80961.31826494199,274652.03026503837
2016-04-20,283929.06944865297,80548.31873093185,275791.6496556216
2016-04-21,282522.0736416831,80852.98798771334,275216.3249153879
2016-04-22,283177.55664877617,79817.10628582105,274479.24274953885
