date,basket,trend,portfolio
2014-01-09,210739.70151690798,108950.11829297386,320284.28205746226
2014-01-10,211131.50621500556,109844.75688471562,321679.7547730814
2014-01-13,210284.094065568,107193.28839576904,317833.3273959077
2014-01-14,214024.15988460244,112125.27591013019,326983.50912131404
2014-01-15,214024.15988460244,114067.50859389863,329228.6171522514
2014-01-16,213989.49647938125,112758.10591036828,327683.0571855978
2014-01-17,213358.1835185597,111426.97577571559,325562.1509646926
2014-01-21,214703.6539001488,112921.78124580957,328530.85276404815
2014-01-22,216797.49939540366,115573.24973475614,333526.741733464
2014-01-23,216763.38659514574,112845.44738607189,330342.1020098572
2014-01-24,214336.4832574172,107411.5701398257,321822.76418375276
2014-01-27,213068.83035246376,106015.80369386813,319040.309061083
2014-01-28,214255.29061666987,106621.82058730067,320834.9837264572
2014-01-29,212966.34605262516,105915.99807360582,318830.428484445
2014-01-30,217661.584280083,107841.69516034955,325386.37388584064
2014-01-31,216908.72717899655,107043.8066411416,323769.7758811269
2014-02-03,211798.21867480915,103844.61412099516,315358.7813168224
2014-02-04,211962.68689579662,103921.35265416186,315599.15929216956
2014-02-05,212347.21440034566,104113.12310850267,316175.44628426415
2014-02-06,216512.4576342359,106384.01713020331,322641.6575608349
2014-02-07,219149.51377582538,108800.6991892055,327867.0962609404
2014-02-10,219666.2237067126,109606.22615172801,329274.74879742414
2014-02-11,220063.94956006037,111639.26613061398,331991.6078052737
2014-02-12,220328.87738766975,113196.69919530522,334036.2264590828
2014-02-13,220328.87738766975,115237.42820322305,336395.1905126346
2014-02-14,220328.87738766975,116211.81029014272,337521.51953944325
2014-02-18,220328.87738766975,116695.15681908661,338080.2400176468
2014-02-19,220328.87738766975,116557.05781081694,337920.605595303
2014-02-20,220328.87738766975,117976.34128152118,339561.21474830736
2014-02-21,220294.04539613228,117040.35375404352,338447.14551550447
2014-02-24,220691.28737119932,117738.4872387065,339620.4840153316
2014-02-25,220192.7531759168,116840.89427067086,338123.17020508635
2014-02-26,221467.7841608943,118014.68525524587,340655.8386733915
2014-02-27,221384.85953533684,117930.30827876463,340481.83065526374
2014-02-28,221196.34024270263,117738.4872387065,340086.24408167833
2014-03-03,220173.8806176338,116733.450207094,337981.566831287
2014-03-04,224951.5106610851,119863.59322310559,346005.7634647647
2014-03-05,224951.5106610851,120236.68125897877,346437.0315371156
2014-03-06,224951.5106610851,122284.69774936969,348804.4194965991
2014-03-07,224951.5106610851,121853.6299022685,348306.13013431325
2014-03-10,224916.48829144816,121271.52839068421,347600.9569886679
2014-03-11,224324.74455369276,119827.00688623496,345385.4677002705
2014-03-12,226060.62630613422,122079.93163766342,349590.5489045262
2014-03-13,222837.29717284846,117498.6719145634,341322.322996045
2014-03-14,221311.30718962272,116118.97050517703,338320.19951012917
2014-03-17,225827.51372706203,119191.10185276186,346036.25311180507
2014-03-18,229287.58113821526,122974.61952872852,353600.65579121874
2014-03-19,229245.3576334016,122769.78234235662,353324.9373742711
2014-03-20,230296.25794658196,127965.48254990672,360300.0055658985
2014-03-21,230261.8815075476,125378.79134832694,357278.2389941156
2014-03-24,229801.60136638104,124465.95910808945,355798.5873835056
2014-03-25,231218.66000396744,125973.39406823968,358847.9068722648
2014-03-26,229269.0184277189,123720.60737021964,354445.8558097428
2014-03-27,226870.81762445753,121936.79921048145,350172.2550708785
2014-03-28,229608.92004771647,123452.62752254723,354449.5441717459
2014-03-31,235147.7071498204,126911.35114480335,363555.5003813178
2014-04-01,235701.9075265252,130428.71779162738,368132.455596495
2014-04-02,235692.1711846107,129934.61441701936,367552.3219698175
2014-04-03,235749.4926345488,130403.5929553012,368147.29576251097
2014-04-04,234973.95395984873,123779.25039478755,359774.73876532447
2014-04-07,233764.5658120042,121767.95010334233,356334.49410851137
2014-04-08,236638.66683497542,123719.31374676942,361240.6547153186
2014-04-09,237727.65925867,125459.36366315537,364256.3207029708
2014-04-10,237178.22637960798,120319.97779920176,357808.8021913546
2014-04-11,235220.88483326748,117902.51106384271,353209.28966559924
2014-04-14,236964.74376741392,119033.57424156557,356124.9206949009
2014-04-15,238053.79578393156,120052.77267722477,358307.37924884394
2014-04-16,237909.720788136,119760.65408888341,357836.84109996655
2014-04-17,239772.61349913117,122650.4113066695,362895.193183522
2014-04-21,239847.81517818882,124048.67960636933,364580.8610553173
2014-04-22,239923.0375474361,125602.2882859825,366446.1124529016
2014-04-23,239912.98428722518,125372.41238745605,366171.11816004885
2014-04-24,239950.51290652735,126236.18849100993,367204.20201805735
2014-04-25,239699.2951719014,120767.43676745641,360650.96991538466
2014-04-28,238969.3179511234,119835.23058359254,358900.2083412232
2014-04-29,240311.10092212664,120748.79264377915,361193.62602892995
2014-04-30,241675.439792395,121780.36586042852,363644.25881457946
2014-05-01,241058.34722711868,121264.55876405584,362478.9326678637
2014-05-02,241423.87665002403,121575.28049997847,363175.2003813096
2014-05-05,241685.9403528253,121823.88247437417,363704.24511280813
2014-05-06,241044.35210913286,121202.3980264329,362394.17216381186
2014-05-07,241207.73284929682,121301.8470114104,362659.7992252357
2014-05-08,242824.3041965872,122358.33369442413,365371.83947340096
2014-05-09,242408.13951553864,121929.51884984675,364492.36712814943
2014-05-12,245098.92445837174,124757.15630610588,370242.39510146924
2014-05-13,245060.08061822059,123539.10087658773,368798.57204846526
2014-05-14,244030.5255065915,122165.66409106026,366261.50264498114
2014-05-15,241307.89541742438,120326.16518969685,361624.337762051
2014-05-16,244615.99858115264,121823.88247437417,366406.34659925953
2014-05-19,247903.3631789678,123495.58426264209,371370.3462863219
2014-05-20,247019.70382504124,122737.40355846478,369679.02228915493
2014-05-21,248425.59856136888,123501.81262923317,371859.151704271
2014-05-22,249704.49484464768,124291.05321417394,373950.8668547695
2014-05-23,251105.80753107162,125757.66964199182,376938.48156820214
2014-05-27,251105.80753107162,127869.33983330058,379379.44950413436
2014-05-28,251105.80753107162,128159.31424698426,379714.6430627478
2014-05-29,251105.80753107162,128719.95269031946,380362.70849903836
2014-05-30,251105.80753107162,129096.91942810825,380798.4601252357
2014-06-02,251105.80753107162,130585.34853395046,382518.99761126115
2014-06-03,251105.80753107162,133214.42864113557,385558.0613197178
2014-06-04,251105.80753107162,134519.24977207172,387066.35866456403
2014-06-05,251105.80753107162,135862.7554017125,388619.3730401967
2014-06-06,251105.80753107162,137331.93785416294,390317.66251419985
2014-06-09,251105.80753107162,138047.18683103588,391144.44873580826
2014-06-10,251105.80753107162,139052.34649095207,392306.35484711593
2014-06-11,251105.80753107162,140531.2160007388,394015.84199604415
2014-06-12,251066.63751192827,139458.31067010923,392739.5032136142
2014-06-13,252174.8763858009,142330.1412844114,397081.1909568941
2014-06-16,252815.32316918534,144812.63144152975,400541.4256226022
2014-06-17,252815.32316918534,147857.60864996872,404061.2421934075
2014-06-18,252776.27513588293,146194.41765117436,402102.68000234995
2014-06-19,252880.6334753586,146573.5481149515,402637.17209431436
2014-06-20,253185.10676677938,147771.97773705266,404303.272497374
2014-06-23,252792.43507146358,146243.44175197752,402174.251714313
2014-06-24,251179.26052560617,143198.38391179382,397166.6713871495
2014-06-25,252331.51569273515,144641.36961569765,399897.28936169413
2014-06-26,251027.24768776228,142917.14038613354,396701.38389550516
2014-06-27,251503.29144459846,143553.0023251694,397875.41116126196
2014-06-30,254329.24429413854,147747.5463183958,405330.1555242541
2014-07-01,255694.81883625546,153446.1142462958,413176.7023220648
2014-07-02,255694.81883625546,154534.48153682405,414434.7916153793
2014-07-03,255694.81883625546,157457.1403884893,417813.21527923836
2014-07-07,255654.7341568496,154363.21971099192,414199.8567887204
2014-07-08,255008.9851293949,152174.30973647936,411074.0940080867
2014-07-09,256055.35281041235,154656.719261853,414908.5759677279
2014-07-10,255216.28001138926,152565.61559371254,411717.58828915574
2014-07-11,255370.33571665036,152846.93975111758,412184.8529199867
2014-07-14,256196.5610802943,154779.0376186267,415180.191227342
2014-07-15,255708.6253961455,153629.4708338392,413401.38429202925
2014-07-16,259009.22408536688,158618.88256673282,422212.66821919393
2014-07-17,258320.05564245456,147099.34772241444,408261.20430471754
2014-07-18,260118.84987847306,152440.8998567866,416094.5770737602
2014-07-21,260161.2647431286,153193.4830709942,417003.63451660867
2014-07-22,260251.3571277486,154957.2466024782,419125.52583854896
2014-07-23,259910.9408122562,148450.76154607418,411290.4753672793
2014-07-24,258762.57900361932,146232.24340479632,407666.9774541791
2014-07-25,253653.89567841438,141089.76373573608,397011.3391397237
2014-07-28,253269.78138061217,140831.11494425975,396358.1257387572
2014-07-29,252722.6257621601,140462.67997510647,395427.6490956539
2014-07-30,256203.00834604967,142814.45083109775,401355.7703798142
2014-07-31,248724.0262257824,137248.59141563813,388024.8387049198
2014-08-01,250834.9745881058,138393.12782444304,391294.5741005186
2014-08-04,252446.311620915,139365.12832878195,393904.12615146197
2014-08-05,248879.34888736013,137021.26579914876,387905.30216579564
2014-08-06,250260.20914661873,137703.29433702445,389967.11766573606
2014-08-07,244656.8244034687,134685.15653065097,381310.88105284097
2014-08-08,250579.65991366142,137162.3751518127,389636.44423738867
2014-08-11,255497.9556900172,139467.05786850845,396836.178794644
2014-08-12,255068.1677105083,139147.21489183104,396070.10817721736
2014-08-13,258259.12419514707,140772.5726942352,400891.629290967
2014-08-14,258520.7772508742,141082.9531843987,401491.7076949507
2014-08-15,259862.03556885562,142843.76057128859,404764.00787302
2014-08-18,260206.24015891683,143639.48966871778,406001.25011666154
2014-08-19,260715.24315156974,144943.15470796838,407977.61395723413
2014-08-20,261241.88680341022,146472.58145850326,410231.21343343717
2014-08-21,261362.40114260226,147319.10415011458,411320.8828321514
2014-08-22,261379.7835511756,147460.2098710953,411500.0229073276
2014-08-25,261246.51770634102,146652.7994018239,410443.80551676167
2014-08-26,261285.2721693139,146729.50330896076,410568.21016206476
2014-08-27,261524.617267845,147204.89561937677,411338.4602221752
2014-08-28,262378.63117376866,149076.02600006753,414288.9502710131
2014-08-29,262695.68671116314,150032.95526692134,415687.4936628951
2014-09-02,262653.7105001824,148377.2695432349,413734.90676614724
2014-09-03,263017.857821997,149439.40755465638,415298.4934206166
2014-09-04,263306.53459877346,150376.51949505016,416647.958225235
2014-09-05,264139.9233705314,153469.14681156405,420991.40718381247
2014-09-08,264139.9233705314,154222.80874757378,421862.59655225836
2014-09-09,264098.5652616762,150135.24810157387,417099.4736863582
2014-09-10,264056.73179128184,149983.38723001923,416885.35249845515
2014-09-11,264366.31981659814,151122.3437666792,418487.4222841513
2014-09-12,262875.98043556896,145275.86709190332,410354.8433660662
2014-09-15,260029.45236348108,139973.58635354473,401600.6452638864
2014-09-16,265944.23102934443,147213.06505461884,415423.67412247305
2014-09-17,267457.03841883596,150118.50760739957,420177.30864393734
2014-09-18,268498.39596308797,155527.8541013556,427390.5391706149
2014-09-19,268457.3270361392,150813.08942833607,421902.67160857003
2014-09-22,266914.50738560106,147057.79623740562,416138.9818474329
2014-09-23,266234.177177918,146286.1374179891,414619.58819563856
2014-09-24,269500.2214460254,149809.93296309462,421704.8389351112
2014-09-25,266595.4424511078,144305.602979935,412663.36461962917
2014-09-26,269691.58321585116,147649.40133229163,419383.8639576109
2014-09-29,269810.8861215067,148045.46041022846,419951.7064311041
2014-09-30,269114.88678876054,146150.27842831807,417119.13526581356
2014-10-01,264095.28556764254,140751.3243289473,406249.178996074
2014-10-02,262304.2853941148,139611.65582394204,403280.127029152
2014-10-03,263870.8460185325,140634.13686285238,405906.7388111929
2014-10-06,261531.30193400872,138979.89986894443,401837.0080665728
2014-10-07,253814.68265468936,135222.128534939,390376.9719304722
2014-10-08,261362.92389000603,139383.67918139976,402148.47513484163
2014-10-09,255179.69904525764,133997.7793105716,390220.51437822176
2014-10-10,232153.32593388087,121174.44743528217,354162.5531406885
2014-10-13,224106.76664557724,117956.9468202844,343022.7676583949
2014-10-14,225126.89762621582,117956.9468202844,343963.53307135124
2014-10-15,225348.41293795136,117956.9468202844,344167.8146270301
2014-10-16,225886.86379960462,117956.9468202844,344664.37434027676
2014-10-17,226164.62463182153,117956.9468202844,344920.52554927155
2014-10-20,226377.2178904006,117956.9468202844,345116.5791820842
2014-10-21,226838.77450847763,117956.9468202844,345542.2269769744
2014-10-22,226656.40341722875,117932.66229953995,345345.97275161673
2014-10-23,227097.7799969173,118983.11617607845,346967.2740944043
2014-10-24,227400.7393331706,119800.7051030971,348191.7486315473
2014-10-27,227430.64191945505,120068.7363194283,348529.1533134605
2014-10-28,227547.04100038324,121219.33372734327,349966.5203069241
2014-10-29,227559.58120577034,121384.47237418176,350168.9755640116
2014-10-30,227553.26341119662,120447.74656152911,349080.3487263246
2014-10-31,228280.81255253163,123563.87052074581,353353.3530656351
2014-11-03,228280.81255253163,124118.85490407827,353994.8827373771
2014-11-04,228280.81255253163,123864.37251846271,353700.7158991541
2014-11-05,228280.81255253163,124755.07871901401,354730.3204675333
2014-11-06,228274.60687160084,123961.83841531043,353807.65792499087
2014-11-07,228085.86773216812,123071.13221475913,352603.99800703465
2014-11-10,228365.75529362925,123737.13132565493,353631.9667277256
2014-11-11,228256.55992709319,123474.52678196874,353227.71111345675
2014-11-12,228218.8763434024,123420.36716089988,353130.3539173017
2014-11-13,228252.5969281704,123471.81344564624,353220.91997443803
2014-11-14,228710.1262723927,124205.50315742969,354490.9564536563
2014-11-17,228458.23384046808,123810.23074829072,353801.7491814963
2014-11-18,231075.4200158614,125553.72784446573,358230.70111902367
2014-11-19,231038.03747483797,124916.45840581413,357459.5805065134
2014-11-20,232075.64919984946,126421.0775169495,360155.718863206
2014-11-21,233079.23476431897,128089.26830538637,363009.55762024876
2014-11-24,233079.23476431897,129855.5589658383,365051.2869042273
2014-11-25,233079.23476431897,129832.20478776435,365024.2908325475
2014-11-26,233079.23476431897,133631.14081770403,369415.63995416067
2014-11-28,233079.23476431897,133990.9430492969,369831.55040940596
2014-12-01,233042.3939167377,131790.07365304968,367253.49872786424
2014-12-02,233739.88148501626,132948.9092014888,369236.26869036804
2014-12-03,235803.48537054576,136803.919907015,375595.49363861326
2014-12-04,235803.48537054576,137088.97644466677,375925.0024185353
2014-12-05,235803.48537054576,139121.6218141545,378274.6222561699
2014-12-08,235767.00864289852,136182.44612610555,374843.46722949704
2014-12-09,235667.7834202807,136004.88659016875,374546.7131711587
2014-12-10,233595.0101179958,132360.15591809194,368422.1036709137
2014-12-11,234588.03390263193,133233.96573914058,370347.94414746395
2014-12-12,231374.80638954617,130149.95101266738,363819.7621023764
2014-12-15,228574.67162158684,128467.7415553339,359292.9398074144
2014-12-16,226292.7920755843,127486.46554283157,356054.29109354015
2014-12-17,236964.77825081025,131135.87937462772,370114.5134138103
2014-12-18,241400.8803094213,134458.2114723435,378045.9121328245
2014-12-19,241049.0508157984,133962.9057115037,377148.9101042949
2014-12-22,243008.63392834296,136761.8947105864,382191.50735302106
2014-12-23,242906.18172032852,136390.38457969524,381667.58175830555
2014-12-24,242967.51646286825,136619.36644176053,381988.8344113043
2014-12-26,243029.65478902118,136876.32402109646,382343.16643182473
2014-12-29,242860.28393333615,136287.53992743825,381506.372354101
2014-12-30,241919.21758628875,135161.3940662504,379336.7612705319
2014-12-31,240145.43342986744,133909.0493747316,376253.3388062224
2015-01-02,240142.22986763605,133913.73253445092,376255.59069028177
2015-01-05,233731.15815273314,130348.30747498927,366221.5682804637
2015-01-06,226658.27374841753,126301.56451332313,355024.443166345
2015-01-07,230621.7894791232,127979.12162119862,360635.8188024921
2015-01-08,241506.90897833242,133114.6684073434,376640.4021056843
2015-01-09,241650.39521067246,133268.87376520626,376948.6008046868
2015-01-12,238344.27170483122,129521.2060100885,369628.6036131744
2015-01-13,235726.49794938636,127773.52474746859,365203.4981120804
2015-01-14,233757.55788429407,126862.31126918807,362328.44971465494
2015-01-15,229923.5894692217,125497.81722649629,357190.7106180803
2015-01-16,236348.4160539949,127362.30018974718,365325.962530017
2015-01-20,241813.17815967737,129147.38510959898,372469.45665393735
2015-01-21,244826.81540640857,131058.57642899775,377450.4691698641
2015-01-22,245879.23776814534,132189.43626016623,379710.79465166724
2015-01-23,245617.65301681883,131652.01287211393,378860.87434570387
2015-01-26,245924.0292206969,132287.5977527039,379863.2258714902
2015-01-27,244343.01034648734,128759.51472995154,374411.72975939256
2015-01-28,243396.8417958113,127895.00960781888,372550.64758464287
2015-01-29,243665.5760347183,128058.55047485905,372987.0796327215
2015-01-30,238245.12692188518,124544.51693126459,363942.0648568807
2015-02-02,239308.67458788928,125035.20115290771,365493.3509005556
2015-02-03,245024.36238286615,127955.76744312467,374148.90676439303
2015-02-04,245823.90888610837,128637.99905933991,375667.2963824613
2015-02-05,247473.64230992153,130217.42548493904,378993.27950212976
2015-02-06,246941.99604936386,129320.26148581646,377485.1691379915
2015-02-09,245258.80431611027,127409.03935615637,373754.82551845966
2015-02-10,253853.586206081,133133.3086154367,388268.0149737026
2015-02-11,253888.6524791715,133759.52717658808,389004.7910104828
2015-02-12,253964.7708522098,136792.27362823935,392484.8724935214
2015-02-13,253985.53258593602,138194.10970764037,394079.92341201653
2015-02-17,253989.93131168248,138867.00581467827,394840.33122763794
2015-02-18,253948.9624520971,138198.79286735965,394050.80859350925
2015-02-19,254320.3738276513,138815.6142988111,395093.2089487389
2015-02-20,254979.78879186956,140025.9337939013,397073.3877275251
2015-02-23,254261.53013143316,138652.10424203222,394854.1220074602
2015-02-24,257186.66130909367,141395.04937578976,400686.7472244898
2015-02-25,257145.7809755911,140212.7980287541,399319.57638737257
2015-02-26,257971.29147968753,141619.34807813575,401676.4404722834
2015-02-27,257700.89985452048,141110.0236483993,400849.82176359347
2015-03-02,260756.53651399072,146941.82071965595,410276.71316569054
2015-03-03,260717.40322748502,142549.2941952935,405303.1334991626
2015-03-04,260653.5671711564,142432.4308741399,405111.7800202118
2015-03-05,260685.4034965738,142497.871869165,405215.2577948724
2015-03-06,259583.72763948826,140338.96604882373,401753.2026718641
2015-03-09,260227.59009059359,140946.45197109785,403041.2321463142
2015-03-10,256373.3925961855,136993.18734225005,394974.9387039067
2015-03-11,257229.6761962564,137549.25093839568,396404.8636693314
2015-03-12,257111.69036319095,137465.13892501593,396199.41537958645
2015-03-13,259029.26358586515,138838.968476885,399546.11317747843
2015-03-16,262761.7720921914,141829.6281115851,406416.1326027752
2015-03-17,261731.88477906885,140320.29503046907,403751.6227174413
2015-03-18,263613.44545258884,141843.64678048174,407232.51549010363
2015-03-19,264184.7897407583,142362.3683399181,408352.6103720227
2015-03-20,267261.48822616326,145497.89782330373,414768.9468624218
2015-03-23,267221.1098542555,143409.08534744554,412383.35738363676
2015-03-24,266147.4358089204,141553.96870363326,409289.0565691034
2015-03-25,255175.8672417071,131876.3115744599,388098.29543052753
2015-03-26,250818.65158742134,129362.31749250632,381176.73930987925
2015-03-27,262136.5092871578,134161.41622513212,397209.9877178363
2015-03-30,265996.547492401,136773.85889397006,403774.8124379431
2015-03-31,264044.8272701796,135266.4488056976,400245.8821680613
2015-04-01,262317.52456755156,134488.44750181382,397747.7063950043
2015-04-02,261015.52411369447,134081.21213121602,396066.04830147856
2015-04-06,262376.0403025668,134655.5857307247,397990.56276039535
2015-04-07,262589.14184301917,134758.92248249231,398307.0326939676
2015-04-08,264002.2733266924,135494.38278889644,400462.0553799027
2015-04-09,266778.3994720003,137108.1754280966,404885.5438349431
2015-04-10,267254.9109709546,137591.39547247815,405876.58944876783
2015-04-13,266789.2814925177,136743.48105497847,404485.8910207
2015-04-14,264950.79223790765,135494.38278889644,401353.7235715525
2015-04-15,269939.2418316423,137594.44127163826,408403.4546293875
2015-04-16,269239.06981980416,137044.35391280096,407127.00123602524
2015-04-17,265262.474501494,135196.55573023407,401311.9947965705
2015-04-20,268356.20279245556,136205.53681647684,405354.29748053255
2015-04-21,270904.5242980424,137129.43590776026,408788.25878614956
2015-04-22,275294.93119989487,138919.50417335166,414927.39140614035
2015-04-23,273468.89333897445,136807.30257027416,410836.88106474315
2015-04-24,269779.3149588666,134710.28988669242,405011.59487361356
2015-04-27,270932.1285580957,135135.7800140985,406573.52447281365
2015-04-28,271049.16569715255,135161.16262748162,406712.0745382977
2015-04-29,269471.6838296162,134027.02682861214,403954.47779436246
2015-04-30,266417.9553653913,132509.8824161163,399378.64910910535
2015-05-01,279567.78124825243,137568.75779010198,417426.0291145986
2015-05-04,279293.9233728357,137111.10218173225,416654.22286668816
2015-05-05,276625.61322007654,132718.80216853967,409209.3040602111
2015-05-06,276310.1652023393,132475.05152489597,408638.8097447221
2015-05-07,278283.5928264215,134658.77129818485,412948.2556328672
2015-05-08,279815.58950769145,136578.86517351784,416546.43729152175
2015-05-11,279812.4356011666,136598.74042783002,416565.8103585586
2015-05-12,279472.9342913632,134947.25766275555,414390.5442463989
2015-05-13,280378.5935505036,136046.5953678541,416477.47512153006
2015-05-14,282214.20125610306,138573.54044869554,421043.11487874016
2015-05-15,282229.7335215389,138921.7509685509,421449.0724839835
2015-05-18,282305.0185942731,140831.87441927847,423666.6466152892
2015-05-19,282259.33723332424,140165.36465338414,422874.6081474686
2015-05-20,282492.763706965,140543.35525725834,423518.8702358074
2015-05-21,283108.7654121713,141637.70775005416,425327.9016450908
2015-05-22,283378.97406255273,142174.92997057128,426185.7028718304
2015-05-26,282594.00578795455,140563.2633090199,423636.41904180875
2015-05-27,291685.2176969929,149079.2850225959,441753.95482655085
2015-05-28,291685.2176969929,149298.1751996247,441999.9670574599
2015-05-29,291685.2176969929,150014.47149364752,442805.0175703537
2015-06-01,291685.2176969929,150392.52769242047,443229.91762814333
2015-06-02,291640.6601714995,147467.58556359517,439900.66739923495
2015-06-03,290707.1240722296,145875.8269538053,437234.0951524632
2015-06-04,288332.6269705263,143826.41273564572,432698.5653807417
2015-06-05,288525.5138646348,143945.76265386684,433014.0295711659
2015-06-08,281958.1724462513,139747.49235108812,422121.8444047091
2015-06-09,281142.0440688239,139369.43615231517,420929.731689533
2015-06-10,286924.685309298,142055.58005235018,429384.7590606457
2015-06-11,286847.3276390302,142015.7639488271,429267.2883206772
2015-06-12,282859.31508189347,139986.25778242905,423237.32605069294
2015-06-15,281481.95637800253,139449.03556191194,421338.733254671
2015-06-16,283401.82344384445,140205.11516200847,423993.2938351586
2015-06-17,283752.30837216845,140364.28118375264,424501.65981850395
2015-06-18,290069.81625182583,143448.38933432213,433906.7707574583
2015-06-19,289398.1345783579,142771.84354892367,432514.9725694214
2015-06-22,291554.0860136419,144184.5280852078,436129.43046453083
2015-06-23,289695.161838047,142871.35101028194,432906.03425785515
2015-06-24,285227.84672309394,140642.86271861667,426201.8596251876
2015-06-25,284814.24801571324,140483.69669687247,425634.1626695503
2015-06-26,270966.55170470773,135171.1002546377,406645.58109339944
2015-06-29,252281.2592777144,129400.91379893193,382595.06236234005
2015-06-30,255136.5638693198,130074.60105703656,386036.39245822525
2015-07-01,256725.43981126946,130074.60105703656,387530.03704576317
2015-07-02,259163.99980925757,130074.60105703656,389822.43876588234
2015-07-06,251857.10126416734,130074.60105703656,382953.48872679344
2015-07-07,248769.57971110358,130074.60105703656,380051.0218098474
2015-07-08,244616.7912872091,130074.60105703656,376147.13618305087
2015-07-09,241889.34910822255,130074.60105703656,373583.1668126877
2015-07-10,244977.4033363362,130074.60105703656,376486.1344781089
2015-07-13,246217.78557243763,130074.60105703656,377652.1727851385
2015-07-14,247857.47995604968,130074.60105703656,379193.5899446765
2015-07-15,247029.45934997176,130074.60105703656,378415.19783489325
2015-07-16,247315.94867702143,130074.60105703656,378684.5160500146
2015-07-17,246971.3163847962,130074.60105703656,378360.5397442614
2015-07-20,246138.76199182993,130074.60105703656,377577.8855860273
2015-07-21,246259.51082152993,130074.60105703656,377691.3971769395
2015-07-22,243252.71523878252,130074.60105703656,374864.8178138631
2015-07-23,245114.7874354879,130074.60105703656,376615.2842818751
2015-07-24,243010.83116150525,130074.60105703656,374637.43137462134
2015-07-27,242108.5372379936,130074.60105703656,373789.21761567437
2015-07-28,244732.71104754446,130074.60105703656,376256.10814117687
2015-07-29,244903.78227247292,130074.60105703656,376416.92598884617
2015-07-30,245204.29972739646,130074.60105703656,376699.43153767864
2015-07-31,244345.11720347882,130074.60105703656,375891.745240294
2015-08-03,244064.46306033287,130074.60105703656,375627.9124697093
2015-08-04,243109.20365517194,130074.60105703656,374729.90778442065
2015-08-05,244329.33234763306,130074.60105703656,375876.9064703961
2015-08-06,242724.52193082267,130074.60105703656,374368.28246155626
2015-08-07,243281.4990767606,130074.60105703656,374891.8764549247
2015-08-10,245618.16125595034,130074.60105703656,377088.4877350783
2015-08-11,244215.53645300344,130074.60105703656,375769.9310813113
2015-08-12,244622.48804368638,130074.60105703656,376152.4914969896
2015-08-13,243940.20395518496,130074.60105703656,375511.1009962921
2015-08-14,243464.54913087483,130074.60105703656,375063.95516501
2015-08-17,244413.95686454044,130074.60105703656,375956.45890637586
2015-08-18,242589.65082621877,130074.60105703656,374241.49503272795
2015-08-19,241663.2408053884,130074.60105703656,373370.6106062471
2015-08-20,237517.07964128855,130074.60105703656,369472.95502577524
2015-08-21,234822.80884829798,130074.60105703656,366940.16887107154
2015-08-24,231735.4257977576,130074.60105703656,364037.83215531934
2015-08-25,230359.38187191417,130074.60105703656,362744.263219076
2015-08-26,236769.20999049314,130074.60105703656,368769.9099191046
2015-08-27,240831.2458311765,130074.60105703656,372588.4823372739
2015-08-28,241343.91707448903,130074.60105703656,373070.4259601475
2015-08-31,241045.71825934137,130074.60105703656,372790.10008038825
2015-09-01,238535.19257944592,130074.60105703656,370430.0460354831
2015-09-02,240307.10238824596,130074.60105703656,372095.7541160472
2015-09-03,240783.4677264523,130074.60105703656,372543.5678756472
2015-09-04,239769.3971314673,130074.60105703656,371590.2769259951
2015-09-08,242563.336171976,130074.60105703656,374216.7575816503
2015-09-09,241615.4016088316,130074.60105703656,373325.63871440664
2015-09-10,241898.5858460172,130074.60105703656,373591.8499345409
2015-09-11,241890.30055712897,130074.60105703656,373584.0612352615
2015-09-14,242070.62232975932,130074.60105703656,373753.57518697635
2015-09-15,242642.74293233873,130074.60105703656,374291.4049941374
2015-09-16,242768.6169812957,130074.60105703656,374409.7346175978
2015-09-17,242384.9339206942,130074.60105703656,374049.0481022653
2015-09-18,241524.63531344724,130074.60105703656,373240.31261546316
2015-09-21,241325.7521304904,130074.60105703656,373053.3497557881
2015-09-22,240056.59120221593,130074.60105703656,371860.2576450815
2015-09-23,239555.1463937135,130074.60105703656,371388.8675859875
2015-09-24,239428.334634308,130074.60105703656,371269.65645497886
2015-09-25,239428.334634308,130074.60105703656,371269.65645497886
2015-09-28,239424.25882833413,130074.60105703656,371265.82493775844
2015-09-29,239513.76328228088,130074.60105703656,371349.9648253786
2015-09-30,239928.41732864795,130074.60105703656,371739.7660400014
2015-10-01,239924.35489614983,130074.60105703656,371735.94709469995
2015-10-02,240181.07220712927,130074.60105703656,371977.277718412
2015-10-05,240181.07220712927,130074.60105703656,371977.277718412
2015-10-06,240181.07220712927,130074.60105703656,371977.277718412
2015-10-07,240181.07220712927,130074.60105703656,371977.277718412
2015-10-08,240181.07220712927,130074.60105703656,371977.277718412
2015-10-09,240176.22127503733,130074.60105703656,371972.71753326955
2015-10-12,240196.43565552242,130074.60105703656,371991.7203384633
2015-10-13,240014.68402318738,130074.60105703656,371820.86222755234
2015-10-14,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-15,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-16,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-19,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-20,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-21,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-22,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-23,241014.28381227906,130074.60105703656,372760.5496979591
2015-10-26,240997.13611962594,130074.60105703656,372744.4297746574
