date,basket_soxl,gld,tlt,portfolio
2015-06-08,281958.1724462513,50810.143528204775,40581.66497100793,283644.1803048963
2015-06-09,281142.0440688239,50922.984745954185,40260.39159542721,282840.6571981595
2015-06-10,286924.685309298,51356.29457074706,39908.011559947474,286610.160001236
2015-06-11,286847.3276390302,51121.5861919229,40747.49880889026,287335.5270593352
2015-06-12,282859.31508189347,51108.04569715784,40747.49880889026,284731.76119841187
2015-06-15,281481.95637800253,51333.72813265666,40813.14769350989,284145.3552173564
2015-06-16,283401.82344384445,51148.667181453005,41134.41396592421,285592.46172275004
2015-06-17,283752.30837216845,51387.88966035202,40816.57284035411,285678.90645704366
2015-06-18,290069.81625182583,52051.396923448294,40616.21098408398,290212.7708981602
2015-06-19,289398.1345783579,51961.12530334338,41137.88599366674,290314.88631193276
2015-06-22,291554.0860136419,51293.10348880739,40298.398744723956,290024.03110798274
2015-06-23,289695.161838047,50954.579835559154,40056.575706102776,288181.469230799
2015-06-24,285227.84672309394,50819.169020165245,40402.04814901835,285559.9647735092
2015-06-25,284814.24801571324,50751.46699770483,40260.39159542721,285051.65558481915
2015-06-26,270966.55170470773,50805.62897676506,39807.834183395615,275566.6939511522
2015-06-29,252281.2592777144,51035.825963703595,40861.50226209227,264937.10423232993
2015-06-30,255136.5638693198,50719.87190809986,40578.2327209973,266129.0655277803
2015-07-01,256725.43981126946,50543.83960841078,40030.49808802398,266321.10772963724
2015-07-02,259163.99980925757,50444.53888542643,40162.056780242805,267962.99145511305
2015-07-06,251857.10126416734,50579.94654126623,40906.439260541265,264253.59236659686
2015-07-07,248769.57971110358,49993.17401442878,41290.75702639029,262117.3874814877
2015-07-08,244616.7912872091,50142.121713668785,41647.34592474177,260001.93876081845
2015-07-09,241889.34910822255,50263.9924856625,40826.80802961041,257363.43395466235
