id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
72,2015-12-21,2016-01-07,closed,28897.824038542996,-4380.124425976947,-0.1515728111616597,6,2,11,regime_bear
73,2016-03-11,2016-06-07,closed,25739.444334789656,2333.269498231121,0.09064956756185501,18,39,60,time_soft
74,2016-03-16,2016-06-13,closed,25789.13642088934,2185.5936723265977,0.08474861804818928,19,41,61,time_soft
75,2016-03-21,2016-06-16,closed,24688.38009746796,2057.422880601359,0.08333567745144883,20,42,61,time_soft
76,2016-04-19,2016-07-14,closed,26245.34186879736,2894.178407980333,0.11027398394917355,16,34,60,time_soft
77,2016-06-07,2016-09-01,closed,27942.988857155437,2905.0692551215066,0.10396415608839202,16,44,61,time_soft
78,2016-06-13,2016-09-08,closed,27815.143250997204,2429.7560024636177,0.08735371162888073,17,35,61,time_soft
79,2016-06-16,2016-09-13,closed,27786.35861867262,1006.1278287820123,0.036209416375483174,17,33,61,time_soft
80,2016-07-14,2016-10-10,closed,29214.766681979854,3237.0594807463654,0.11080216782094093,18,44,61,time_soft
81,2016-09-01,2016-11-28,closed,30867.46632593708,4789.216538187211,0.15515418361898284,24,43,60,time_soft
82,2016-09-08,2016-12-05,closed,30418.01622652819,4617.40030765056,0.15179820647290035,23,36,61,time_soft
83,2016-09-13,2016-12-08,closed,28958.912401413487,4108.379010053289,0.14186924402080647,21,37,61,time_soft
84,2016-10-10,2017-01-06,closed,31589.635306591466,4632.39353665155,0.1466428305262821,21,34,61,time_soft
85,2016-11-28,2017-02-27,closed,34941.899677807254,3701.9315533200097,0.10594534319698788,18,39,61,time_soft
86,2016-12-05,2017-03-06,closed,34658.85558083194,3680.3391324889135,0.10618755497871438,18,35,61,time_soft
87,2016-12-08,2017-03-09,closed,35053.56084680461,3812.142257702727,0.1087519260700224,18,38,61,time_soft
88,2017-01-06,2017-04-05,closed,35958.09309056612,2665.187342557182,0.07411926254944855,18,33,61,time_soft
89,2017-02-27,2017-05-24,closed,38427.55595704992,3162.3418912525663,0.08229359928034671,19,40,61,time_soft
90,2017-03-06,2017-05-31,closed,38703.31767613212,2834.920089256698,0.0732474697125244,17,36,60,time_soft
91,2017-03-09,2017-06-05,closed,38774.15544299577,2840.108776439544,0.07324746971252435,17,36,60,time_soft
92,2017-04-05,2017-07-03,closed,38898.95025448958,-394.94736413334886,-0.010153162528795116,21,30,61,time_soft
93,2017-05-24,2017-08-21,closed,41490.20612961922,2294.697550572752,0.055306969153248016,24,44,61,time_soft
94,2017-05-31,2017-08-25,closed,41608.46236663066,3303.149607418955,0.07938648581419412,24,44,61,time_soft
95,2017-06-05,2017-08-30,closed,41674.234370994855,4279.467257468577,0.10268856337879297,25,46,61,time_soft
96,2017-07-03,2017-09-28,closed,38641.697555553554,3690.8226557137477,0.09551398849410293,19,42,61,time_soft
97,2017-08-21,2017-11-15,closed,42518.07880416649,3543.234494158003,0.08333477414343542,12,26,61,time_soft
98,2017-08-25,2017-11-20,closed,43431.02367718487,3744.167958271741,0.08620952584727176,12,24,60,time_soft
99,2017-08-30,2017-11-27,closed,44094.40945899527,3728.350467993929,0.08455381336858668,13,26,61,time_soft
100,2017-09-28,2017-12-26,closed,45615.141882296586,1286.8692652912036,0.028211449360648434,15,27,61,time_soft
101,2017-11-15,2018-02-15,closed,47096.40806617528,1416.648531098851,0.030079757443674145,21,42,62,time_soft
102,2017-11-20,2018-02-20,closed,47772.99452353134,1727.5801416450186,0.03616227449995984,20,43,61,time_soft
103,2017-11-27,2018-02-26,closed,47700.30605685647,4179.680298699779,0.0876237627011827,20,38,61,time_soft
104,2017-12-26,2018-03-26,closed,47066.118206257386,3869.748815475164,0.08221941734214838,18,35,61,time_soft
105,2018-02-15,2018-05-15,closed,48916.00644434283,2284.1459031169215,0.04669526539775581,22,43,61,time_soft
106,2018-02-21,2018-05-18,closed,49130.31599924156,1844.2575561200556,0.037538076411894564,22,42,61,time_soft
107,2018-02-26,2018-05-23,closed,50492.93430040397,2742.0052215705064,0.05430473113836383,23,46,61,time_soft
108,2018-03-26,2018-06-21,closed,51399.110829643905,3351.557581009647,0.06520652841871091,23,44,61,time_soft
109,2018-05-15,2018-09-04,closed,52769.91781875528,232.62985778266273,0.004408380141535531,25,58,77,time_soft
