id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
92,2017-03-03,2017-05-30,closed,42904.27268096996,1769.4833562787112,0.0412425906724101,14,26,60,time_soft
93,2017-03-29,2017-06-26,closed,43279.67023233605,1180.116988540515,0.027267236145870635,16,30,61,time_soft
94,2017-05-18,2017-08-15,closed,44660.53584959526,1601.1705608410955,0.035852023053046425,13,32,61,time_soft
95,2017-05-23,2017-08-18,closed,44662.476031205675,1392.4032378535092,0.031176131768436595,14,35,61,time_soft
96,2017-05-30,2017-08-24,closed,44724.78150187814,1933.7744089261619,0.04323720192674293,15,40,61,time_soft
97,2017-06-26,2017-09-21,closed,44635.77986018521,2190.0078954966984,0.04906395502344901,13,34,61,time_soft
98,2017-08-15,2017-11-08,closed,46242.00076456542,1958.1595684600866,0.042345909261793796,7,16,60,time_soft
99,2017-08-18,2017-11-14,closed,46093.480615761684,1858.9356284053963,0.040329686618843286,7,16,61,time_soft
100,2017-08-24,2017-11-17,closed,46534.76269503746,2254.1362001188145,0.0484398344285357,8,19,60,time_soft
101,2017-09-21,2017-12-19,closed,47093.11185568692,400.16890107622646,0.00849739771503128,10,19,62,time_soft
102,2017-11-08,2018-02-07,closed,48118.70539404543,137.88341094510906,0.002865484634633828,18,40,61,time_soft
103,2017-11-14,2018-02-13,closed,48249.47539815421,204.60432592221287,0.004240550269900759,19,40,61,time_soft
104,2017-11-17,2018-02-16,closed,48560.6887815779,1103.365555157251,0.022721373663378237,18,42,61,time_soft
105,2017-12-19,2018-03-20,closed,47738.721685452845,2913.3292522691613,0.06102654510660942,15,34,61,time_soft
106,2018-02-07,2018-05-07,closed,48287.02026489159,232.41261007012076,0.004813148725996306,13,26,61,time_soft
107,2018-02-13,2018-05-11,closed,48589.36150389247,405.679982635603,0.008349152367501354,13,32,61,time_soft
108,2018-02-16,2018-05-16,closed,49158.164381432296,859.870010018999,0.017491906397216563,14,34,61,time_soft
109,2018-03-20,2018-06-15,closed,49818.8352100582,3153.2937771097395,0.06329521282089517,15,39,61,time_soft
110,2018-05-07,2018-07-05,closed,50097.216644339365,-2516.3684570039286,-0.050229705871059814,14,19,41,regime_bear
111,2018-05-11,2018-07-05,closed,49596.36062589873,-2740.9573348373874,-0.055265291651381505,13,17,37,regime_bear
112,2018-05-16,2018-07-05,closed,50049.23082123362,-2796.6270932431335,-0.05587752393702425,13,18,34,regime_bear
113,2018-06-15,2018-08-20,closed,51766.107173967415,-2007.9596295588792,-0.03878907917125859,14,31,45,regime_bear
114,2018-08-01,2018-08-20,closed,48591.85966282695,-1397.456601575088,-0.028759068108771112,4,2,13,regime_bear
115,2018-08-06,2018-08-20,closed,48682.05003500458,-1400.0503926313015,-0.02875906810877115,4,2,10,regime_bear
116,2018-08-09,2019-02-04,closed,46174.967854796996,-644.2928240439439,-0.013953292313489072,36,85,121,time_hard
117,2018-09-17,2018-10-08,closed,47881.24107407385,-1671.7448263259225,-0.03491440047971352,5,8,15,regime_bear
118,2018-09-20,2018-10-08,closed,48094.92896915001,-1679.2056110722758,-0.03491440047971346,5,8,12,regime_bear
119,2018-09-25,2018-10-08,closed,47991.55972150939,-620.1705380202187,-0.01292249182187475,3,4,9,regime_bear
120,2019-02-04,2019-05-02,closed,46756.54166993524,4156.871564904786,0.08890459851049423,14,23,61,time_soft
121,2019-02-07,2019-05-07,closed,46763.93709987352,3687.491584764657,0.07885331760859439,15,27,61,time_soft
122,2019-02-12,2019-05-10,closed,46917.522320974946,2671.3613505435005,0.05693739179720583,18,28,61,time_soft
123,2019-02-15,2019-05-15,closed,46689.155416855676,1712.4550353092363,0.0366777899497194,19,31,61,time_soft
124,2019-05-02,2019-05-28,closed,51079.76488903902,-9457.450644143904,-0.18515062989597544,10,7,17,regime_bear
125,2019-05-07,2019-05-28,closed,50589.453705642496,-5530.368615382517,-0.10931860714609155,8,7,14,regime_bear
126,2019-05-10,2019-08-09,closed,49853.53222587943,-751.3911244570943,-0.015071973657807143,17,39,63,time_soft
127,2019-05-15,2019-05-28,closed,48461.330032707716,-2676.6752530822696,-0.055233218966044,5,3,8,regime_bear
128,2019-06-24,2019-09-19,closed,45917.28470105166,1005.5462386740082,0.0218990788593163,13,38,61,time_soft
