initial_capital,baskets.budget_mode,baskets.count,baskets.slices,entry.first_slice_mult,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,exit.basket_sl_pct,exit.basket_tp_pct,exit.max_hold_days,regime.enabled,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,regime.breaker_dd,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,worst_month,ulcer_index,pct_days_dd_gt20,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,pnl_yr_cap,mdd_cap,test_pnl_yr_cap,test_mdd_cap,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
100000000,fixed,4,4,2.0,0.25,1.0,0.1,,0.2,40,True,1,0.02,20,,0.001,0.21902453544641742,0.07907623720037793,-0.3281462524978034,320,952,0.635629578769321,0.2409786386358542,-0.18793081285300617,-0.15923928521031083,0.09897595460909465,0.08385399539625123,0.11501681332073228,421,0.8028503562945368,16968,0.21902453544641742,-0.609289988490105,0.36828007060493523,-0.3619453890625042,0.1335434392230172,0.07483634671238959,-0.3281462524978034,0.2280579044945532,0.5447710494051707,0.11715819872041609,0.08453796666001345,-0.10592319920045867,0.7981062439402546,1.0013578315191525
100000000,fixed,4,4,2.0,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.15,0.001,0.21625874278358764,0.07859965209139541,-0.3417832458210809,523,1121,0.6384732481474439,0.2299692950208019,-0.21718075044788143,-0.1593621736820322,0.11057134869203084,0.091910555738244,0.10978770784828432,310,0.7645161290322581,16380,0.21625874278358764,-0.7416669550984424,0.39064581867807024,-0.38247317256843866,0.11724307960154597,0.06892372360568433,-0.3417832458210809,0.20165916395376796,0.5172362062718723,0.13539503574645195,0.09409136520620254,-0.11769570866875811,0.7994460143913364,1.0582304951003083
100000000,fixed,4,4,3.0,0.25,0.5,0.1,,0.2,40,True,2,0.02,20,0.15,0.001,0.21574467613653697,0.07851053091700799,-0.2718194090939311,443,973,0.6594027884741936,0.28883342502550124,-0.16308283320629746,-0.14586321349822862,0.08307424670634526,0.02071686945083854,0.10922741470557276,440,0.8159090909090909,17612,0.21574467613653697,-0.6109948284436435,0.35140923023342874,-0.3694666471530384,0.1372450254706051,0.07611523256026298,-0.2718194090939311,0.28002133038984084,0.5730200852892768,0.10952434083572338,0.08034248328019866,-0.10621870173298209,0.7563873589998081,1.0274061590120993
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,40,True,2,0.02,20,,0.001,0.21536833720494467,0.07844517854581778,-0.20324503061045107,491,885,0.7086768713580565,0.3859635746576726,-0.10518480458336488,-0.1370520339803175,0.06767162329665444,0.0003288391976323578,0.09741967980332099,424,0.8042452830188679,18872,0.21536833720494467,-0.4861885718446684,0.3168760552298865,-0.32278721009932937,0.15594981882439313,0.08225898292699063,-0.20324503061045107,0.4047281386409493,0.6552632702695299,0.09066904480751303,0.06941826437718235,-0.08638405046817832,0.8036004794977085,0.9749295589672644
100000000,fixed,4,4,3.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,0.15,0.001,0.21182517332175613,0.07782535549074243,-0.3015332951719033,320,985,0.6764347443331666,0.2580987132660571,-0.21262861819679302,-0.1529861899478493,0.09220111879947386,0.06428806313712594,0.09756749526731495,319,0.7617554858934169,16022,0.21182517332175613,-0.5777346113530883,0.35131086038333814,-0.31648033099980233,0.13234196634013967,0.0744164192968797,-0.3015332951719033,0.24679337402675583,0.5801053436586303,0.11279482026071248,0.08215496794921262,-0.09251489575588356,0.8880188133810647,1.0811848752635183
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,60,True,2,0.02,20,,0.001,0.2112862056490201,0.07773034336948004,-0.33845538079336157,320,915,0.6304156585978778,0.2296620109489027,-0.1888991017917162,-0.18988370440197322,0.08850100921226065,0.05771127918447879,0.1131820153693833,325,0.7846153846153846,19042,0.2112862056490201,-0.5504253398364696,0.32150507794029676,-0.33518935445235015,0.14731039608142446,0.0794846170723007,-0.33845538079336157,0.23484518664168835,0.5688177798709143,0.09578339653779962,0.07246530961232245,-0.09420196349124976,0.7692547684428426,0.9792998408107875
100000000,fixed,4,4,1.0,0.25,1.0,0.1,,0.2,40,True,2,0.02,20,0.15,0.001,0.2111644835467729,0.07770885864859767,-0.2500373752678039,411,1040,0.679124386407223,0.3107889713102578,-0.16648934434845464,-0.14990181144488834,0.09333020442313436,0.07234462347911871,0.09683186310172405,409,0.8117359413202934,16806,0.2111644835467729,-0.5815045585612356,0.3532909053493719,-0.3398319691753155,0.13022074776307976,0.07366912736379838,-0.2500373752678039,0.29463246158657147,0.5857175347437326,0.1146419481027303,0.08316858986795972,-0.10140768878466755,0.820140867666974,1.0049660152472646
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,60,True,2,0.02,20,0.15,0.001,0.21115418470366934,0.07770704038217535,-0.26548815791100844,441,971,0.6705487581619333,0.2926949397427464,-0.16538943035762288,-0.13666060580243988,0.08535638124347746,0.030910884577441632,0.10415151619965154,321,0.7881619937694704,18053,0.21115418470366934,-0.5882789284344441,0.33505722529741594,-0.2902714644553977,0.13968093783240787,0.076944879774683,-0.26548815791100844,0.2898241502751882,0.5918117091953793,0.10349436532847966,0.07693921523636482,-0.08363078534948476,0.9199867598378213,1.0213620153673941
100000000,fixed,4,4,3.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,,0.001,0.21062134809527208,0.07761287067045153,-0.33336621265697397,320,971,0.6327585949520141,0.23281564754828155,-0.22125770890033858,-0.1829405657438632,0.09260642741660716,0.06642551792173627,0.11002207073922034,320,0.771875,16935,0.21062134809527208,-0.5419969005082578,0.335011044795124,-0.3538803929934388,0.1387436512154537,0.07662675374262307,-0.33336621265697397,0.22985758854173444,0.5565811869880053,0.10388070622269192,0.07715971343762162,-0.10327721152894653,0.7471126717629795,1.004037406875538
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,,0.001,0.20801447230459563,0.07714938100916591,-0.21270867323159715,230,952,0.6880980953341695,0.3626997425025809,-0.1005357681319412,-0.13527028745465564,0.07063017640467054,0.0006576783952647156,0.09913771189070353,329,0.7720364741641338,18961,0.20801447230459563,-0.4772063643129456,0.31540979521253615,-0.32919110804126084,0.14615641231726567,0.07910603469760646,-0.21270867323159715,0.3718984914708947,0.6253412593803871,0.09472765125342054,0.0718416554904735,-0.09429265301305323,0.7619008819332747,0.9826103555472687
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,40,True,2,0.02,20,,0.001,0.20800972241080842,0.0771485322700296,-0.24515368104303492,229,883,0.6538448532876924,0.3146945701234922,-0.13507886942883163,-0.17722985800233204,0.07560276124961314,0.015948701085169353,0.10824644549579861,440,0.8022727272727272,18702,0.20800972241080842,-0.5250206512443382,0.309728088854743,-0.38192760785974383,0.14889988791103767,0.08000291990511044,-0.24515368104303492,0.3263378284377729,0.5973333325365797,0.09168584051048422,0.07002929524718615,-0.10515239625440043,0.6659790717252015,0.9631896621681711
100000000,fixed,4,4,1.0,0.25,1.0,0.1,,0.2,40,True,1,0.02,20,,0.001,0.20345200900386373,0.07632690506036788,-0.30745523738178415,320,971,0.6350733958854061,0.24825371559889398,-0.1697180848588551,-0.15623206710284854,0.09397627274093191,0.07711279184478789,0.10803926901074777,418,0.7894736842105263,16970,0.20345200900386373,-0.6028897776217508,0.3438916291329633,-0.366890975710184,0.12262867492027292,0.07093041840659575,-0.30745523738178415,0.23070161045432944,0.5398253610988298,0.11556748112939494,0.08367379836766453,-0.11396302768526057,0.7342188082151708,0.9677709665045989
100000000,fixed,4,4,3.0,0.25,0.5,0.1,,0.2,40,True,1,0.02,20,0.15,0.001,0.20300070871646791,0.07624475209816639,-0.2930017074415001,307,950,0.6416560400782263,0.2602194805072568,-0.18428378524290845,-0.15587931327689653,0.08554171420291908,0.0583689575797435,0.10499370076737953,421,0.7980997624703088,16094,0.20300070871646791,-0.5330633358816552,0.3215141522036852,-0.36946664715303956,0.13389513608308912,0.07495881641058544,-0.2930017074415001,0.25583064708096115,0.5638998219706162,0.10186664590980625,0.0760064538443721,-0.10697873830012083,0.7104818681927402,0.9859876427069021
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,,0.001,0.2024526975275315,0.07614479849924183,-0.34009448556400845,320,970,0.6282725908292359,0.2238930701065742,-0.2216141449426513,-0.18847948347891752,0.0931971182689279,0.06922065110161131,0.10727226175442624,317,0.7728706624605678,17026,0.2024526975275315,-0.5257312313698679,0.320765417103453,-0.3140168872725767,0.1338831586583977,0.07495464892027592,-0.34009448556400845,0.22039360266595345,0.5503995297425663,0.1018501702662467,0.075996981215809,-0.09270248635052813,0.8197944220012394,1.0142899002789418
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,40,True,2,0.02,20,,0.001,0.20191779227704768,0.07604702742303937,-0.19009186891333363,485,899,0.6972145875613273,0.4000540783662378,-0.09769243498107572,-0.13820520689897953,0.06642778451409012,0.0,0.09481938329436473,429,0.8111888111888111,18949,0.20191779227704768,-0.47313844832190394,0.3065125632784284,-0.32598392287022593,0.14140581816428574,0.0775267614368107,-0.19009186891333363,0.4078383882487713,0.6322017757949272,0.09406844084082108,0.07145084907285937,-0.09376259962275979,0.7620399750042286,0.9795638700318483
100000000,fixed,4,4,3.0,0.25,0.5,0.1,,0.2,40,True,1,0.02,20,,0.001,0.199348512308038,0.07557451825266992,-0.3237765418091878,320,915,0.5965259344104101,0.23341566943169242,-0.22492013507239494,-0.18539124432016185,0.09175430659536155,0.06527458073002301,0.11714377360031941,419,0.7995226730310262,16722,0.199348512308038,-0.5071347232952571,0.31706420261957186,-0.36946664715303956,0.13083119139838115,0.07388496222872654,-0.3237765418091878,0.2281973913733052,0.5225141039943723,0.10208066925747918,0.07612944879364214,-0.10978508280161936,0.6934407375836966,0.9539662481569151
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,0.15,0.001,0.19827778789462477,0.07537617554969822,-0.26236500082031344,455,985,0.6475415139098588,0.28729508628828615,-0.16568847501641315,-0.14522473872372155,0.09093071202276906,0.06511016113120684,0.0999529166345555,317,0.7602523659305994,16296,0.19827778789462477,-0.5628943289263028,0.33751018033897695,-0.2756313840275764,0.11943309097349876,0.06974637407285011,-0.26236500082031344,0.26583718809589807,0.5410452075007478,0.11617440106706256,0.08400412619712516,-0.08425974349251952,0.9969663176648875,1.0890311309682916
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,40,True,2,0.02,20,,0.001,0.1975481082237563,0.07524052119639713,-0.23176942791037147,498,875,0.6611253026506249,0.3246352285319257,-0.13137622248686864,-0.18064618983590208,0.06830407541956987,0.00739888194672805,0.10118044167518275,442,0.7895927601809954,18829,0.1975481082237563,-0.4643103196215218,0.2890118719605432,-0.3674197159527737,0.1447991205875848,0.0786582569468337,-0.23176942791037147,0.33938150366083647,0.6095088959616025,0.08751291062639548,0.06750463922267858,-0.10389454388956454,0.649741908433932,0.9359753276378988
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,60,True,2,0.02,20,0.15,0.001,0.19687671807919968,0.07511535211817111,-0.26155894198248053,264,883,0.6521992710031348,0.28718326947201983,-0.12961416884861976,-0.16844929363015837,0.08055159929596324,0.02663597500822098,0.10073351146226656,324,0.7654320987654321,18135,0.19687671807919968,-0.5116024087106973,0.31573816077017836,-0.30606416903577927,0.12975919790209003,0.07350551520243798,-0.26155894198248053,0.28102849264224905,0.5702063460420601,0.10326299032152719,0.07680699796491886,-0.09062096661045616,0.8475632167452141,1.0219602521398892
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,,0.001,0.19650528768388645,0.0750459599896629,-0.2221172266275605,626,945,0.6632150577266258,0.337866455155672,-0.12018228094202821,-0.14093487651848247,0.07499832080765029,0.003123972377507399,0.10013783236752066,326,0.7822085889570553,19122,0.19650528768388645,-0.48408037696237294,0.31369495462396546,-0.24036674826967538,0.12955491582129566,0.07343298398755449,-0.2221172266275605,0.3306046320787388,0.579549324022441,0.10231024250120231,0.07626126199320749,-0.07264542170692201,1.049773821960496,1.0303075823988974
100000000,fixed,4,4,1.0,0.25,1.0,0.1,,0.2,40,True,1,0.02,20,0.15,0.001,0.19648402449313687,0.07504198437173004,-0.3096062981529225,455,985,0.6252782462986906,0.2423787397718404,-0.17727932722220452,-0.14336093695513252,0.10528598613313597,0.07037158829332456,0.10432621226704823,410,0.7780487804878049,16076,0.19648402449313687,-0.6373117595231595,0.34220253459504524,-0.37216469391676965,0.11356063997759187,0.06751926328119606,-0.3096062981529225,0.21808103931996423,0.5195359251912177,0.1212754712542125,0.0867508479082677,-0.12015326194009313,0.7220016045134136,0.9761609146481283
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,60,True,2,0.02,20,,0.001,0.1962577088525061,0.0749996485954576,-0.3105471451677265,299,902,0.6118662026568318,0.24150809228965955,-0.1633590237177499,-0.18936293022056283,0.08550664652808092,0.04899704044722131,0.11173700962263353,325,0.7753846153846153,18988,0.1962577088525061,-0.5346361519310635,0.3043432923762918,-0.3116457938127774,0.13395034156988417,0.07497802185814506,-0.3105471451677265,0.24143845153575452,0.543121965837064,0.09692026135040557,0.07313383299450504,-0.09280129938788695,0.7880690623611135,0.9754795514217977
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,0.15,0.001,0.19584201816110466,0.07492178654289194,-0.2685724405586323,459,1047,0.6687307661593316,0.278963047686703,-0.17628537464921334,-0.1355352227542692,0.08915623293447368,0.022689904636632688,0.09497227714085481,307,0.7850162866449512,17511,0.19584201816110466,-0.5868519382257142,0.32991614200013486,-0.3330936309346372,0.1196910651049263,0.06984267317993664,-0.2685724405586323,0.26005152663714665,0.5677352127254506,0.11332273565428407,0.08244539711655019,-0.1044750731340337,0.7891394056339057,1.0231582570639965
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,40,True,2,0.02,20,0.15,0.001,0.19518488831756342,0.07479843386358298,-0.26492579898544677,408,938,0.6437326682428842,0.28233729651860706,-0.15126965054724473,-0.13406531380047015,0.08375983573209658,0.014633344294639921,0.10569841458655567,435,0.8022988505747126,17536,0.19518488831756342,-0.5614634369046471,0.30958423991411477,-0.381927607859745,0.1296370989564172,0.0734621720628148,-0.26492579898544677,0.277293386843198,0.5688317039367591,0.10086253879139002,0.07542799077899498,-0.11496481599873765,0.6560963032361414,0.9460442023095529
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.001,0.19438427357141747,0.07464770233694873,-0.2501722356696582,299,1022,0.6531770624216231,0.2983852390219587,-0.15973502499452763,-0.14000926074029318,0.08047423177728134,0.024334100624794474,0.09928509472351547,318,0.7389937106918238,17066,0.19438427357141747,-0.47710657928337574,0.31698375415573987,-0.3263132834188026,0.1243239261702333,0.07155087329269416,-0.2501722356696582,0.28600645112023565,0.5632958206632537,0.10613154078832969,0.07843760778448172,-0.101521525667849,0.7726204592423914,1.0185436354226058
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,40,True,1,0.02,20,,0.001,0.19390384149704346,0.0745570157611859,-0.237001545926119,306,957,0.6610779448531152,0.3145845123914412,-0.15057368039528374,-0.13790928628481947,0.07721265362762594,0.019730351857941468,0.0986385659159447,410,0.7878048780487805,16905,0.19390384149704346,-0.4918482382433909,0.2934448337349212,-0.3340146593703842,0.1359290441968584,0.07566310559578238,-0.237001545926119,0.3192515276645875,0.6001920569435605,0.09238030095287489,0.07044511253497276,-0.09897750182150278,0.7117285366730546,0.9120954946070547
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,0.15,0.001,0.1922018617420344,0.07423431461548025,-0.25960586690293375,486,1072,0.6684564704708282,0.28595006538598894,-0.17677331804092844,-0.13278643391312828,0.08566577604133757,0.028937849391647483,0.09435841613456744,319,0.7460815047021944,16539,0.1922018617420344,-0.5567007279717514,0.3250869469691333,-0.3302062715961367,0.1167002393940331,0.06871837454812901,-0.25960586690293375,0.26470270247714667,0.5633369108547741,0.11348332887942175,0.08253362974126688,-0.10458757498174986,0.7891341754091601,1.0398622152147483
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,40,True,1,0.02,20,,0.001,0.19152710546577967,0.07410575415381349,-0.3297744009043152,320,953,0.6095739213328677,0.22471651514065047,-0.22459348629945453,-0.1869000063418672,0.09341496324655535,0.0677408747122657,0.10913461026476184,422,0.7843601895734598,16748,0.19152710546577967,-0.5408971229071817,0.3028713261301976,-0.381927607859745,0.12699156882615345,0.07251671797396142,-0.3297744009043152,0.21989795986318025,0.5343339414768837,0.09968169967068914,0.07474469102676284,-0.11556983684955557,0.6467491264529744,0.954882627525144
100000000,fixed,4,4,1.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,,0.001,0.19107940698439152,0.07402025753007835,-0.2116199605406791,610,918,0.6686502325907899,0.3497791859565612,-0.10300116385942326,-0.1422384414364387,0.06954137058040898,0.0006576783952647156,0.09533708872061235,323,0.7678018575851393,19052,0.19107940698439152,-0.46628403649606853,0.3042885968980138,-0.23694554323241115,0.12662357360075588,0.0723842351197379,-0.2116199605406791,0.342048240320996,0.5843715585325417,0.10091029493856152,0.07545555625415834,-0.07325134057826777,1.0300911308720064,1.0299360191278717
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,40,True,2,0.02,20,0.15,0.001,0.1895141470680911,0.07372009528700918,-0.27178244742241864,431,1019,0.6332272278303304,0.2712467121632381,-0.18117447260931796,-0.13730384044847155,0.0905409335088073,0.06001315356790529,0.10102221523212006,411,0.8126520681265207,17450,0.1895141470680911,-0.5529432108015704,0.31058578308164425,-0.32278721009933115,0.11957759549111192,0.06980033172896838,-0.27178244742241864,0.25682428129908264,0.5458165238568924,0.10622955087288992,0.07849299306878632,-0.103078810277765,0.7614852447100657,0.9443726999517044
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,,0.001,0.18881818999082936,0.07358600799897408,-0.339419300946213,368,953,0.6059479180887594,0.2167997158494976,-0.21336974422706134,-0.19274545137257815,0.09503631312357885,0.07201578428148635,0.10700360837164215,316,0.7626582278481012,17072,0.18881818999082936,-0.5134652543609023,0.303118537516652,-0.27152062305116353,0.12252855363102089,0.07089360974594383,-0.339419300946213,0.20886734946513305,0.5226259580778166,0.10203303729440699,0.07610208484239567,-0.08539080863785953,0.891221034867381,1.0040043680686725
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.001,0.18814222791766091,0.07345540050465393,-0.2395925819805641,299,1023,0.6548924394802248,0.3065846191791225,-0.15076510664686282,-0.1419405312439178,0.08014006709204571,0.022689904636632688,0.09606022410109884,317,0.7697160883280757,17178,0.18814222791766091,-0.4849105374758986,0.3098364921817185,-0.23889892295238258,0.11860544149550802,0.06943656340069104,-0.2395925819805641,0.28981099008450845,0.5583870542597937,0.10695187562771759,0.07890051579376789,-0.07643114270071938,1.0323084675407486,1.0347449272693885
100000000,fixed,4,4,1.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,0.15,0.001,0.18798708377198015,0.07342537196185406,-0.2078725533308775,370,958,0.6917573322922195,0.3532230243257776,-0.12352573407974721,-0.13546190853509654,0.06892135377396111,0.003123972377507399,0.08976719100594424,325,0.7784615384615384,18482,0.18798708377198015,-0.47936734967399774,0.3065555916979333,-0.24024825776433228,0.12134920297310013,0.07045863571904487,-0.2078725533308775,0.33895112457147514,0.5998298168870021,0.10493837621864689,0.07776162368914563,-0.0756491021032839,1.0279252697933876,1.030321455479348
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,40,True,2,0.02,20,0.15,0.001,0.18709432027407996,0.07325219598786936,-0.23500593986582674,299,951,0.6539378231672832,0.31170359366104383,-0.1555441060515349,-0.1384741593297546,0.08411713147123942,0.016935218678066424,0.09416853164107732,419,0.8138424821002387,17507,0.18709432027407996,-0.4865599690727976,0.30997977663891435,-0.3259839228702265,0.11645357956474034,0.0686248757356076,-0.23500593986582674,0.2920133668739947,0.5575402441261643,0.10799128843810761,0.0794849005787035,-0.10453649136353194,0.7603555422793938,0.9919764438547143
100000000,fixed,4,6,3.0,0.25,1.0,0.1,,0.2,40,True,2,0.02,20,,0.001,0.18654512252710068,0.07314534144596552,-0.199981439066243,235,916,0.6865716911406886,0.36576065152594706,-0.119864477406597,-0.1226488503751636,0.06942960619724058,0.0,0.09846093257113873,444,0.831081081081081,19514,0.18654512252710068,-0.43668974666079163,0.2961306171663158,-0.28930232611644446,0.12339981947916143,0.0712133050218633,-0.199981439066243,0.3560995728122258,0.5954390647960417,0.0995186423917285,0.07465007853431982,-0.09038124369459466,0.8259465734568592,1.0786218746550296
100000000,fixed,4,4,3.0,0.25,0.5,0.2,,0.2,40,True,2,0.02,20,,0.001,0.18632131763951137,0.0731017260914324,-0.24674090124393622,491,957,0.6493040834586445,0.2962691865146493,-0.14033932609708477,-0.17372111754449604,0.07305688108674736,0.014633344294639921,0.09819589133588956,429,0.7972027972027972,18147,0.18632131763951137,-0.4633039200922203,0.2761878974923098,-0.2737043748364991,0.13326511530155452,0.07473928264205343,-0.24674090124393622,0.3029059319523345,0.5876233348219737,0.0879342578232588,0.06776161327104258,-0.0828633579726723,0.8177512344284893,0.948004315252302
100000000,fixed,4,4,3.0,0.25,1.0,0.2,,0.2,40,True,1,0.02,20,0.15,0.001,0.1862044222404655,0.07307892903996094,-0.2541796875322744,445,1033,0.6470177301641251,0.2875089262617878,-0.17606619114643696,-0.13804128027969598,0.0856268374790025,0.06001315356790529,0.09505741751135877,401,0.800498753117207,16110,0.1862044222404655,-0.5418177554986354,0.2979615241267785,-0.33401465937038544,0.12137220053161177,0.07046714251705555,-0.2541796875322744,0.27723357126288073,0.565877543584506,0.10094473662390906,0.07547543313425598,-0.10455469767375236,0.721875102826714,0.93522270599998
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,60,True,2,0.02,20,0.15,0.001,0.18606567223096135,0.07305185530742375,-0.24619352876518996,431,1019,0.6585130850268789,0.29672532691587455,-0.15596281150362645,-0.1360242785163276,0.08423716838683153,0.015619861887536994,0.09678875235552006,322,0.7639751552795031,18205,0.18606567223096135,-0.5157567535804259,0.3152495378585411,-0.2861688470856637,0.11309777048442475,0.0673408036393468,-0.24619352876518996,0.27352791918253017,0.5538630642879495,0.11257051693903176,0.08203139046860497,-0.0936967073875965,0.8754991798085769,1.025563413626711
100000000,fixed,4,4,2.0,0.25,0.5,0.1,,0.2,40,True,1,0.02,20,0.15,0.001,0.18574502800731674,0.07298922866319812,-0.28220776251799673,279,971,0.6300993135115264,0.25863650245461806,-0.17850468918496842,-0.1572883447522645,0.08824242062808589,0.06034199276553765,0.10081410395053902,421,0.7790973871733967,16161,0.18574502800731674,-0.5514625276895521,0.29258346402070745,-0.3776208564670342,0.12343796260378762,0.07122726916079158,-0.28220776251799673,0.2523930189774611,0.5538602340043167,0.09796415388621071,0.07374492582911274,-0.11717764384078089,0.6293429651932255,0.9313573973649668
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,60,True,1,0.02,20,0.15,0.001,0.1846973973625414,0.07278401811308632,-0.26474758339645876,247,973,0.6293807670160715,0.27491853628779855,-0.16045853046633674,-0.15053833650599324,0.0914836887670662,0.05968431437027294,0.09754292447732202,315,0.7428571428571429,16365,0.1846973973625414,-0.5498502792688248,0.31317780496129294,-0.2709122199261439,0.11229777497145692,0.06703133351201784,-0.26474758339645876,0.25318959535747154,0.5258559450987268,0.11244705563271855,0.08196332527285755,-0.08771501624505096,0.9344275220091756,1.0423534323385222
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,40,True,1,0.02,20,,0.001,0.18436343507873032,0.07271840971404919,-0.24352095297835152,307,953,0.649482665116614,0.2986125375442075,-0.15982480955332612,-0.1403231969594726,0.07979929893852787,0.021374547846103254,0.09585871892735542,416,0.7860576923076923,16915,0.18436343507873032,-0.48800460652299193,0.2933803087371829,-0.3259839228702265,0.12170212531511879,0.07058907315058627,-0.24352095297835152,0.28986858127506376,0.5692524177491968,0.09957165899195297,0.07468084783621998,-0.10371172391822603,0.7200810575196288,0.9522251369911077
100000000,fixed,4,4,1.0,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.001,0.1835984525343065,0.07256777406636661,-0.23181456065685702,316,999,0.6614732436343553,0.31304234669618053,-0.1448561763840719,-0.14437367376541188,0.07642132911600653,0.019894771456757644,0.09133607268608798,315,0.7619047619047619,17152,0.1835984525343065,-0.46355734175670205,0.30064993607644275,-0.20237676086604417,0.11663150988755937,0.06869233396409391,-0.23181456065685702,0.29632450079689165,0.5630372502371025,0.10491198323299146,0.07774663454842923,-0.06812566059959035,1.1412239362402121,1.057655854018765
100000000,fixed,4,4,1.0,0.25,1.0,0.2,,0.2,40,True,2,0.02,20,,0.001,0.1835277474287927,0.07255382647256337,-0.18619097138191099,568,891,0.6756898025830319,0.3896742464689251,-0.0883993996464294,-0.14070968326541478,0.06574617927470527,0.0,0.09267161793895068,428,0.8154205607476636,18946,0.1835277474287927,-0.4526282061550003,0.28320160927765264,-0.2804732287236166,0.12650340117715037,0.07234091972493051,-0.18619097138191099,0.3885307605842302,0.6051702303834866,0.0939835647734131,0.0714004527840022,-0.08736566506022225,0.8172598781773706,0.949029653472277
100000000,fixed,4,4,1.0,0.25,0.5,0.1,,0.2,40,True,2,0.02,20,0.15,0.001,0.18334279713711032,0.07251732249236009,-0.24776296839201262,408,938,0.657991359647127,0.2926883018999941,-0.15506364930498773,-0.13717187983973245,0.0770123096293596,0.01183821111476488,0.09727789980286454,440,0.7772727272727272,17748,0.18334279713711032,-0.5390757325896374,0.2869118382936154,-0.37968789032589556,0.12334928335148915,0.071194799727887,-0.24776296839201262,0.28735044704195667,0.5826113714901678,0.09637307798653817,0.07281245950484361,-0.11877656807092563,0.6130204019816834,0.9379177804656322
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,0.15,0.001,0.18173197620678622,0.07219816843320737,-0.26732645965100843,488,1076,0.6546049694290418,0.2700749058939442,-0.17793320208599817,-0.13384978593574925,0.08675939506724506,0.027293653403485694,0.0933311184732976,321,0.7507788161993769,16586,0.18173197620678622,-0.560125848607929,0.3168548586409422,-0.2394698859032351,0.10550499335417111,0.06434936966398963,-0.26732645965100843,0.24071455458616772,0.5355434442833858,0.1181425038030482,0.08507010285165983,-0.08109631552539354,1.0490008368508676,1.0597007031771
100000000,fixed,4,4,2.0,0.25,1.0,0.2,,0.2,40,True,1,0.02,20,0.15,0.001,0.18118497463844757,0.07208928768855594,-0.24292415826923985,437,1023,0.6586450300866231,0.2967563547494412,-0.16692588495151395,-0.12763526798104285,0.08195512909192212,0.02088128904965472,0.0918093736861582,415,0.7975903614457831,16326,0.18118497463844757,-0.5201600665845117,0.3008417753683644,-0.3259839228702265,0.11231018331096324,0.06703614357368681,-0.24292415826923985,0.27595503078532324,0.5591721106413442,0.10722315343552938,0.07905326594022499,-0.10631035937904743,0.7436083031039541,0.9914780871263053
