baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,exit.basket_sl_pct,exit.basket_tp_pct,exit.max_hold_days,regime.enabled,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,regime.breaker_dd,risk.vol_target_annual,risk.dd_scale_start,risk.dd_scale_floor,risk.dd_scale_min_mult,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,worst_month,ulcer_index,pct_days_dd_gt20,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,,0.1,0.3,0.25,0.001,0.28272558811800047,0.08888980745729524,-0.2947393440513416,1684,6032,0.673790554639558,0.3015878580560702,-0.22373843725238773,-0.17241894894664322,0.1992015469680911,0.5830318974021703,0.08043101069475812,307,0.762214983713355,16968,0.010630440284999052,0.009883997132366096,-0.2947393440513416,0.03353470560294241,0.1466462390797002,0.6593051911074493,0.247675581446122,-0.16365442761604532,1.5134059313518928,1.2565710639294911
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,0.3,,0.3,0.25,0.001,0.4659676123325602,0.10926525951322663,-0.32905075996201394,455,1234,0.7300370957171756,0.3320620184127226,-0.1720305582298709,-0.16368064667275484,0.11895033013572791,0.0856626109832292,0.1429803760664284,307,0.7296416938110749,15720,0.09375593582285159,0.05946378205112923,-0.32905075996201394,0.18071309745035632,0.4585624352015285,0.45181078054280366,0.20312971701072824,-0.13236339141377973,1.5346366910147133,1.149464099495575
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,0.3,0.1,0.3,0.25,0.001,0.1893513407022619,0.07368876278284842,-0.293163268074666,1671,3449,0.6220707114844443,0.2513574202757235,-0.14245868412265783,-0.1415226978787314,0.16171924794437595,0.2860901019401513,0.09649967055094313,310,0.7580645161290323,16340,0.016403907404342687,0.014712585756678997,-0.293163268074666,0.050185638375854914,0.18687470624244165,0.39550506836274674,0.1885573989784215,-0.123570785088579,1.5259059723805937,1.2142786876056981
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,0.45,,0.3,0.25,0.001,1.0030340475365263,0.14289852555203342,-0.3702596042507228,504,1104,0.8078085418545637,0.3859414419275107,-0.22018412961197376,-0.1989784768468209,0.12814621132809342,0.14682670174284776,0.15701759434361856,303,0.759075907590759,16667,0.16589614847381942,0.08532948401198293,-0.3702596042507228,0.2304585297244625,0.5611563466696573,0.6732971322135488,0.25028367212550107,-0.18824909880007,1.3295345035957642,1.1662820064140282
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,0.45,0.1,0.3,0.25,0.001,0.22569434411579337,0.08020586934069107,-0.29465552255486305,1684,6055,0.653115340900123,0.2722021587963186,-0.20541113404078026,-0.15037384705361556,0.19042448863241554,0.5049325879644854,0.08336851460940915,304,0.7467105263157895,16769,0.007551625501792355,0.007164327648687463,-0.29465552255486305,0.024314248674411013,0.1219699564599823,0.5501748400656744,0.22577434035060873,-0.15617011701975536,1.445694891309126,1.244661669679042
4,6,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,,,0.3,0.25,0.001,0.5906295825509054,0.11939372650800051,-0.3073481307442357,440,1055,0.7520014965981257,0.38846413745511194,-0.19727381409243228,-0.21010374321727343,0.10446171579852143,0.07431765866491286,0.1339701264953291,308,0.7532467532467533,17483,0.11025233617778872,0.06623406250658825,-0.3073481307442357,0.21550175804292074,0.483306114035826,0.5199575315269819,0.21915070385198065,-0.16082649235379687,1.3626530097409466,1.1593879137029857
4,6,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,,0.1,0.3,0.25,0.001,0.20976111040412274,0.07746043483989684,-0.27744067792274196,1767,3543,0.614186607600906,0.2791963868451439,-0.18031400450924118,-0.21178204235828113,0.14937010114856955,0.2548503781650773,0.09137457691950131,304,0.7598684210526315,17158,0.025916595400190874,0.022002611647676362,-0.27744067792274196,0.07930564404763804,0.23916903258731625,0.38206379720051103,0.18487026120297045,-0.15510665991995198,1.1918911882853964,1.1434351660157045
4,6,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.3,,0.3,0.25,0.001,0.3856693678242365,0.10138656411112579,-0.2635268028848672,378,985,0.7457067703800315,0.38472961004813155,-0.1213877785405384,-0.15228223578261746,0.09100917320395123,0.035843472541927,0.12207026933598485,305,0.760655737704918,16308,0.09980289053919468,0.06201924126244407,-0.2635268028848672,0.23534320070486262,0.5147488274738409,0.34042061613900976,0.17286198446999612,-0.1529834782697781,1.1299389086000735,1.0896591048784616
4,6,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.3,0.1,0.3,0.25,0.001,0.23618314791142084,0.0819287312013337,-0.24201341181946667,742,1256,0.6523556731586535,0.33852971447074015,-0.13684997535813048,-0.15356876555908683,0.1039449974332026,0.06872739230516278,0.1080668765283032,304,0.756578947368421,16342,0.043146015415941846,0.03353884822821396,-0.24201341181946667,0.13858260158421606,0.33536239525104894,0.3374644302597649,0.17197327460306688,-0.156524069451358,1.0987017856477974,1.0854931527269047
4,6,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,,0.45,,0.3,0.25,0.001,0.5020212462730317,0.11242019468109543,-0.30527645708975615,472,1040,0.7359157082383491,0.3682570079357351,-0.16154021384851658,-0.1752662773933188,0.10493994467860991,0.08171654061164091,0.13180787386500487,310,0.7516129032258064,17216,0.10733186552930714,0.06508041329023317,-0.30527645708975615,0.21318516963494008,0.49163269909771823,0.4400011268530126,0.20018237854723986,-0.1608985848258151,1.244152512366423,1.0984699826382778
