regime.mode,regime.fast_window,regime.slope_days,regime.eval_freq,regime.band_atr_mult,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,worst_month,ulcer_index,pct_days_dd_gt20,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,pnl_yr_cap,mdd_cap,test_pnl_yr_cap,test_mdd_cap,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
dual_ma,50,20,weekly,1.0,1.557611291982581,0.16248806327018261,-0.3973710531293728,493,1807,0.7590690415591985,0.40890764938854535,-0.08752424994297614,-0.2054131420955586,0.12886250568660046,0.18339326577312848,0.1777795781982881,277,0.8375451263537906,17729,1.55768299154999,-2.691114719349048,3.9114395022372657,-2.691114719349048,0.2311463836894265,0.10289521506965715,-0.3973710531293728,0.258939885679487,0.5521076315553788,0.814676429304196,0.2714059712883099,-0.29085284652858023,0.9331384393435551,1.0680665287855857
dual_ma,50,20,weekly,2.0,1.018856773321288,0.14300099485648943,-0.5034386140105085,757,1435,0.6691413396448271,0.2840485232495585,-0.27216003097134445,-0.2664236650483024,0.1745599622237889,0.2507355344883949,0.18374015852689007,277,0.8339350180505415,18156,1.0189036730775205,-1.831486491944748,2.6076003548855833,-1.831486491944748,0.12399951675724483,0.0714627305997213,-0.5034386140105085,0.14194924388185612,0.4121221330143875,0.8524080511762898,0.2772282197602256,-0.36871944625664144,0.751867639677635,1.067022063158322
dual_ma,50,20,monthly,0.0,1.470107920297454,0.15988436278013962,-0.4566437768393705,575,1723,0.7331588801358522,0.35012929309311647,-0.1331897780155865,-0.2129133379656324,0.133682001607545,0.1905462872096827,0.1766937764806197,273,0.8388278388278388,17491,1.4701755919318804,-2.8383664698161186,3.664368349927723,-2.8383664698161186,0.23128535425733035,0.10298403398974432,-0.4566437768393705,0.22552378727799915,0.5439331132585241,0.763157985614377,0.26310885984848276,-0.2944049318855574,0.8936971883024019,1.0110282335378282
dual_ma,50,20,monthly,1.0,1.393916754398664,0.15741708087426765,-0.4566437768393705,575,1807,0.713599155850731,0.3447262151776588,-0.13318977801558518,-0.21291333796563228,0.1355002772649662,0.19299967288191036,0.18134585784546148,273,0.8278388278388278,17737,1.393980918820692,-2.6952695074506847,3.4967320577056675,-2.6952695074506847,0.2072204626289114,0.09698393663178351,-0.4566437768393705,0.2123842293506141,0.5139865814604565,0.7928101769899015,0.2679353915804785,-0.2944049318855576,0.9100913828598209,1.006689250209815
dual_ma,50,20,monthly,2.0,1.6811498441281523,0.16614236155977835,-0.46727323309849345,597,1753,0.7235966916142441,0.3555571982116046,-0.13319036439737153,-0.21291333796563217,0.138600917721987,0.22620215897939155,0.18668770797744888,277,0.8303249097472925,18245,1.6812272303908187,-2.8668491793564845,4.278969071182774,-2.8668491793564845,0.21740427718201213,0.09958150744572403,-0.46727323309849345,0.21311194477243658,0.5022850904254648,0.9350830097819489,0.28931342048276476,-0.29440493188555816,0.9827057537039747,1.0781587441192715
dual_ma,50,60,daily,0.0,1.5106063421780362,0.1609761821611584,-0.38972893723018254,256,1660,0.7711569407568026,0.4130465222962961,-0.10535052885114804,-0.2595076275400502,0.13114305795946138,0.176768501878778,0.1672824714258013,269,0.8587360594795539,17065,1.5106758780255334,-2.596714277528534,3.736117068014515,-2.596714277528534,0.2561686259242415,0.1086040905293284,-0.3412395138954033,0.3182635249053183,0.591892516120014,0.7170744446982353,0.25531343423374,-0.38972893723018254,0.6551051508986263,1.0316197807620282
dual_ma,50,60,daily,1.0,1.8596320186015804,0.17069948494121667,-0.3215360549352285,1415,1450,0.7851490171286875,0.5308875391147131,-0.09648733446160562,-0.2573410037559333,0.10484796239466217,0.08871099493546807,0.1751148359327241,266,0.8345864661654135,17395,1.859717620710373,-3.207594234309569,4.656397210024033,-3.207594234309569,0.28534621670679383,0.11481560550389003,-0.3215360549352285,0.3570846993411639,0.6057147969382761,0.8189047089236189,0.2720687261147927,-0.3016547808547797,0.9019208160528704,1.0430707493286582
dual_ma,50,60,daily,2.0,0.9295308024335239,0.13879949383282408,-0.4435949410989286,748,2807,0.6516828893199045,0.3128969268427018,-0.23966091897123554,-0.25734100375593427,0.17822909178883026,0.2930893644829276,0.18195827394864092,270,0.837037037037037,17716,0.9295735903593504,-1.6208506778876763,2.382718153892285,-1.6208506778876763,0.11175626975366344,0.06682111126859835,-0.4435949410989286,0.1506354222684794,0.3974152757795335,0.8327302428683826,0.2742173975677178,-0.357997887910501,0.7659749032828701,1.0225912743791248
dual_ma,50,60,weekly,0.0,1.5019885091651608,0.16079591695301398,-0.3479792540439641,223,1667,0.7640451133031634,0.4620847797228131,-0.10128214356917198,-0.2610509381045938,0.12161210500035244,0.17636482510624388,0.1689749614038915,269,0.8475836431226765,17113,1.5020576483187575,-2.7975151144026733,3.7157824813419698,-2.7975151144026733,0.2537360496679763,0.10812261702908743,-0.32143042235278396,0.3363795381832841,0.5852185288255162,0.7210913576255967,0.2560079392285459,-0.3479792540439641,0.7356988563352733,1.0249678312870527
dual_ma,50,60,weekly,1.0,1.2788879467985093,0.15336305885787738,-0.3741586361265665,463,1535,0.7211122324162118,0.40988779637843054,-0.10316277354766201,-0.2610509381045938,0.1307306960543424,0.16900948022229487,0.1755254616807582,266,0.8383458646616542,17418,1.2789468162436797,-2.3857420834173775,3.185163680036016,-2.3857420834173775,0.2042325154251095,0.09615479975843666,-0.3741586361265665,0.25698939025935086,0.5243046891009258,0.7321328650852154,0.25790185411610533,-0.3485648932429609,0.7398962406014293,1.0109852113024291
dual_ma,50,60,weekly,2.0,0.6178048240808767,0.120866109075777,-0.5689411025227087,1018,3236,0.5825303703575705,0.2124404591966578,-0.23294265467972908,-0.26158215610056623,0.22710768117540917,0.38296829029094476,0.1828070104769657,269,0.828996282527881,17639,0.6178332627156359,-1.182477500094201,1.6003507873983653,-1.182477500094201,0.06426302414296048,0.04552713687535381,-0.5689411025227087,0.0800208258350198,0.30651306077045437,0.768820061501846,0.2640415166816754,-0.3369643243241185,0.7835889369335721,1.010873663105272
dual_ma,50,60,monthly,0.0,1.404566462466804,0.1577693953896837,-0.40029680709506044,514,1745,0.7436706799068579,0.39413103625434975,-0.0911968772893611,-0.19006100834475204,0.12545123569888444,0.1836768073274452,0.16592483059820737,266,0.8421052631578947,16903,1.4046311171134889,-2.426589934577639,3.5129954669959984,-2.426589934577639,0.2156687230511779,0.09914510149187805,-0.40029680709506044,0.24767897153956958,0.5407592973064436,0.7759000857364496,0.2652003233636784,-0.2972367670904187,0.8922191085566649,1.0423793475740892
