baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.lot_tp_sell_frac,exit.basket_sl_pct,exit.max_hold_days,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,4,0.25,1.5,1.0,,40,1,0.02,20,0.001,9.272751674017549,0.2511802331934465,-0.6229170553349088,1816,2257,0.76260861684917,0.4032322297844301,-0.41926911140601264,0.38559595151621584,427,0.7634660421545667,7609,0.4200297265911809,0.13835021378104462,-0.6229170553349088,0.22210053906239763,0.5481125216524535,3.105517972942594,0.47352838815438725,-0.4539005515369252,1.0432425925701156,1.051171209228524
4,4,0.25,1.5,1.0,,60,0,0.0,20,0.001,4.693209084873437,0.21664269780446777,-0.6145906594269317,441,1262,0.7092666996928387,0.35249917075940246,-0.4296207426386651,0.31048363010234103,353,0.6968838526912181,6626,0.40447060297748594,0.13596979475771542,-0.6145906594269317,0.22123635084935878,0.556224882044683,1.5747474193523556,0.3666168787431183,-0.5538297616832719,0.6619667343785359,0.9120591761706986
4,4,0.25,1.5,1.0,,60,0,0.02,20,0.001,17.073595149737024,0.2830721217952792,-0.5939260252168522,307,2153,0.8342588151902373,0.4766117492358158,-0.37836998242378883,0.3472084581505024,354,0.7570621468926554,7098,0.48343150941277974,0.14736311595794271,-0.5939260252168522,0.24811695346089271,0.5722513433063928,5.11606895908666,0.5594433971139667,-0.4086422107958432,1.3690298807468608,1.1935847714902879
4,4,0.25,1.5,1.0,,60,1,0.0,20,0.001,7.1640779311666085,0.23796390075081497,-0.610005359318577,474,1267,0.7406089643856136,0.39010132798937863,-0.39471730190913856,0.36823597280857234,362,0.7182320441988951,7287,0.4016380574180736,0.13552849345480444,-0.610005359318577,0.22217590613662838,0.5432157123881712,2.473227414096287,0.436385811758899,-0.4793585719435518,0.9103536210682112,1.0058368692093462
4,4,0.25,1.5,1.0,,60,1,0.02,20,0.001,19.935047155249073,0.29130452391370754,-0.6170169116629733,1831,2275,0.8355502368141304,0.4721175682666276,-0.3934380797604241,0.39856617538698386,364,0.7664835164835165,7591,0.5159544425682892,0.151613480465407,-0.6170169116629733,0.24572013764870881,0.5731442530732007,5.648494247960474,0.5772046315753125,-0.42320164457045695,1.363899783898917,1.200511173810101
4,4,0.25,1.5,1.0,0.25,40,0,0.0,20,0.001,3.8508486327829416,0.20682188528606948,-0.5637200337906763,394,1023,0.722094983227983,0.36688759115995473,-0.40794522462871274,0.2792332692770594,409,0.6943765281173594,6833,0.5275816121925029,0.15307903633508024,-0.5637200337906763,0.27155152763636287,0.630504102697112,0.9849659616788654,0.2998271800273513,-0.49608388974828255,0.6043880606150833,0.8439840843456983
4,4,0.25,1.5,1.0,0.25,40,0,0.02,20,0.001,2.865322502358021,0.192333152875924,-0.5871800156253448,428,1523,0.669035179599523,0.32755398303378874,-0.31138279002221503,0.3121456774807153,412,0.7233009708737864,7123,0.3490530890046906,0.1268440145941303,-0.5871800156253448,0.21602236319136617,0.5363581390713869,1.0615133494661124,0.31007130231845936,-0.433351341084556,0.7155194248215282,0.8454818874048793
4,4,0.25,1.5,1.0,0.25,40,1,0.0,20,0.001,2.8009024183332545,0.19122817161966932,-0.4679464605907804,815,1355,0.6762473236025354,0.4086539545106177,-0.3793963766195243,0.3091426418607705,445,0.701123595505618,7731,0.43008816303657466,0.1398512525537674,-0.4679464605907804,0.29886165262839215,0.5822335116126245,0.8471263412822148,0.27968117938452375,-0.43188200425872214,0.64758701827497,0.8002929837013412
4,4,0.25,1.5,1.0,0.25,40,1,0.02,20,0.001,1.961787245272455,0.174110180474653,-0.5979935944757524,445,3703,0.6220935043899987,0.2911572667049912,-0.346663004163571,0.3354220355533216,444,0.713963963963964,7866,0.23556889114796745,0.10389106071972387,-0.5979935944757524,0.17373273172065135,0.4678238908505052,1.0027547201262368,0.3022626048809156,-0.4644407986995943,0.6508097603122558,0.8282090920551659
4,4,0.25,1.5,1.0,0.25,60,0,0.0,20,0.001,3.341870115167784,0.19984530357215058,-0.6420831026637823,478,1666,0.6893200780640706,0.311245230941386,-0.4079452246287134,0.2949635180839716,360,0.6666666666666666,6632,0.27511452680839144,0.11269463072315711,-0.6420831026637823,0.17551408883931968,0.5007112482521175,1.5529189198500046,0.36454390511733514,-0.48396854923055155,0.7532388327648845,0.9382149182612389
4,4,0.25,1.5,1.0,0.25,60,0,0.02,20,0.001,6.210770268131847,0.23071726601060694,-0.5939260252168517,307,2048,0.7455164995138128,0.3884612834171873,-0.3500146096727125,0.32681608405035856,362,0.712707182320442,7148,0.3364169574404358,0.12460322950459246,-0.5939260252168517,0.20979587392065852,0.5214890809112639,2.496445477101642,0.43788482936000706,-0.3812679790831207,1.14849621101945,1.0528920751461934
4,4,0.25,1.5,1.0,0.25,60,1,0.0,20,0.001,3.433856332350046,0.2011775876262687,-0.6121567406914358,510,3703,0.6845418971668381,0.3286373803530074,-0.3973712768896568,0.32968337440523554,385,0.6805194805194805,7605,0.28808366763324944,0.11537320647770555,-0.6121567406914358,0.18847004175334348,0.5012122022708676,1.5351528877264449,0.3628389882665011,-0.46181616375795687,0.7856784078624609,0.9299312985111282
