baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
4,0.25,1.5,0.2,1,0.034796293609008266,-0.35648774520115645,0.09760866699463583,-0.12951718701363102,-0.02377189760450393,-0.3562392039192507,0.02409505206520679,-0.25496437919453696
4,0.5,0.5,0.0,0,0.03390713845196225,-0.4082939821865038,0.08304589323208264,-0.16716534848895037,-0.05452169422196996,-0.4082939821865038,0.05041128354959046,-0.28457656179517554
4,0.5,0.5,0.0,1,0.03528525657586168,-0.41431790498014054,0.08516469153693226,-0.16976948618755106,-0.053244395707413884,-0.41431790498014054,0.05149655439440126,-0.2937444784167633
4,0.5,0.5,0.1,0,0.03222874155384092,-0.35180133800728486,0.09161062813573936,-0.12703792645100076,-0.055174357192919014,-0.35180133800728486,0.047236753552757804,-0.2176199278301676
4,0.5,0.5,0.1,1,0.034669346308848326,-0.33350869661483484,0.10395335012474212,-0.11090100478821341,-0.0397628870432642,-0.33350869661483484,0.04334853684634865,-0.21761992783016748
4,0.5,0.5,0.2,0,0.03527674426319738,-0.2782709072331542,0.12677122669399335,-0.0762015809605866,-0.020576827165726723,-0.2782709072331542,0.040793461739329295,-0.16381215840781693
4,0.5,0.5,0.2,1,0.034544971111810874,-0.2738217973084385,0.12615858726870713,-0.06487514134920414,-0.013264294862033696,-0.2738217973084385,0.03451561605013964,-0.20705160310211312
4,0.5,1.0,0.0,0,0.035334926130059285,-0.4082939821865038,0.0865428531197864,-0.16716534848894948,-0.05452169422196996,-0.4082939821865038,0.050247741023969006,-0.28455933492037044
4,0.5,1.0,0.0,1,0.037127939976991486,-0.41431790498014054,0.08961220244336565,-0.16976948618755072,-0.053244395707413884,-0.41431790498014054,0.05279748100818504,-0.2937439614799404
4,0.5,1.0,0.1,0,0.03337683381861267,-0.35180133800728486,0.09487409572592793,-0.12703792645100087,-0.055174357192919014,-0.35180133800728486,0.04652092607211178,-0.21761992783016804
4,0.5,1.0,0.1,1,0.03798940937257744,-0.3219638239531618,0.11799278846341449,-0.10966420214258721,-0.030292315843785795,-0.3219638239531618,0.04408125617662151,-0.21761992783016815
4,0.5,1.0,0.2,0,0.03611557875331339,-0.2782709072331542,0.12978567940288965,-0.0762015809605856,-0.020576827165726723,-0.2782709072331542,0.03981207891438743,-0.16381215840781693
4,0.5,1.0,0.2,1,0.03724236271924708,-0.2667707251726352,0.13960438385863533,-0.06338987480057101,-0.00381752073856131,-0.2667707251726352,0.034799843407231634,-0.2055323755121824
4,0.5,1.5,0.0,0,0.03617659509601867,-0.4079657893239733,0.08867556065415612,-0.2018743554117779,-0.0530139420742405,-0.4079657893239733,0.044874767136020566,-0.32158757674056604
4,0.5,1.5,0.0,1,0.03681276922333865,-0.41122430829902445,0.08951992496652217,-0.20868730646170874,-0.049578145426952054,-0.41122430829902445,0.046834950251881224,-0.3276040026974867
4,0.5,1.5,0.1,0,0.026860616201728638,-0.3465883491398961,0.07750005523378595,-0.18500438026236965,-0.050451655688193715,-0.3465883491398961,0.034069571598488224,-0.27327880789900805
4,0.5,1.5,0.1,1,0.02778118702990806,-0.33468688498372123,0.08300650033316753,-0.17301954857216784,-0.03741711234833383,-0.33468688498372123,0.028423601031794865,-0.2580506048072614
4,0.5,1.5,0.2,0,0.030240149288022655,-0.2782709072331506,0.10867161640683408,-0.1358960637904093,-0.027576367380711876,-0.2782709072331506,0.030296891040818563,-0.22495808493859937
4,0.5,1.5,0.2,1,0.02938470473349697,-0.27746775820041103,0.10590313240024382,-0.12136384468698191,-0.030079115196062378,-0.27746775820041103,0.024813349928356043,-0.2186025568612162
6,0.0,0.5,0.0,0,0.025920751515726925,-0.4587241460504762,0.05650618511996687,-0.23482138970097488,-0.05098146919736378,-0.4587241460504762,0.03469511627368149,-0.37749410577597364
